session_id,week,cohort,rank_1_listing_tier,budget_in_top5_pct,time_to_first_click_seconds,scroll_depth_pct,filters_applied,premium_filter_available
2363,2,Explorer,premium,0.528,14,0.356,0,True
2364,2,Explorer,premium,0.516,14,0.361,0,True
2365,2,Explorer,luxury,0.512,13,0.424,0,True
2366,2,Explorer,mid,0.527,12,0.394,0,True
2367,2,Explorer,premium,0.507,13,0.365,0,True
2368,2,Explorer,mid,0.483,13,0.411,0,True
2369,2,Explorer,mid,0.48,16,0.337,0,True
2370,2,Explorer,premium,0.505,14,0.412,0,True
2371,2,Explorer,premium,0.505,16,0.389,0,True
2372,2,Explorer,premium,0.485,13,0.353,0,True
2373,2,Explorer,premium,0.496,12,0.352,0,True
2374,2,Explorer,luxury,0.534,13,0.406,0,True
2375,2,Explorer,mid,0.526,12,0.384,0,True
2376,2,Explorer,luxury,0.506,12,0.407,0,True
2377,2,Explorer,premium,0.501,11,0.4,0,True
2378,2,Explorer,premium,0.517,12,0.423,0,True
2379,2,Explorer,mid,0.528,15,0.348,0,True
2380,2,Explorer,mid,0.499,16,0.397,0,True
2381,2,Explorer,mid,0.517,13,0.378,0,True
2382,2,Explorer,premium,0.494,14,0.401,0,True
2383,2,Explorer,luxury,0.494,14,0.409,0,True
2384,2,Explorer,mid,0.499,11,0.365,0,True
2385,2,Explorer,mid,0.524,12,0.332,0,True
2386,2,Explorer,luxury,0.526,14,0.4,0,True
2387,2,Explorer,premium,0.521,16,0.392,0,True
2388,2,Explorer,luxury,0.483,15,0.382,0,True
2389,2,Explorer,mid,0.502,11,0.349,0,True
2390,2,Explorer,mid,0.538,13,0.358,0,True
2391,2,Explorer,luxury,0.534,11,0.423,0,True
2392,2,Explorer,premium,0.521,14,0.419,0,True
2393,2,Explorer,mid,0.499,16,0.384,0,True
2394,2,Explorer,premium,0.487,15,0.342,0,True
2395,2,Explorer,premium,0.488,12,0.429,0,True
2396,2,Explorer,luxury,0.5,15,0.351,0,True
2397,2,Explorer,premium,0.531,13,0.331,0,True
2398,2,Explorer,mid,0.48,12,0.333,0,True
2399,2,Explorer,luxury,0.531,15,0.355,1,True
2400,2,Explorer,premium,0.535,13,0.359,0,True
2401,2,Explorer,premium,0.527,14,0.359,0,True
2402,2,Explorer,mid,0.485,12,0.396,0,True
2403,2,Explorer,mid,0.506,12,0.358,0,True
2404,2,Explorer,premium,0.527,15,0.41,0,True
2405,2,Explorer,mid,0.524,16,0.426,0,True
2406,2,Explorer,luxury,0.492,12,0.341,0,True
2407,2,Explorer,premium,0.518,12,0.402,0,True
2408,2,Explorer,luxury,0.488,13,0.408,0,True
2409,2,Explorer,premium,0.526,13,0.377,0,True
2410,2,Explorer,mid,0.518,15,0.381,0,True
2411,2,Explorer,luxury,0.503,14,0.351,0,True
2412,2,Explorer,premium,0.508,14,0.362,0,True
2413,2,Explorer,mid,0.526,11,0.381,0,True
2414,2,Explorer,premium,0.49,15,0.336,0,True
2415,2,Explorer,mid,0.529,12,0.425,0,True
2416,2,Explorer,premium,0.485,13,0.336,1,True
2417,2,Explorer,mid,0.533,12,0.359,0,True
2418,2,Explorer,mid,0.509,12,0.352,0,True
2419,2,Explorer,premium,0.482,15,0.413,0,True
2420,2,Explorer,mid,0.512,14,0.415,0,True
2421,2,Explorer,premium,0.484,11,0.375,0,True
2422,2,Explorer,premium,0.508,13,0.348,0,True
2423,2,Explorer,luxury,0.517,11,0.356,1,True
2424,2,Explorer,premium,0.482,15,0.375,0,True
2425,2,Explorer,premium,0.491,12,0.418,0,True
2426,2,Explorer,mid,0.505,14,0.366,0,True
2427,2,Explorer,luxury,0.507,12,0.337,0,True
2428,2,Explorer,premium,0.511,13,0.365,1,True
2429,2,Explorer,premium,0.498,12,0.415,0,True
2430,2,Explorer,premium,0.527,13,0.352,1,True
2431,2,Explorer,mid,0.519,12,0.398,0,True
2432,2,Explorer,premium,0.525,11,0.353,0,True
2433,2,Explorer,premium,0.532,12,0.371,0,True
2434,2,Explorer,premium,0.509,13,0.387,0,True
2435,2,Explorer,luxury,0.492,11,0.387,0,True
2436,2,Explorer,premium,0.512,16,0.393,0,True
2437,2,Explorer,mid,0.527,13,0.42,0,True
2438,2,Explorer,luxury,0.499,13,0.344,1,True
2439,2,Explorer,premium,0.51,13,0.428,0,True
2440,2,Explorer,premium,0.528,15,0.371,0,True
2441,2,Explorer,premium,0.497,12,0.408,0,True
2442,2,Explorer,mid,0.53,11,0.401,0,True
2443,2,Explorer,mid,0.522,12,0.387,0,True
2444,2,Explorer,premium,0.531,12,0.351,0,True
2445,2,Explorer,mid,0.532,15,0.348,0,True
2446,2,Explorer,mid,0.492,11,0.346,1,True
2447,2,Explorer,luxury,0.537,13,0.355,1,True
2448,2,Explorer,luxury,0.536,15,0.345,0,True
2449,2,Explorer,luxury,0.528,15,0.403,0,True
2450,2,Explorer,premium,0.503,13,0.411,0,True
2451,2,Explorer,premium,0.5,14,0.408,0,True
2452,2,Explorer,mid,0.525,12,0.402,0,True
2453,2,Explorer,mid,0.491,12,0.421,0,True
2454,2,Explorer,luxury,0.489,13,0.397,0,True
2455,2,Explorer,mid,0.507,13,0.363,0,True
2456,2,Explorer,premium,0.515,13,0.426,0,True
2457,2,Explorer,mid,0.535,12,0.381,0,True
2458,2,Explorer,luxury,0.502,13,0.417,0,True
2459,2,Explorer,premium,0.54,12,0.335,0,True
2460,2,Explorer,premium,0.527,14,0.416,0,True
2461,2,Explorer,mid,0.489,14,0.404,0,True
2462,2,Explorer,premium,0.492,13,0.339,0,True
2463,2,Explorer,luxury,0.521,15,0.34,0,True
2464,2,Explorer,premium,0.516,14,0.349,0,True
2465,2,Explorer,luxury,0.526,15,0.391,0,True
2466,2,Explorer,premium,0.525,14,0.388,0,True
2467,2,Explorer,premium,0.51,12,0.383,0,True
2468,2,Explorer,luxury,0.492,15,0.366,0,True
2469,2,Explorer,premium,0.523,15,0.357,0,True
2470,2,Explorer,premium,0.517,13,0.361,0,True
2471,2,Explorer,mid,0.54,14,0.372,0,True
2472,2,Explorer,mid,0.502,11,0.414,0,True
2473,2,Explorer,mid,0.495,16,0.337,0,True
2474,2,Explorer,mid,0.487,11,0.33,0,True
2475,2,Explorer,luxury,0.526,15,0.369,0,True
2476,2,Explorer,luxury,0.496,13,0.373,0,True
2477,2,Explorer,mid,0.484,15,0.372,0,True
2478,2,Explorer,mid,0.486,13,0.359,0,True
2479,2,Explorer,mid,0.516,15,0.427,0,True
2480,2,Explorer,premium,0.492,11,0.389,0,True
2481,2,Explorer,luxury,0.504,16,0.347,1,True
2482,2,Explorer,mid,0.487,12,0.393,0,True
2483,2,Explorer,mid,0.52,13,0.424,0,True
2484,2,Explorer,premium,0.51,13,0.39,0,True
2485,2,Explorer,mid,0.513,13,0.373,0,True
2486,2,Explorer,premium,0.515,12,0.414,1,True
2487,2,Explorer,mid,0.51,11,0.332,0,True
2488,2,Explorer,mid,0.535,14,0.38,0,True
2489,2,Explorer,premium,0.497,12,0.365,0,True
2490,2,Explorer,premium,0.535,11,0.344,0,True
2491,2,Explorer,mid,0.484,15,0.365,0,True
2492,2,Explorer,mid,0.525,12,0.378,0,True
2493,2,Explorer,mid,0.536,12,0.369,0,True
2494,2,Explorer,premium,0.533,12,0.43,0,True
2495,2,Explorer,mid,0.511,16,0.364,1,True
2496,2,Explorer,luxury,0.485,13,0.353,0,True
2497,2,Explorer,premium,0.517,13,0.333,1,True
2498,2,Explorer,premium,0.51,15,0.4,0,True
2499,2,Explorer,premium,0.53,14,0.375,0,True
2500,2,Explorer,luxury,0.486,11,0.36,0,True
2501,2,Explorer,luxury,0.531,14,0.393,0,True
2502,2,Explorer,luxury,0.539,16,0.399,0,True
2503,2,Explorer,premium,0.51,12,0.393,0,True
2504,2,Explorer,premium,0.508,15,0.378,1,True
2505,2,Explorer,premium,0.498,12,0.388,0,True
2506,2,Explorer,luxury,0.501,11,0.387,0,True
2507,2,Explorer,mid,0.521,12,0.339,0,True
2508,2,Explorer,mid,0.491,16,0.404,0,True
2509,2,Explorer,luxury,0.512,15,0.339,0,True
2510,2,Explorer,mid,0.507,13,0.347,0,True
2511,2,Explorer,luxury,0.485,15,0.395,0,True
2512,2,Explorer,premium,0.517,11,0.37,0,True
2513,2,Explorer,mid,0.49,16,0.362,0,True
2514,2,Explorer,premium,0.49,16,0.376,0,True
2515,2,Explorer,luxury,0.519,11,0.398,0,True
2516,2,Explorer,luxury,0.504,12,0.411,0,True
2517,2,Explorer,premium,0.483,15,0.355,0,True
2518,2,Explorer,mid,0.522,12,0.413,0,True
2519,2,Explorer,mid,0.524,16,0.399,0,True
2520,2,Explorer,mid,0.485,15,0.348,1,True
2521,2,Explorer,mid,0.526,12,0.427,0,True
2522,2,Explorer,mid,0.53,12,0.373,0,True
2523,2,Explorer,mid,0.528,12,0.427,0,True
2524,2,Explorer,mid,0.497,12,0.349,0,True
2525,2,Explorer,luxury,0.494,16,0.365,1,True
2526,2,Explorer,mid,0.504,15,0.355,0,True
2527,2,Explorer,premium,0.521,12,0.359,0,True
2528,2,Explorer,premium,0.515,14,0.403,1,True
2529,2,Explorer,premium,0.488,14,0.363,0,True
2530,2,Explorer,mid,0.48,12,0.371,1,True
2531,2,Explorer,mid,0.516,13,0.335,0,True
2532,2,Explorer,mid,0.525,13,0.413,0,True
2533,2,Explorer,premium,0.501,13,0.396,0,True
2534,2,Explorer,luxury,0.529,11,0.395,1,True
2535,2,Explorer,mid,0.495,16,0.375,0,True
2536,2,Explorer,luxury,0.509,13,0.337,0,True
2537,2,Explorer,premium,0.49,11,0.429,0,True
2538,2,Explorer,mid,0.517,12,0.385,0,True
2539,2,Explorer,mid,0.514,16,0.395,0,True
2540,2,Explorer,premium,0.521,14,0.4,0,True
2541,2,Explorer,premium,0.484,14,0.335,0,True
2542,2,Explorer,mid,0.516,12,0.379,0,True
2543,2,Explorer,luxury,0.489,15,0.417,0,True
2544,2,Explorer,mid,0.503,16,0.402,0,True
2545,2,Explorer,mid,0.509,14,0.363,0,True
2546,2,Explorer,luxury,0.54,14,0.359,0,True
2547,2,Explorer,luxury,0.489,16,0.373,0,True
2548,2,Explorer,premium,0.486,13,0.422,0,True
2549,2,Explorer,luxury,0.531,14,0.374,0,True
2550,2,Explorer,luxury,0.528,15,0.425,0,True
2551,2,Explorer,luxury,0.518,13,0.412,0,True
2552,2,Explorer,mid,0.486,11,0.334,0,True
2553,2,Explorer,premium,0.487,14,0.368,0,True
2554,2,Explorer,premium,0.5,12,0.365,0,True
2555,2,Explorer,mid,0.516,15,0.402,0,True
2556,2,Explorer,mid,0.49,13,0.363,0,True
2557,2,Explorer,premium,0.487,15,0.385,0,True
2558,2,Explorer,premium,0.531,13,0.425,0,True
2559,2,Explorer,premium,0.525,14,0.393,0,True
2560,2,Explorer,mid,0.497,15,0.402,0,True
2561,2,Explorer,premium,0.519,15,0.348,0,True
2562,2,Explorer,luxury,0.491,15,0.362,0,True
2563,2,Explorer,premium,0.538,15,0.421,1,True
2564,2,Explorer,mid,0.515,16,0.417,1,True
2565,2,Explorer,mid,0.526,13,0.383,0,True
2566,2,Explorer,luxury,0.536,14,0.403,0,True
2567,2,Explorer,premium,0.518,13,0.419,0,True
2568,2,Explorer,premium,0.515,14,0.403,0,True
2569,2,Explorer,mid,0.483,12,0.331,0,True
2570,2,Explorer,premium,0.536,15,0.383,0,True
2571,2,Explorer,mid,0.492,12,0.352,0,True
2572,2,Explorer,mid,0.505,15,0.378,0,True
2573,2,Explorer,luxury,0.506,12,0.394,0,True
2574,2,Explorer,mid,0.482,11,0.355,0,True
2575,2,Explorer,mid,0.494,16,0.333,0,True
2576,2,Explorer,mid,0.526,14,0.366,0,True
2577,2,Explorer,premium,0.511,16,0.346,0,True
2578,2,Explorer,premium,0.521,11,0.332,0,True
2579,2,Explorer,mid,0.508,13,0.388,0,True
2580,2,Explorer,mid,0.516,16,0.365,0,True
2581,2,Explorer,luxury,0.487,13,0.387,0,True
2582,2,Explorer,luxury,0.491,12,0.424,0,True
2583,2,Explorer,premium,0.508,15,0.402,0,True
2584,2,Explorer,premium,0.52,12,0.419,0,True
2585,2,Explorer,mid,0.529,12,0.347,0,True
2586,2,Explorer,mid,0.483,13,0.376,0,True
2587,2,Explorer,premium,0.528,16,0.331,0,True
2588,2,Explorer,luxury,0.492,11,0.402,0,True
2589,2,Explorer,mid,0.49,12,0.391,0,True
2590,2,Explorer,premium,0.494,15,0.369,0,True
2591,2,Explorer,mid,0.493,16,0.393,0,True
2592,2,Explorer,mid,0.487,13,0.42,0,True
2593,2,Explorer,mid,0.53,11,0.341,0,True
2594,2,Explorer,mid,0.498,15,0.42,0,True
2595,2,Explorer,luxury,0.513,11,0.413,0,True
2596,3,HVT,mid,0.18,8,0.248,1,True
2597,3,HVT,mid,0.19,9,0.225,1,True
2598,3,HVT,premium,0.153,8,0.173,2,True
2599,3,HVT,mid,0.173,8,0.22,1,True
2600,3,HVT,mid,0.185,7,0.247,2,True
2601,3,HVT,luxury,0.204,7,0.269,2,True
2602,3,HVT,premium,0.183,7,0.216,2,True
2603,3,HVT,mid,0.201,7,0.26,1,True
2604,3,HVT,premium,0.168,6,0.201,2,True
2605,3,HVT,luxury,0.182,6,0.187,1,True
2606,3,HVT,luxury,0.173,6,0.253,2,True
2607,3,HVT,mid,0.162,9,0.23,2,True
2608,3,HVT,luxury,0.209,7,0.221,2,True
2609,3,HVT,premium,0.186,6,0.175,2,True
2610,3,HVT,mid,0.199,7,0.177,1,True
2611,3,HVT,mid,0.161,7,0.214,2,True
2612,3,HVT,mid,0.187,6,0.252,1,True
2613,3,HVT,premium,0.205,9,0.222,2,True
2614,3,HVT,mid,0.16,7,0.267,2,True
2615,3,HVT,mid,0.207,9,0.174,2,True
2616,3,HVT,mid,0.206,8,0.175,2,True
2617,3,HVT,mid,0.157,8,0.18,2,True
2618,3,HVT,mid,0.157,7,0.244,1,True
2619,3,HVT,premium,0.176,9,0.184,1,True
2620,3,HVT,mid,0.179,6,0.2,2,True
2621,3,HVT,mid,0.198,7,0.214,2,True
2622,3,HVT,mid,0.169,7,0.234,1,True
2623,3,HVT,luxury,0.196,8,0.244,2,True
2624,3,HVT,mid,0.197,8,0.256,2,True
2625,3,HVT,luxury,0.198,8,0.171,2,True
2626,3,HVT,luxury,0.154,9,0.214,1,True
2627,3,HVT,premium,0.159,9,0.206,2,True
2628,3,HVT,luxury,0.156,6,0.185,1,True
2629,3,HVT,mid,0.18,7,0.239,2,True
2630,3,HVT,mid,0.203,7,0.218,1,True
2631,3,HVT,luxury,0.209,9,0.25,1,True
2632,3,HVT,premium,0.2,7,0.233,2,True
2633,3,HVT,premium,0.203,7,0.253,1,True
2634,3,HVT,premium,0.155,8,0.193,2,True
2635,3,HVT,luxury,0.171,7,0.231,1,True
2636,3,HVT,luxury,0.153,7,0.221,1,True
2637,3,HVT,premium,0.166,7,0.257,2,True
2638,3,HVT,luxury,0.178,7,0.203,1,True
2639,3,HVT,mid,0.184,8,0.261,2,True
2640,3,HVT,mid,0.175,9,0.209,1,True
2641,3,HVT,luxury,0.193,9,0.261,2,True
2642,3,HVT,mid,0.18,9,0.241,1,True
2643,3,HVT,premium,0.19,8,0.177,2,True
2644,3,HVT,mid,0.174,7,0.238,1,True
2645,3,HVT,premium,0.178,9,0.172,2,True
2646,3,HVT,luxury,0.172,7,0.231,2,True
2647,3,HVT,premium,0.169,6,0.21,2,True
2648,3,HVT,mid,0.195,8,0.249,1,True
2649,3,HVT,luxury,0.162,9,0.241,2,True
2650,3,HVT,luxury,0.203,6,0.227,2,True
2651,3,HVT,premium,0.198,7,0.255,1,True
2652,3,HVT,luxury,0.152,7,0.192,1,True
2653,3,HVT,luxury,0.16,8,0.187,2,True
2654,3,HVT,mid,0.168,8,0.222,2,True
2655,3,HVT,mid,0.189,8,0.238,2,True
2656,3,HVT,premium,0.153,8,0.203,1,True
2657,3,HVT,premium,0.191,7,0.179,2,True
2658,3,HVT,mid,0.206,7,0.22,2,True
2659,3,HVT,luxury,0.161,7,0.198,2,True
2660,3,HVT,premium,0.156,8,0.205,1,True
2661,3,HVT,mid,0.204,6,0.209,1,True
2662,3,HVT,mid,0.177,7,0.238,2,True
2663,3,HVT,premium,0.17,7,0.176,2,True
2664,3,HVT,premium,0.169,8,0.208,1,True
2665,3,HVT,premium,0.185,8,0.254,2,True
2666,3,HVT,mid,0.19,7,0.177,1,True
2667,3,HVT,premium,0.158,9,0.223,2,True
2668,3,HVT,premium,0.185,7,0.198,2,True
2669,3,HVT,premium,0.175,8,0.244,1,True
2670,3,HVT,mid,0.203,9,0.202,2,True
2671,3,HVT,mid,0.157,9,0.208,2,True
2672,3,HVT,premium,0.162,7,0.223,2,True
2673,3,HVT,premium,0.152,8,0.261,2,True
2674,3,HVT,mid,0.175,8,0.17,1,True
2675,3,HVT,premium,0.193,8,0.171,1,True
2676,3,HVT,luxury,0.186,8,0.259,2,True
2677,3,HVT,mid,0.194,8,0.254,2,True
2678,3,HVT,premium,0.195,6,0.264,1,True
2679,3,HVT,luxury,0.203,9,0.267,2,True
2680,3,HVT,premium,0.164,8,0.236,1,True
2681,3,HVT,premium,0.162,6,0.203,1,True
2682,3,HVT,luxury,0.196,8,0.199,2,True
2683,3,HVT,premium,0.152,7,0.264,2,True
2684,3,HVT,mid,0.176,7,0.171,1,True
2685,3,HVT,premium,0.165,8,0.252,2,True
2686,3,HVT,premium,0.198,7,0.252,1,True
2687,3,HVT,mid,0.203,7,0.246,2,True
2688,3,HVT,premium,0.17,7,0.202,1,True
2689,3,HVT,premium,0.164,8,0.242,2,True
2690,3,HVT,premium,0.153,6,0.228,2,True
2691,3,HVT,mid,0.188,9,0.253,2,True
2692,3,HVT,mid,0.19,7,0.213,2,True
2693,3,HVT,premium,0.165,8,0.182,1,True
2694,3,HVT,mid,0.161,8,0.252,1,True
2695,3,HVT,luxury,0.187,6,0.242,2,True
2696,3,HVT,mid,0.197,8,0.225,1,True
2697,3,HVT,luxury,0.151,7,0.266,2,True
2698,3,HVT,mid,0.205,6,0.246,2,True
2699,3,HVT,mid,0.195,9,0.259,1,True
2700,3,HVT,premium,0.194,6,0.22,2,True
2701,3,HVT,luxury,0.16,7,0.269,1,True
2702,3,HVT,premium,0.165,7,0.237,1,True
2703,3,HVT,luxury,0.165,9,0.245,2,True
2704,3,HVT,mid,0.194,8,0.194,1,True
2705,3,HVT,mid,0.181,7,0.268,1,True
2706,3,HVT,premium,0.159,8,0.171,1,True
2707,3,HVT,luxury,0.182,9,0.182,2,True
2708,3,HVT,mid,0.182,8,0.208,2,True
2709,3,HVT,premium,0.156,8,0.255,2,True
2710,3,HVT,mid,0.207,8,0.186,1,True
2711,3,HVT,luxury,0.151,8,0.182,2,True
2712,3,HVT,premium,0.172,7,0.251,1,True
2713,3,HVT,mid,0.172,9,0.225,2,True
2714,3,HVT,mid,0.201,7,0.179,2,True
2715,3,HVT,premium,0.169,8,0.198,1,True
2716,3,HVT,mid,0.165,8,0.205,2,True
2717,3,HVT,premium,0.177,9,0.197,1,True
2718,3,HVT,mid,0.2,9,0.219,1,True
2719,3,HVT,mid,0.157,6,0.207,2,True
2720,3,HVT,luxury,0.194,9,0.261,2,True
2721,3,HVT,premium,0.199,9,0.242,2,True
2722,3,HVT,mid,0.196,8,0.266,2,True
2723,3,HVT,mid,0.164,6,0.255,1,True
2724,3,HVT,premium,0.199,8,0.172,1,True
2725,3,HVT,mid,0.18,7,0.183,1,True
2726,3,HVT,mid,0.164,7,0.265,2,True
2727,3,HVT,mid,0.161,7,0.237,2,True
2728,3,HVT,premium,0.194,6,0.236,1,True
2729,3,HVT,mid,0.201,8,0.196,2,True
2730,3,HVT,mid,0.172,9,0.237,1,True
2731,3,HVT,premium,0.178,7,0.192,2,True
2732,3,HVT,luxury,0.185,9,0.201,1,True
2733,3,HVT,premium,0.197,6,0.242,2,True
2734,3,HVT,mid,0.186,6,0.202,1,True
2735,3,HVT,premium,0.173,7,0.265,2,True
2736,3,HVT,luxury,0.203,6,0.257,2,True
2737,3,HVT,premium,0.174,7,0.208,1,True
2738,3,HVT,premium,0.202,8,0.186,2,True
2739,3,HVT,premium,0.155,6,0.234,2,True
2740,3,HVT,premium,0.168,7,0.267,1,True
2741,3,HVT,premium,0.159,9,0.197,2,True
2742,3,HVT,premium,0.167,8,0.207,1,True
2743,3,HVT,premium,0.162,8,0.267,1,True
2744,3,HVT,premium,0.207,8,0.268,1,True
2745,3,HVT,mid,0.158,7,0.243,2,True
2746,3,HVT,mid,0.198,9,0.194,2,True
2747,3,HVT,luxury,0.176,8,0.204,2,True
2748,3,HVT,premium,0.157,6,0.221,2,True
2749,3,HVT,premium,0.184,7,0.186,2,True
2750,3,HVT,premium,0.209,6,0.211,1,True
2751,3,HVT,luxury,0.196,7,0.239,1,True
2752,3,HVT,mid,0.161,7,0.178,1,True
2753,3,HVT,premium,0.196,8,0.217,1,True
2754,3,HVT,premium,0.192,8,0.238,1,True
2755,3,HVT,premium,0.152,7,0.197,2,True
2756,3,HVT,mid,0.184,6,0.258,1,True
2757,3,HVT,mid,0.168,8,0.189,1,True
2758,3,HVT,premium,0.179,7,0.194,2,True
2759,3,HVT,premium,0.199,8,0.258,2,True
2760,3,HVT,premium,0.208,6,0.185,2,True
2761,3,HVT,mid,0.187,7,0.23,1,True
2762,3,HVT,premium,0.178,7,0.253,2,True
2763,3,HVT,premium,0.175,7,0.194,1,True
2764,3,HVT,premium,0.167,7,0.188,1,True
2765,3,HVT,mid,0.161,7,0.234,1,True
2766,3,HVT,premium,0.179,6,0.237,1,True
2767,3,HVT,mid,0.203,6,0.213,2,True
2768,3,HVT,mid,0.197,9,0.25,2,True
2769,3,HVT,premium,0.182,6,0.248,2,True
2770,3,HVT,mid,0.153,7,0.189,2,True
2771,3,HVT,mid,0.15,6,0.216,1,True
2772,3,HVT,mid,0.201,7,0.251,1,True
2773,3,HVT,luxury,0.195,9,0.186,1,True
2774,3,HVT,premium,0.205,6,0.195,2,True
2775,3,HVT,premium,0.19,7,0.263,2,True
2776,3,HVT,luxury,0.155,6,0.222,1,True
2777,3,HVT,luxury,0.188,8,0.212,2,True
2778,3,HVT,premium,0.183,7,0.191,1,True
2779,3,HVT,mid,0.154,8,0.22,1,True
2780,3,HVT,mid,0.179,7,0.267,2,True
2781,3,HVT,mid,0.16,8,0.258,2,True
2782,3,HVT,luxury,0.161,9,0.189,1,True
2783,3,HVT,premium,0.208,9,0.239,1,True
2784,3,HVT,premium,0.153,8,0.262,2,True
2785,3,HVT,luxury,0.171,7,0.265,2,True
2786,3,HVT,premium,0.16,8,0.243,1,True
2787,3,HVT,luxury,0.157,8,0.2,1,True
2788,3,HVT,mid,0.189,9,0.198,2,True
2789,3,HVT,mid,0.205,7,0.255,2,True
2790,3,HVT,luxury,0.163,7,0.251,1,True
2791,3,HVT,mid,0.173,8,0.174,2,True
2792,3,HVT,premium,0.206,6,0.219,2,True
2793,3,HVT,premium,0.166,8,0.213,2,True
2794,3,HVT,premium,0.179,6,0.23,1,True
2795,3,HVT,mid,0.158,7,0.181,1,True
2796,3,HVT,mid,0.155,8,0.255,2,True
2797,3,HVT,luxury,0.201,9,0.26,2,True
2798,3,HVT,mid,0.202,8,0.213,1,True
2799,3,HVT,mid,0.15,8,0.251,2,True
2800,3,HVT,premium,0.192,7,0.212,2,True
2801,3,HVT,mid,0.193,8,0.221,2,True
2802,3,HVT,luxury,0.201,9,0.241,2,True
2803,3,HVT,mid,0.199,8,0.19,1,True
2804,3,HVT,premium,0.161,9,0.193,1,True
2805,3,HVT,mid,0.201,9,0.208,1,True
2806,3,HVT,luxury,0.157,6,0.215,2,True
2807,3,HVT,mid,0.164,7,0.214,2,True
2808,3,HVT,mid,0.202,8,0.264,2,True
2809,3,HVT,mid,0.162,8,0.221,2,True
2810,3,HVT,premium,0.208,8,0.234,1,True
2811,3,HVT,premium,0.203,7,0.232,1,True
2812,3,HVT,mid,0.152,7,0.208,1,True
2813,3,HVT,premium,0.156,8,0.196,1,True
2814,3,HVT,premium,0.172,7,0.249,2,True
2815,3,HVT,mid,0.165,7,0.219,2,True
2816,3,HVT,premium,0.175,7,0.248,1,True
2817,3,HVT,premium,0.165,9,0.205,1,True
2818,3,HVT,luxury,0.162,9,0.265,1,True
2819,3,HVT,premium,0.2,8,0.247,2,True
2820,3,HVT,premium,0.187,8,0.179,2,True
2821,3,HVT,mid,0.189,9,0.27,1,True
2822,3,HVT,mid,0.209,6,0.267,2,True
2823,3,HVT,mid,0.174,7,0.217,1,True
2824,3,HVT,mid,0.185,7,0.262,2,True
2825,3,HVT,premium,0.152,9,0.239,2,True
2826,3,HVT,mid,0.157,7,0.172,1,True
2827,3,HVT,premium,0.165,9,0.213,2,True
2828,3,HVT,mid,0.208,7,0.194,2,True
2829,3,HVT,premium,0.174,6,0.177,2,True
2830,3,HVT,premium,0.209,8,0.206,1,True
2831,3,HVT,luxury,0.201,9,0.259,1,True
2832,3,HVT,premium,0.161,7,0.2,2,True
2833,3,HVT,mid,0.193,9,0.244,1,True
2834,3,HVT,mid,0.207,6,0.221,2,True
2835,3,HVT,mid,0.199,8,0.228,2,True
2836,3,HVT,luxury,0.166,8,0.267,2,True
2837,3,HVT,premium,0.16,9,0.213,1,True
2838,3,HVT,premium,0.2,6,0.269,2,True
2839,3,HVT,mid,0.202,7,0.25,1,True
2840,3,HVT,premium,0.208,6,0.227,1,True
2841,3,HVT,premium,0.182,9,0.24,2,True
2842,3,HVT,luxury,0.199,7,0.188,2,True
2843,3,HVT,premium,0.158,8,0.218,1,True
2844,3,HVT,premium,0.201,8,0.232,1,True
2845,3,HVT,mid,0.206,6,0.185,1,True
2846,3,HVT,premium,0.167,7,0.266,2,True
2847,3,HVT,mid,0.193,7,0.185,1,True
2848,3,HVT,luxury,0.155,7,0.267,2,True
2849,3,HVT,premium,0.21,9,0.199,1,True
2850,3,HVT,premium,0.186,9,0.267,1,True
2851,3,HVT,premium,0.187,6,0.187,2,True
2852,3,HVT,luxury,0.158,8,0.202,1,True
2853,3,HVT,mid,0.2,9,0.203,2,True
2854,3,HVT,premium,0.182,9,0.189,1,True
2855,3,HVT,luxury,0.175,6,0.239,1,True
2856,3,HVT,luxury,0.184,9,0.27,1,True
2857,3,HVT,premium,0.179,9,0.244,2,True
2858,3,HVT,premium,0.176,6,0.171,1,True
2859,3,HVT,premium,0.156,9,0.25,1,True
2860,3,HVT,luxury,0.171,7,0.249,2,True
2861,3,HVT,luxury,0.196,9,0.213,2,True
2862,3,HVT,premium,0.19,6,0.24,2,True
2863,3,HVT,mid,0.203,9,0.201,1,True
2864,3,HVT,luxury,0.197,7,0.206,1,True
2865,3,HVT,premium,0.185,9,0.202,1,True
2866,3,HVT,mid,0.184,7,0.247,2,True
2867,3,HVT,mid,0.162,9,0.236,2,True
2868,3,HVT,premium,0.179,7,0.243,2,True
2869,3,HVT,mid,0.189,7,0.248,2,True
2870,3,HVT,mid,0.159,7,0.215,2,True
2871,3,HVT,mid,0.164,9,0.213,1,True
2872,3,HVT,mid,0.18,7,0.241,1,True
2873,3,HVT,premium,0.166,9,0.221,2,True
2874,3,HVT,mid,0.205,7,0.222,2,True
2875,3,HVT,luxury,0.196,7,0.265,2,True
2876,3,HVT,luxury,0.208,6,0.228,1,True
2877,3,HVT,mid,0.194,7,0.218,2,True
2878,3,HVT,premium,0.163,9,0.232,2,True
2879,3,HVT,premium,0.186,9,0.185,2,True
2880,3,HVT,mid,0.19,7,0.201,1,True
2881,3,HVT,premium,0.176,9,0.267,2,True
2882,3,HVT,premium,0.198,6,0.204,2,True
2883,3,HVT,premium,0.177,8,0.236,1,True
2884,3,HVT,premium,0.204,8,0.239,2,True
