user_id,cohort,tenure_days,acquisition_channel,city_tier,avg_booking_value,joined_week
3793,Mission,471,paid,resort,265.69,4
3794,Mission,492,organic,resort,297.78,1
3795,Mission,414,paid,tier1,263.27,1
3796,Mission,127,direct,tier2,277.96,2
3797,Mission,254,organic,tier2,301.4,1
3798,Mission,449,paid,tier2,299.47,1
3799,Mission,461,direct,tier2,272.64,3
3800,Mission,120,direct,resort,278.07,1
3801,Mission,403,paid,tier1,279.47,4
3802,Mission,368,organic,tier1,261.93,2
3803,Mission,203,organic,resort,299.71,4
3804,Mission,196,organic,tier1,263.91,4
3805,Mission,231,paid,tier1,277.73,3
3806,Mission,429,paid,tier2,269.53,2
3807,Mission,113,paid,tier2,288.11,3
3808,Mission,308,organic,tier2,277.09,2
3809,Mission,61,paid,tier1,263.26,3
3810,Mission,314,organic,tier1,299.63,1
3811,Mission,92,paid,resort,267.44,3
3812,Mission,269,direct,tier1,278.18,2
3813,Mission,483,organic,tier2,295.57,4
3814,Mission,150,paid,tier1,298.8,3
3815,Mission,514,paid,tier2,257.83,1
3816,Mission,308,paid,tier1,264.81,3
3817,Mission,427,direct,tier1,261.64,4
3818,Mission,97,direct,tier2,257.88,1
3819,Mission,90,direct,tier1,261.7,3
3820,Mission,60,paid,tier1,295.4,1
3821,Mission,477,paid,tier1,271.71,4
3822,Mission,101,paid,tier1,290.93,2
3823,Mission,478,direct,tier1,294.37,2
3824,Mission,162,organic,tier1,278.31,4
3825,Mission,363,direct,tier1,257.81,4
3826,Mission,191,paid,tier1,296.9,3
3827,Mission,347,paid,tier2,288.92,2
3828,Mission,475,paid,tier1,293.33,4
3829,Mission,271,paid,tier1,296.36,4
3830,Mission,236,organic,tier2,270.1,4
3831,Mission,452,organic,resort,295.07,1
3832,Mission,379,paid,tier1,301.39,2
3833,Mission,472,direct,tier1,267.15,1
3834,Mission,78,direct,tier2,259.63,3
3835,Mission,456,paid,resort,267.54,2
3836,Mission,95,direct,tier2,267.16,3
3837,Mission,284,direct,tier1,272.72,2
3838,Mission,275,paid,tier1,275.77,3
3839,Mission,339,direct,tier1,290.99,4
3840,Mission,159,paid,tier1,301.94,3
3841,Mission,516,direct,tier1,282.11,2
3842,Mission,222,organic,resort,298.87,3
3843,Mission,267,organic,tier1,272.42,1
3844,Mission,288,direct,tier2,289.17,4
3845,Mission,244,direct,tier2,273.39,3
3846,Mission,263,organic,tier1,282.89,1
3847,Mission,364,organic,tier2,298.02,3
3848,Mission,114,organic,resort,285.78,3
3849,Mission,434,organic,tier1,297.45,1
3850,Mission,102,organic,resort,292.5,4
3851,Mission,108,paid,tier1,263.98,3
3852,Mission,420,direct,resort,260.02,2
3853,Mission,146,paid,tier1,275.79,3
3854,Mission,530,organic,tier2,294.23,3
3855,Mission,417,organic,tier1,302.32,1
3856,Mission,401,organic,tier1,277.21,3
3857,Mission,461,paid,tier2,296.66,1
3858,Mission,65,organic,resort,291.63,1
3859,Mission,100,direct,tier1,272.71,2
3860,Mission,524,direct,tier2,277.32,3
3861,Mission,76,direct,tier2,259.56,4
3862,Mission,111,direct,tier1,295.43,4
3863,Mission,364,paid,tier1,299.3,3
3864,Mission,389,organic,tier1,287.46,1
3865,Mission,84,organic,resort,270.5,2
3866,Mission,215,paid,tier1,266.71,1
3867,Mission,61,direct,tier2,263.25,1
3868,Mission,509,organic,resort,259.64,3
3869,Mission,92,organic,tier2,285.68,1
3870,Mission,173,paid,tier2,297.05,2
3871,Mission,339,direct,tier2,291.65,2
3872,Mission,525,direct,tier2,264.16,3
3873,Mission,258,organic,tier1,260.26,4
3874,Mission,351,paid,tier1,286.46,4
3875,Mission,352,direct,tier1,260.9,4
3876,Mission,427,direct,resort,269.37,2
3877,Mission,305,paid,tier2,288.71,2
3878,Mission,426,organic,tier1,283.15,3
3879,Mission,217,paid,tier2,296.21,1
3880,Mission,61,direct,resort,278.14,2
3881,Mission,231,direct,tier1,267.36,3
3882,Mission,484,organic,tier1,279.7,4
3883,Mission,220,direct,tier1,297.87,2
3884,Mission,206,organic,resort,281.67,2
3885,Mission,358,organic,tier1,287.23,2
3886,Mission,172,organic,tier2,272.43,1
3887,Mission,95,organic,tier1,283.2,4
3888,Mission,489,paid,tier1,273.56,1
3889,Mission,386,paid,resort,280.47,2
3890,Mission,67,organic,tier1,261.56,4
3891,Mission,287,organic,tier1,285.21,1
3892,Mission,204,paid,tier2,300.5,4
3893,Mission,231,paid,resort,272.08,2
3894,Mission,104,organic,resort,271.56,4
3895,Mission,83,organic,tier1,276.37,2
3896,Mission,468,organic,tier1,278.1,3
3897,Mission,326,organic,tier1,269.06,4
3898,Mission,515,organic,tier1,257.65,4
3899,Mission,118,organic,tier2,295.32,2
3900,Mission,425,paid,tier1,265.71,4
3901,Mission,418,organic,tier1,286.59,2
3902,Mission,94,direct,tier1,281.0,4
3903,Mission,430,organic,tier2,282.94,4
3904,Mission,114,organic,resort,267.07,3
3905,Mission,230,paid,tier1,290.32,3
3906,Mission,351,paid,resort,288.52,4
3907,Mission,145,paid,tier1,274.7,1
3908,Mission,422,organic,tier2,298.69,4
3909,Mission,333,paid,tier1,260.61,4
3910,Mission,371,organic,resort,297.88,3
3911,Mission,229,direct,tier1,287.05,2
3912,Mission,146,paid,resort,264.88,1
3913,Mission,150,paid,tier1,285.15,2
3914,Mission,380,organic,tier1,287.28,2
3915,Mission,90,direct,tier1,270.03,4
3916,Mission,202,paid,tier1,290.36,1
3917,Mission,93,direct,tier2,283.46,2
3918,Mission,418,organic,tier1,290.56,1
3919,Mission,125,organic,tier1,301.44,3
3920,Mission,539,paid,tier1,267.41,2
3921,Mission,126,paid,resort,279.91,2
3922,Mission,416,organic,tier1,274.31,2
3923,Mission,81,organic,tier1,276.32,1
3924,Mission,268,direct,resort,266.43,1
3925,Mission,236,paid,tier1,299.48,4
3926,Mission,293,direct,tier2,275.43,1
3927,Mission,372,paid,tier1,263.51,1
3928,Mission,410,organic,tier1,301.98,1
3929,Mission,272,paid,tier1,278.64,4
3930,Mission,502,paid,tier1,296.15,2
3931,Mission,358,paid,tier1,262.95,1
3932,Mission,194,organic,tier2,260.6,4
3933,Mission,260,organic,tier1,283.02,2
3934,Mission,540,organic,resort,279.41,1
3935,Mission,247,direct,tier2,301.0,4
3936,Mission,490,direct,resort,300.34,1
3937,Mission,256,organic,resort,299.26,1
3938,Mission,352,paid,resort,273.82,1
3939,Mission,215,paid,tier2,292.49,3
3940,Mission,213,paid,tier1,277.36,4
3941,Mission,260,organic,tier2,284.69,2
3942,Mission,427,organic,resort,273.0,3
3943,Mission,391,paid,resort,265.09,2
3944,Mission,126,organic,resort,263.63,1
3945,Mission,105,direct,tier1,269.06,4
3946,Mission,400,organic,tier2,299.75,3
3947,Mission,196,paid,tier1,262.14,1
3948,Mission,333,paid,resort,300.12,1
3949,Mission,438,paid,resort,264.21,2
3950,Mission,430,direct,tier1,287.08,4
3951,Mission,194,organic,tier1,282.67,2
3952,Mission,514,organic,tier2,300.04,2
3953,Mission,515,direct,tier1,273.94,2
3954,Mission,175,organic,tier2,300.13,1
3955,Mission,474,paid,tier1,261.07,3
3956,Mission,494,paid,resort,275.77,3
3957,Mission,428,direct,tier2,296.29,4
3958,Mission,529,paid,tier2,279.97,4
3959,Mission,265,paid,tier2,289.93,3
3960,Mission,162,direct,tier1,277.16,4
3961,Mission,498,direct,resort,274.92,4
3962,Mission,473,organic,resort,266.95,3
3963,Mission,124,organic,tier1,272.98,3
3964,Mission,71,paid,tier1,283.26,3
3965,Mission,320,organic,tier2,265.9,4
3966,Mission,365,organic,tier2,292.84,3
3967,Mission,354,direct,resort,271.13,4
3968,Mission,153,organic,tier1,258.21,3
3969,Mission,129,organic,tier2,292.41,1
3970,Mission,196,organic,resort,263.09,3
3971,Mission,86,paid,tier2,286.75,2
3972,Mission,186,organic,resort,294.18,3
3973,Mission,457,direct,tier2,267.16,1
3974,Mission,291,paid,resort,267.46,4
3975,Mission,175,organic,tier1,258.94,1
3976,Mission,313,paid,tier2,298.8,2
3977,Mission,537,organic,tier1,274.1,4
3978,Mission,107,paid,tier2,271.86,2
3979,Mission,245,paid,tier2,290.71,2
3980,Mission,281,paid,resort,269.24,4
3981,Mission,84,organic,resort,266.29,2
3982,Mission,505,paid,tier1,288.58,4
3983,Mission,467,direct,tier1,267.57,4
3984,Mission,296,direct,tier1,283.46,4
3985,Mission,409,direct,resort,266.04,4
3986,Mission,61,organic,tier2,298.41,1
3987,Mission,533,paid,tier2,294.13,4
3988,Mission,537,paid,tier1,258.7,3
3989,Mission,226,paid,tier1,259.23,2
3990,Mission,307,paid,tier1,290.28,1
3991,Mission,218,organic,tier2,278.35,2
3992,Mission,121,direct,tier1,284.67,2
3993,Mission,353,paid,tier1,292.06,2
3994,Mission,450,direct,tier1,279.75,2
3995,Mission,525,organic,tier1,263.05,4
3996,Mission,378,direct,tier2,289.37,4
3997,Mission,150,paid,tier1,284.52,2
3998,Mission,354,paid,resort,292.73,3
3999,Mission,125,paid,tier2,300.89,3
4000,Mission,483,paid,tier1,298.35,2
4001,DealSeeker,43,paid,resort,107.1,2
4002,DealSeeker,133,paid,tier1,108.19,4
4003,DealSeeker,176,paid,tier2,107.08,2
4004,DealSeeker,108,referral,tier1,112.13,1
4005,DealSeeker,120,referral,tier1,119.3,4
4006,DealSeeker,11,paid,resort,113.92,1
4007,DealSeeker,129,paid,tier1,109.87,1
4008,DealSeeker,3,referral,tier1,105.83,1
4009,DealSeeker,90,paid,tier1,115.69,4
4010,DealSeeker,170,referral,tier2,112.61,3
4011,DealSeeker,103,referral,tier1,108.85,3
4012,DealSeeker,33,paid,tier1,120.6,2
4013,DealSeeker,176,paid,tier1,120.1,1
4014,DealSeeker,162,paid,tier2,107.59,2
4015,DealSeeker,88,paid,tier1,106.24,3
4016,DealSeeker,103,paid,resort,106.32,3
4017,DealSeeker,54,referral,tier1,119.17,2
4018,DealSeeker,162,referral,tier1,104.23,1
4019,DealSeeker,136,paid,tier2,110.15,4
4020,DealSeeker,70,paid,tier1,103.15,3
4021,DealSeeker,58,referral,tier1,114.75,3
4022,DealSeeker,38,paid,tier1,106.98,4
4023,DealSeeker,44,referral,tier1,112.16,3
4024,DealSeeker,169,referral,tier1,113.27,4
4025,DealSeeker,168,referral,resort,104.17,3
4026,DealSeeker,121,paid,tier2,108.75,1
4027,DealSeeker,44,paid,tier2,104.59,3
4028,DealSeeker,18,paid,tier2,108.95,3
4029,DealSeeker,4,paid,resort,113.66,2
4030,DealSeeker,151,referral,resort,112.84,3
4031,DealSeeker,47,paid,resort,117.44,2
4032,DealSeeker,4,referral,tier1,110.83,2
4033,DealSeeker,170,paid,tier1,114.2,4
4034,DealSeeker,24,paid,tier1,105.72,1
4035,DealSeeker,51,paid,resort,119.27,4
4036,DealSeeker,118,referral,resort,103.69,4
4037,DealSeeker,55,paid,tier1,110.68,4
4038,DealSeeker,59,paid,tier1,105.4,4
4039,DealSeeker,172,paid,resort,120.23,4
4040,DealSeeker,166,referral,tier2,107.29,2
4041,DealSeeker,161,referral,tier1,105.11,1
4042,DealSeeker,161,referral,tier2,108.57,1
4043,DealSeeker,131,referral,tier1,107.22,2
4044,DealSeeker,11,paid,tier1,113.54,3
4045,DealSeeker,6,referral,resort,117.51,3
4046,DealSeeker,72,referral,tier2,111.64,1
4047,DealSeeker,0,paid,resort,120.39,4
4048,DealSeeker,101,referral,tier2,112.8,4
4049,DealSeeker,127,referral,tier2,113.3,4
4050,DealSeeker,79,paid,resort,117.67,4
4051,DealSeeker,88,referral,tier1,107.64,3
4052,DealSeeker,8,paid,resort,107.42,3
4053,DealSeeker,178,paid,resort,106.61,4
4054,DealSeeker,69,referral,tier1,120.29,4
4055,DealSeeker,20,paid,tier2,105.5,4
4056,DealSeeker,57,referral,tier1,103.93,3
4057,DealSeeker,151,referral,tier1,106.25,3
4058,DealSeeker,28,paid,tier1,111.33,2
4059,DealSeeker,109,referral,tier1,120.74,3
4060,DealSeeker,157,referral,tier2,114.0,3
4061,DealSeeker,72,referral,resort,107.48,3
4062,DealSeeker,67,referral,tier1,108.55,3
4063,DealSeeker,18,referral,tier1,110.13,2
4064,DealSeeker,155,paid,tier2,107.98,4
4065,DealSeeker,72,paid,tier2,118.76,3
4066,DealSeeker,4,paid,tier1,107.06,3
4067,DealSeeker,128,referral,tier1,113.89,4
4068,DealSeeker,55,referral,tier1,107.51,1
4069,DealSeeker,2,referral,tier1,104.14,2
4070,DealSeeker,29,referral,tier1,111.62,3
4071,DealSeeker,132,referral,tier1,108.18,4
4072,DealSeeker,94,referral,resort,117.38,2
4073,DealSeeker,32,paid,tier1,103.22,3
4074,DealSeeker,71,referral,tier2,109.88,1
4075,DealSeeker,37,paid,tier1,117.79,2
4076,DealSeeker,91,paid,tier1,117.0,2
4077,DealSeeker,118,referral,resort,118.53,4
4078,DealSeeker,48,referral,tier2,114.29,4
4079,DealSeeker,0,referral,tier1,119.57,2
4080,DealSeeker,17,referral,tier2,112.94,2
4081,DealSeeker,66,referral,resort,109.99,1
4082,DealSeeker,18,paid,tier2,103.9,2
4083,DealSeeker,75,paid,tier1,117.89,2
4084,DealSeeker,171,paid,tier1,118.41,2
4085,DealSeeker,79,referral,tier2,106.32,4
4086,DealSeeker,53,paid,tier1,108.44,4
4087,DealSeeker,148,referral,resort,117.04,1
4088,DealSeeker,8,referral,tier1,113.24,3
4089,DealSeeker,97,paid,tier1,118.92,1
4090,DealSeeker,165,referral,resort,118.98,1
4091,DealSeeker,119,referral,tier1,120.84,3
4092,DealSeeker,53,referral,tier1,105.82,3
4093,DealSeeker,12,paid,tier1,117.65,3
4094,DealSeeker,108,referral,tier2,106.29,3
4095,DealSeeker,40,paid,tier1,105.43,2
4096,DealSeeker,159,paid,tier1,105.48,2
4097,DealSeeker,84,referral,tier1,106.9,1
4098,DealSeeker,58,paid,tier1,106.58,4
4099,DealSeeker,119,referral,tier1,116.19,1
4100,DealSeeker,171,referral,resort,109.58,1
4101,DealSeeker,112,referral,tier1,116.94,3
4102,DealSeeker,80,paid,tier1,106.15,3
4103,DealSeeker,53,paid,tier1,119.91,2
4104,DealSeeker,59,referral,resort,106.1,1
4105,DealSeeker,55,referral,tier1,103.88,3
4106,DealSeeker,117,paid,tier1,104.67,2
4107,DealSeeker,41,paid,tier2,103.97,3
4108,DealSeeker,14,referral,resort,119.46,3
4109,DealSeeker,169,referral,tier1,117.94,4
4110,DealSeeker,164,referral,tier2,117.82,4
4111,DealSeeker,27,paid,tier2,103.94,3
4112,DealSeeker,163,paid,resort,105.8,4
4113,DealSeeker,161,paid,tier2,112.1,1
4114,DealSeeker,46,paid,tier2,113.77,3
4115,DealSeeker,98,referral,tier2,115.81,2
4116,DealSeeker,63,referral,tier1,114.28,4
4117,DealSeeker,146,paid,tier1,104.83,1
4118,DealSeeker,22,paid,tier1,112.55,1
4119,DealSeeker,60,referral,resort,117.51,1
4120,DealSeeker,171,paid,resort,118.36,4
4121,DealSeeker,74,paid,tier1,113.76,3
4122,DealSeeker,26,referral,tier2,106.23,3
4123,DealSeeker,28,referral,tier1,106.13,2
4124,DealSeeker,126,referral,tier2,107.52,4
4125,DealSeeker,46,paid,tier1,109.5,3
4126,DealSeeker,38,paid,tier1,109.77,4
4127,DealSeeker,173,referral,tier2,113.63,4
4128,DealSeeker,49,paid,tier1,115.45,2
4129,DealSeeker,51,referral,tier2,108.45,1
4130,DealSeeker,78,referral,tier2,103.25,4
4131,DealSeeker,5,paid,tier1,118.45,4
4132,DealSeeker,129,referral,tier1,114.01,3
4133,DealSeeker,48,referral,resort,107.65,2
4134,DealSeeker,101,referral,tier1,105.91,3
4135,DealSeeker,106,paid,tier2,106.35,4
4136,DealSeeker,121,referral,tier1,105.91,3
4137,DealSeeker,145,paid,tier1,110.54,4
4138,DealSeeker,89,paid,tier1,117.55,2
4139,DealSeeker,7,referral,tier1,105.74,3
4140,DealSeeker,29,paid,tier2,119.6,4
4141,DealSeeker,55,paid,tier1,113.64,3
4142,DealSeeker,170,referral,tier1,110.85,4
4143,DealSeeker,171,paid,resort,106.13,3
4144,DealSeeker,170,paid,tier1,110.77,1
4145,DealSeeker,85,referral,tier1,114.62,3
4146,DealSeeker,24,paid,tier1,116.01,2
4147,DealSeeker,167,paid,tier1,107.93,2
4148,DealSeeker,180,paid,tier1,117.72,1
4149,DealSeeker,45,paid,tier1,120.06,2
4150,DealSeeker,19,referral,tier2,112.2,1
4151,DealSeeker,95,paid,resort,112.78,4
4152,DealSeeker,102,referral,tier1,104.9,1
4153,DealSeeker,135,referral,tier2,113.01,1
4154,DealSeeker,99,referral,tier2,116.48,1
4155,DealSeeker,10,referral,tier1,113.25,4
4156,DealSeeker,113,referral,tier1,117.95,3
4157,DealSeeker,99,referral,tier2,119.99,4
4158,DealSeeker,79,paid,resort,116.02,2
4159,DealSeeker,75,paid,tier1,113.98,4
4160,DealSeeker,37,paid,tier1,106.5,1
4161,DealSeeker,78,paid,tier1,108.14,3
4162,DealSeeker,136,paid,tier1,108.08,4
4163,DealSeeker,130,paid,tier1,111.48,4
4164,DealSeeker,39,referral,tier2,113.35,1
4165,DealSeeker,166,paid,tier1,105.03,1
4166,DealSeeker,14,paid,resort,110.61,1
4167,DealSeeker,176,paid,tier1,104.16,3
4168,DealSeeker,50,paid,tier2,106.51,4
4169,DealSeeker,48,paid,tier1,108.81,1
4170,DealSeeker,83,paid,tier2,107.42,2
4171,DealSeeker,140,paid,tier2,112.95,2
4172,DealSeeker,106,paid,tier1,104.11,4
4173,DealSeeker,136,referral,tier1,117.78,4
4174,DealSeeker,62,paid,tier1,118.16,2
4175,DealSeeker,128,referral,tier1,106.88,4
4176,DealSeeker,104,paid,tier2,114.42,4
4177,DealSeeker,45,referral,resort,104.92,4
4178,DealSeeker,141,referral,tier1,103.05,1
4179,DealSeeker,48,paid,tier1,106.64,2
4180,DealSeeker,155,paid,tier1,115.1,2
4181,DealSeeker,89,paid,resort,116.25,1
4182,DealSeeker,135,referral,tier2,115.73,1
4183,DealSeeker,103,referral,resort,109.95,1
4184,DealSeeker,108,referral,tier1,103.15,1
4185,DealSeeker,167,referral,tier1,116.84,2
4186,DealSeeker,119,referral,resort,105.13,1
4187,DealSeeker,90,referral,tier1,112.74,3
4188,DealSeeker,89,referral,tier1,116.2,1
4189,DealSeeker,38,referral,resort,109.65,4
4190,DealSeeker,136,referral,tier1,114.0,3
4191,DealSeeker,147,paid,tier1,108.84,2
4192,DealSeeker,78,paid,tier2,108.88,3
4193,DealSeeker,171,referral,tier1,116.73,3
4194,DealSeeker,34,paid,resort,107.84,4
4195,DealSeeker,36,referral,resort,113.62,3
4196,DealSeeker,16,referral,resort,111.72,1
4197,DealSeeker,141,referral,tier2,115.33,4
4198,DealSeeker,65,referral,tier2,110.31,1
4199,DealSeeker,130,paid,tier2,105.06,4
4200,DealSeeker,62,referral,resort,112.34,3
4201,DealSeeker,52,referral,tier1,120.91,3
4202,DealSeeker,149,paid,tier2,108.24,1
4203,DealSeeker,154,paid,resort,118.74,3
4204,DealSeeker,43,paid,tier1,105.98,2
4205,DealSeeker,117,paid,resort,110.21,1
4206,DealSeeker,4,paid,tier2,112.62,3
4207,DealSeeker,91,paid,tier1,103.05,2
4208,DealSeeker,170,paid,tier2,111.69,2
4209,DealSeeker,158,referral,tier2,117.97,1
4210,DealSeeker,141,referral,resort,120.68,2
4211,DealSeeker,3,paid,resort,117.17,1
4212,DealSeeker,12,paid,tier1,103.86,3
4213,DealSeeker,99,referral,tier1,113.65,3
4214,DealSeeker,165,paid,tier1,119.37,3
4215,DealSeeker,99,referral,tier1,113.04,2
4216,DealSeeker,112,referral,resort,111.08,1
4217,DealSeeker,128,referral,tier1,114.75,4
4218,DealSeeker,41,referral,tier1,103.6,2
4219,DealSeeker,109,referral,tier1,103.89,3
4220,DealSeeker,75,referral,tier2,105.4,1
4221,DealSeeker,100,referral,tier2,114.96,4
4222,DealSeeker,143,referral,tier2,105.99,1
4223,DealSeeker,96,paid,tier1,105.13,3
4224,DealSeeker,156,referral,resort,105.49,4
4225,DealSeeker,45,paid,tier1,105.28,1
4226,DealSeeker,84,paid,tier1,119.74,3
4227,DealSeeker,112,paid,tier2,111.98,4
4228,DealSeeker,99,referral,tier2,115.31,3
4229,DealSeeker,95,paid,resort,108.89,1
4230,DealSeeker,59,paid,tier2,103.15,1
4231,DealSeeker,35,referral,tier2,116.1,2
4232,DealSeeker,26,paid,tier1,103.1,2
4233,DealSeeker,100,paid,tier1,120.0,1
4234,DealSeeker,120,paid,tier1,114.39,4
4235,DealSeeker,126,paid,resort,116.88,2
4236,DealSeeker,158,referral,tier2,115.81,3
4237,DealSeeker,141,referral,tier1,106.28,3
4238,DealSeeker,43,referral,tier1,115.81,3
4239,DealSeeker,25,referral,tier1,120.56,3
4240,DealSeeker,125,referral,tier1,111.08,1
4241,DealSeeker,86,paid,tier1,109.55,1
4242,DealSeeker,66,referral,resort,108.55,4
4243,DealSeeker,58,referral,tier1,109.43,2
4244,DealSeeker,76,referral,tier2,105.05,4
4245,DealSeeker,30,referral,tier2,115.63,4
4246,DealSeeker,51,referral,tier2,118.23,2
4247,DealSeeker,9,referral,tier1,111.79,1
4248,DealSeeker,56,paid,tier1,112.53,4
4249,DealSeeker,21,paid,tier1,107.33,2
4250,DealSeeker,109,paid,resort,112.11,2
4251,DealSeeker,142,paid,tier2,117.28,4
4252,DealSeeker,139,referral,tier1,103.21,4
4253,DealSeeker,47,referral,tier1,108.66,1
4254,DealSeeker,113,referral,resort,108.89,2
4255,DealSeeker,83,paid,resort,117.59,1
4256,DealSeeker,25,paid,tier2,110.65,4
4257,DealSeeker,48,referral,tier2,118.62,4
4258,DealSeeker,22,referral,resort,116.34,2
4259,DealSeeker,151,referral,tier1,120.73,2
4260,DealSeeker,53,referral,tier1,113.57,3
4261,DealSeeker,96,referral,tier2,120.45,3
4262,DealSeeker,13,paid,tier1,105.05,3
4263,DealSeeker,122,paid,tier1,112.56,2
4264,DealSeeker,175,referral,tier1,104.75,1
4265,DealSeeker,138,referral,tier2,119.25,2
4266,DealSeeker,166,referral,resort,108.0,3
4267,DealSeeker,158,referral,tier2,110.89,3
