search_id,session_id,destination,check_in_date,check_out_date,search_price_shown,is_domestic,week_number
SCH0003586,SES0001971,Delhi,2024-06-04,2024-04-14,2929.53,True,14
SCH0003587,SES0002332,Goa,2024-05-06,2024-07-05,3720.9,True,15
SCH0003588,SES0008610,Goa,2024-07-13,2024-06-14,3404.15,True,21
SCH0003589,SES0005114,Delhi,2024-03-21,2024-03-27,8069.39,True,2
SCH0003590,SES0006522,Jaipur,2024-04-07,2024-04-16,4194.41,True,8
SCH0003591,SES0004405,Mumbai,2024-02-17,2024-02-12,7535.28,True,2
SCH0003592,SES0008113,Goa,2024-07-28,2024-09-14,6258.2,True,25
SCH0003593,SES0004817,Bangkok,2024-04-05,2024-06-11,57057.76,False,11
SCH0003594,SES0001769,Goa,2024-08-26,2024-07-23,2719.55,True,24
SCH0003595,SES0001192,Delhi,2024-02-23,2024-02-24,8133.07,True,1
SCH0003596,SES0003637,Bangkok,2024-06-18,2024-06-05,31991.34,False,21
SCH0003597,SES0007453,Hyderabad,2024-05-22,2024-05-11,3329.74,True,14
SCH0003598,SES0009943,New York,2024-04-22,2024-07-11,29838.85,False,15
SCH0003599,SES0004891,Goa,2024-06-24,2024-06-22,5622.09,True,22
SCH0003600,SES0003759,Goa,2024-03-18,2024-04-21,4487.31,True,7
SCH0003601,SES0004702,Delhi,2024-03-12,2024-02-19,3534.85,True,2
SCH0003602,SES0000485,Jaipur,2024-07-11,2024-07-04,3686.22,True,20
SCH0003603,SES0004284,Dubai,2024-08-05,2024-08-03,50257.05,False,26
SCH0003604,SES0000685,Bengaluru,2024-07-03,2024-07-07,4916.11,True,23
SCH0003605,SES0009052,Dubai,2024-02-11,2024-03-21,26663.88,False,1
SCH0003606,SES0010017,Delhi,2024-06-14,2024-06-10,3581.87,True,13
SCH0003607,SES0004813,Pune,2024-06-13,2024-05-05,3597.73,True,14
SCH0003608,SES0005715,Bengaluru,2024-06-06,2024-05-22,7576.4,True,16
SCH0003609,SES0003573,Bengaluru,2024-03-14,2024-05-04,2864.56,True,7
SCH0003610,SES0001633,Goa,2024-08-01,2024-09-09,4162.68,True,25
SCH0003611,SES0005221,Delhi,2024-03-24,2024-04-13,4982.12,True,10
SCH0003612,SES0002297,Jaipur,2024-03-07,2024-03-20,5138.67,True,6
SCH0003613,SES0008433,Goa,2024-07-20,2024-07-10,4575.0,True,24
SCH0003614,SES0002620,Singapore,2024-06-02,2024-05-28,21980.48,False,10
SCH0003615,SES0003368,Jaipur,2024-03-13,2024-05-19,6484.32,True,9
SCH0003616,SES0011461,New York,2024-04-30,2024-04-26,26038.17,False,7
SCH0003617,SES0007985,Delhi,2024-04-16,2024-04-01,3313.23,True,5
SCH0003618,SES0004117,Singapore,2024-04-14,2024-04-19,15645.25,False,14
SCH0003619,SES0000234,Mumbai,2024-09-05,2024-09-12,7926.01,True,25
SCH0003620,SES0005292,Mumbai,2024-03-29,2024-05-09,7029.42,True,11
SCH0003621,SES0009792,Hyderabad,2024-07-15,2024-05-31,2838.0,True,20
SCH0003622,SES0003411,Mumbai,2024-04-30,2024-04-19,5656.68,True,15
SCH0003623,SES0001069,Hyderabad,2024-07-21,2024-07-08,2227.67,True,19
SCH0003624,SES0011637,Goa,2024-07-02,2024-04-19,5007.91,True,15
SCH0003625,SES0006549,Jaipur,2024-07-29,2024-07-01,10499.75,True,25
SCH0003626,SES0008974,Goa,2024-06-28,2024-08-29,3363.85,True,23
SCH0003627,SES0007792,Pune,2024-04-26,2024-02-24,3520.19,True,7
SCH0003628,SES0000575,Kolkata,2024-05-01,2024-06-15,6671.58,True,13
SCH0003629,SES0005823,Hyderabad,2024-04-09,2024-05-03,2651.5,True,10
SCH0003630,SES0010526,Bengaluru,2024-08-23,2024-07-02,3815.77,True,25
SCH0003631,SES0011018,Jaipur,2024-09-15,2024-07-03,6239.01,True,25
SCH0003632,SES0007313,Pune,2024-07-11,2024-07-13,3813.44,True,21
SCH0003633,SES0011662,Kolkata,2024-06-30,2024-07-21,4472.09,True,23
SCH0003634,SES0000838,Hyderabad,2024-04-21,2024-05-21,6618.83,True,8
SCH0003635,SES0010129,New York,2024-03-17,2024-04-01,22265.04,False,6
SCH0003636,SES0005417,Hyderabad,2024-06-28,2024-06-22,5468.32,True,17
SCH0003637,SES0003032,Delhi,2024-01-08,2024-03-10,4291.33,True,1
SCH0003638,SES0007456,Bengaluru,2024-08-19,2024-06-24,5698.88,True,22
SCH0003639,SES0009156,Chennai,2024-02-26,2024-05-10,4677.44,True,6
SCH0003640,SES0008972,Delhi,2024-08-07,2024-08-01,5902.45,True,23
SCH0003641,SES0006517,Dubai,2024-05-13,2024-05-08,14066.26,False,10
SCH0003642,SES0008628,Chennai,2024-07-08,2024-07-11,4568.65,True,18
SCH0003643,SES0011020,Jaipur,2024-08-12,2024-08-18,3307.73,True,21
SCH0003644,SES0004970,Jaipur,2024-07-05,2024-09-06,4846.43,True,26
SCH0003645,SES0000475,New York,2024-08-16,2024-07-24,12022.07,False,25
SCH0003646,SES0008692,New York,2024-05-24,2024-05-17,10331.75,False,12
SCH0003647,SES0003155,New York,2024-08-07,2024-07-29,20523.6,False,20
SCH0003648,SES0008170,Jaipur,2024-05-06,2024-06-04,5351.31,True,10
SCH0003649,SES0010729,Jaipur,2024-04-13,2024-04-08,6722.06,True,8
SCH0003650,SES0011007,Goa,2024-04-15,2024-03-23,4136.27,True,11
SCH0003651,SES0006853,New York,2024-03-01,2024-05-17,22115.33,False,7
SCH0003652,SES0010891,Hyderabad,2024-07-03,2024-08-07,6126.13,True,25
SCH0003653,SES0004988,Hyderabad,2024-05-01,2024-05-18,5871.76,True,17
SCH0003654,SES0009316,Delhi,2024-05-26,2024-05-20,3532.42,True,19
SCH0003655,SES0007312,Hyderabad,2024-06-27,2024-07-02,5217.35,True,21
SCH0003656,SES0008969,Jaipur,2024-05-01,2024-04-02,5685.4,True,10
SCH0003657,SES0003628,Pune,2024-05-13,2024-06-07,4928.9,True,17
SCH0003658,SES0009419,Bangkok,2024-03-27,2024-04-15,8000.0,False,8
SCH0003659,SES0009587,Hyderabad,2024-05-02,2024-07-08,5240.62,True,15
SCH0003660,SES0007160,Chennai,2024-04-11,2024-04-06,11908.56,True,10
SCH0003661,SES0011345,Goa,2024-02-21,2024-04-24,4255.57,True,6
SCH0003662,SES0000715,Mumbai,2024-06-13,2024-06-17,3673.02,True,23
SCH0003663,SES0001054,Jaipur,2024-05-06,2024-04-28,5706.38,True,8
SCH0003664,SES0003613,Hyderabad,2024-07-08,2024-06-29,5568.89,True,24
SCH0003665,SES0011320,Hyderabad,2024-05-01,2024-04-30,7919.58,True,12
SCH0003666,SES0010119,Delhi,2024-06-21,2024-08-17,2971.59,True,24
SCH0003667,SES0006119,Chennai,2024-03-23,2024-05-12,6585.02,True,9
SCH0003668,SES0006018,Goa,2024-07-24,2024-05-14,6224.0,True,18
SCH0003669,SES0005493,New York,2024-07-01,2024-08-11,16796.52,False,26
SCH0003670,SES0002703,Bangkok,2024-03-25,2024-03-19,21361.46,False,3
SCH0003671,SES0003753,Bangkok,2024-07-03,2024-08-23,30173.78,False,22
SCH0003672,SES0005455,London,2024-03-27,2024-02-29,27893.74,False,3
SCH0003673,SES0007662,Delhi,2024-04-13,2024-04-13,3111.29,True,14
SCH0003674,SES0002436,Kolkata,2024-04-01,2024-04-18,6823.06,True,6
SCH0003675,SES0004306,Delhi,2024-03-22,2024-03-23,4789.23,True,4
SCH0003676,SES0001679,New York,2024-03-18,2024-04-05,18702.96,False,10
SCH0003677,SES0000992,London,2024-05-10,2024-07-22,18705.98,False,17
SCH0003678,SES0002112,Delhi,2024-06-27,2024-07-06,4628.11,True,25
SCH0003679,SES0000837,Singapore,2024-06-27,2024-08-21,32723.66,False,22
SCH0003680,SES0010298,London,2024-03-27,2024-03-22,17294.45,False,10
SCH0003681,SES0011113,Dubai,2024-03-31,2024-06-05,10303.38,False,12
SCH0003682,SES0007372,Jaipur,2024-03-27,2024-05-06,4198.94,True,11
SCH0003683,SES0003615,Jaipur,2024-07-11,2024-08-03,5278.93,True,19
SCH0003684,SES0005702,Jaipur,2024-05-25,2024-06-26,8035.99,True,17
SCH0003685,SES0007457,New York,2024-03-05,2024-03-04,24380.71,False,4
SCH0003686,SES0008818,Pune,2024-04-28,2024-05-05,3497.44,True,10
SCH0003687,SES0009693,Goa,2024-05-31,2024-04-14,13280.82,True,11
SCH0003688,SES0010975,Goa,2024-02-09,2024-03-08,5463.86,True,5
SCH0003689,SES0005652,Bengaluru,2024-02-11,2024-02-24,8185.8,True,1
SCH0003690,SES0005655,Mumbai,2024-06-14,2024-05-20,4625.38,True,19
SCH0003691,SES0005481,Singapore,2024-07-28,2024-06-23,23545.26,False,24
SCH0003692,SES0000693,Ahmedabad,2024-01-19,2024-03-21,6875.97,True,2
SCH0003693,SES0006952,Bangkok,2024-06-02,2024-06-07,33159.93,False,12
SCH0003694,SES0009250,Mumbai,2024-05-28,2024-05-20,7502.17,True,15
SCH0003695,SES0010931,Bangkok,2024-09-07,2024-08-17,27892.09,False,24
SCH0003696,SES0011721,Singapore,2024-08-01,2024-07-31,15405.14,False,19
SCH0003697,SES0009046,Hyderabad,2024-03-27,2024-05-24,3910.03,True,9
SCH0003698,SES0000119,London,2024-04-14,2024-03-01,21296.62,False,6
SCH0003699,SES0003044,Mumbai,2024-04-04,2024-05-03,7138.45,True,10
SCH0003700,SES0011160,London,2024-04-07,2024-04-30,16133.28,False,12
SCH0003701,SES0001260,Hyderabad,2024-06-11,2024-05-03,7525.62,True,15
SCH0003702,SES0011744,Bengaluru,2024-04-05,2024-03-25,8787.16,True,7
SCH0003703,SES0010126,Pune,2024-06-14,2024-07-19,3406.61,True,22
SCH0003704,SES0005837,Singapore,2024-05-18,2024-04-07,11867.27,False,12
SCH0003705,SES0002006,Goa,2024-03-13,2024-04-11,4646.41,True,10
SCH0003706,SES0004911,Jaipur,2024-08-11,2024-08-21,5558.29,True,23
SCH0003707,SES0002766,London,2024-03-05,2024-02-23,13873.23,False,2
SCH0003708,SES0011689,Pune,2024-06-28,2024-05-25,8441.21,True,18
SCH0003709,SES0001651,Goa,2024-08-09,2024-06-22,5823.33,True,20
SCH0003710,SES0011220,New York,2024-04-09,2024-02-13,18392.96,False,3
SCH0003711,SES0003601,London,2024-03-29,2024-05-19,8795.94,False,8
SCH0003712,SES0001935,Bangkok,2024-08-09,2024-06-14,9340.29,False,21
SCH0003713,SES0001567,Goa,2024-06-08,2024-05-22,5499.45,True,11
SCH0003714,SES0000418,Jaipur,2024-08-15,2024-09-08,2094.27,True,25
SCH0003715,SES0006278,Mumbai,2024-09-05,2024-09-07,7369.13,True,25
SCH0003716,SES0004725,Jaipur,2024-05-06,2024-05-31,4613.48,True,11
SCH0003717,SES0002323,Bangkok,2024-01-17,2024-01-11,91267.18,False,1
SCH0003718,SES0006009,Bangkok,2024-04-20,2024-03-26,57179.92,False,11
SCH0003719,SES0004741,London,2024-07-17,2024-07-07,16469.66,False,24
SCH0003720,SES0000431,Bengaluru,2024-09-03,2024-09-10,4710.1,True,24
SCH0003721,SES0010872,London,2024-05-14,2024-05-09,29667.0,False,16
SCH0003722,SES0004128,Pune,2024-07-20,2024-07-20,9713.47,True,26
SCH0003723,SES0004326,Singapore,2024-04-18,2024-06-25,8000.0,False,13
SCH0003724,SES0000407,Chennai,2024-03-14,2024-04-07,2405.35,True,7
SCH0003725,SES0004359,Kolkata,2024-07-05,2024-05-29,3832.17,True,15
SCH0003726,SES0009708,London,2024-08-13,2024-08-05,24133.8,False,24
SCH0003727,SES0003868,Ahmedabad,2024-06-26,2024-06-24,5995.41,True,21
SCH0003728,SES0011729,Jaipur,2024-06-05,2024-07-27,7539.48,True,21
SCH0003729,SES0002542,Dubai,2024-04-11,2024-02-23,9898.63,False,6
SCH0003730,SES0011140,Bengaluru,2024-05-01,2024-05-09,1946.02,True,6
SCH0003731,SES0002494,Bengaluru,2024-07-03,2024-07-20,6927.16,True,18
SCH0003732,SES0010691,Dubai,2024-07-17,2024-07-15,11919.15,False,21
SCH0003733,SES0007389,Delhi,2024-05-15,2024-04-27,2192.08,True,14
SCH0003734,SES0003639,Pune,2024-06-01,2024-05-17,5208.39,True,18
SCH0003735,SES0004524,Goa,2024-04-05,2024-03-28,6749.81,True,5
SCH0003736,SES0010414,Dubai,2024-04-21,2024-05-05,16966.08,False,8
SCH0003737,SES0011173,London,2024-03-25,2024-04-17,14343.84,False,5
SCH0003738,SES0005905,London,2024-05-13,2024-07-01,16652.55,False,17
SCH0003739,SES0004547,New York,2024-05-04,2024-05-22,14983.56,False,17
SCH0003740,SES0007415,Chennai,2024-06-05,2024-05-12,2866.31,True,18
SCH0003741,SES0008210,Delhi,2024-05-15,2024-06-25,3692.75,True,14
SCH0003742,SES0010041,Mumbai,2024-06-18,2024-05-06,6054.23,True,17
SCH0003743,SES0003301,Ahmedabad,2024-04-28,2024-03-07,5589.65,True,5
SCH0003744,SES0001474,Kolkata,2024-03-28,2024-04-12,5256.52,True,8
SCH0003745,SES0002218,New York,2024-08-05,2024-08-04,10964.58,False,26
SCH0003746,SES0007228,Jaipur,2024-08-08,2024-08-20,4570.6,True,24
SCH0003747,SES0004014,Chennai,2024-06-15,2024-07-09,2057.35,True,16
SCH0003748,SES0006406,Hyderabad,2024-07-05,2024-09-06,5278.47,True,25
SCH0003749,SES0008412,Hyderabad,2024-07-02,2024-06-18,8704.04,True,22
SCH0003750,SES0002175,Ahmedabad,2024-07-17,2024-08-27,2725.34,True,22
SCH0003751,SES0011445,Hyderabad,2024-07-14,2024-07-12,3887.92,True,18
SCH0003752,SES0009500,New York,2024-01-23,2024-04-11,21259.38,False,3
SCH0003753,SES0000168,Hyderabad,2024-03-01,2024-04-26,8112.3,True,5
SCH0003754,SES0006654,Singapore,2024-08-05,2024-08-23,14413.03,False,22
SCH0003755,SES0005215,Bengaluru,2024-04-17,2024-03-27,3726.03,True,4
SCH0003756,SES0005402,Mumbai,2024-06-17,2024-06-13,2235.97,True,15
SCH0003757,SES0004736,Bengaluru,2024-08-11,2024-07-20,5122.38,True,26
SCH0003758,SES0001483,Mumbai,2024-05-20,2024-05-24,11123.67,True,16
SCH0003759,SES0008998,Dubai,2024-07-10,2024-07-25,20716.36,False,23
SCH0003760,SES0001445,Hyderabad,2024-08-19,2024-07-12,4871.17,True,22
SCH0003761,SES0005520,Ahmedabad,2024-03-28,2024-03-26,5590.55,True,11
SCH0003762,SES0003684,Jaipur,2024-07-25,2024-06-21,4893.01,True,21
SCH0003763,SES0005236,Ahmedabad,2024-05-16,2024-05-15,3550.32,True,8
SCH0003764,SES0002098,Chennai,2024-03-27,2024-05-07,6831.58,True,12
SCH0003765,SES0005430,Delhi,2024-02-25,2024-02-03,5379.25,True,4
SCH0003766,SES0011769,Hyderabad,2024-04-30,2024-02-25,4949.52,True,7
SCH0003767,SES0009014,New York,2024-03-08,2024-03-20,11073.58,False,2
SCH0003768,SES0000860,Chennai,2024-01-31,2024-03-26,8278.38,True,3
SCH0003769,SES0011148,Jaipur,2024-04-29,2024-05-14,6411.71,True,10
SCH0003770,SES0001228,Singapore,2024-06-16,2024-06-14,13677.94,False,15
SCH0003771,SES0004478,Jaipur,2024-09-06,2024-08-26,7337.33,True,26
SCH0003772,SES0008623,Mumbai,2024-05-16,2024-07-27,4027.78,True,18
SCH0003773,SES0010137,London,2024-08-19,2024-07-14,12197.65,False,25
SCH0003774,SES0002407,Hyderabad,2024-05-09,2024-06-06,3626.85,True,11
SCH0003775,SES0002219,Pune,2024-04-18,2024-03-05,2420.12,True,8
SCH0003776,SES0006959,Bangkok,2024-06-21,2024-06-15,22828.64,False,20
SCH0003777,SES0003769,Kolkata,2024-05-09,2024-04-23,2362.66,True,10
SCH0003778,SES0003420,Delhi,2024-01-28,2024-04-06,3006.77,True,2
SCH0003779,SES0004867,Delhi,2024-06-01,2024-05-12,2142.58,True,16
SCH0003780,SES0010219,Chennai,2024-04-19,2024-03-24,4748.44,True,7
SCH0003781,SES0007813,Hyderabad,2024-05-07,2024-07-04,4627.96,True,17
SCH0003782,SES0000757,Goa,2024-07-20,2024-08-01,4312.71,True,24
SCH0003783,SES0009188,Jaipur,2024-03-24,2024-02-16,3238.83,True,1
SCH0003784,SES0000809,Pune,2024-06-16,2024-04-12,3075.14,True,13
SCH0003785,SES0003988,Ahmedabad,2024-07-01,2024-06-16,5917.97,True,22
SCH0003786,SES0004924,London,2024-04-01,2024-06-01,13694.15,False,11
SCH0003787,SES0007048,Pune,2024-06-05,2024-05-16,5577.76,True,19
SCH0003788,SES0009022,Kolkata,2024-08-11,2024-07-01,3449.21,True,21
SCH0003789,SES0001300,Delhi,2024-07-28,2024-07-01,5283.93,True,24
SCH0003790,SES0007511,Jaipur,2024-09-05,2024-07-29,8277.62,True,26
SCH0003791,SES0004019,Bangkok,2024-02-20,2024-03-13,24175.21,False,5
SCH0003792,SES0008171,Bangkok,2024-05-06,2024-05-08,14673.42,False,15
SCH0003793,SES0007416,Jaipur,2024-09-11,2024-07-28,5447.32,True,25
SCH0003794,SES0005316,Kolkata,2024-08-11,2024-08-02,4463.7,True,20
SCH0003795,SES0009633,Kolkata,2024-07-18,2024-09-05,4930.28,True,26
SCH0003796,SES0005078,Singapore,2024-04-14,2024-02-10,15324.29,False,4
SCH0003797,SES0004928,Bengaluru,2024-04-21,2024-05-12,4602.09,True,13
SCH0003798,SES0008301,Mumbai,2024-05-07,2024-04-27,5349.92,True,14
SCH0003799,SES0003368,London,2024-03-13,2024-05-09,10974.4,False,9
SCH0003800,SES0007344,Bengaluru,2024-05-08,2024-05-28,3273.61,True,17
SCH0003801,SES0005743,Dubai,2024-04-06,2024-04-23,9006.74,False,13
SCH0003802,SES0010428,Bangkok,2024-06-21,2024-05-02,8101.99,False,14
SCH0003803,SES0000993,London,2024-02-09,2024-04-10,9811.97,False,3
SCH0003804,SES0005009,Ahmedabad,2024-03-09,2024-01-31,5238.47,True,2
SCH0003805,SES0003536,Bengaluru,2024-05-17,2024-04-27,3438.82,True,13
SCH0003806,SES0008552,Pune,2024-08-05,2024-08-27,6035.69,True,26
SCH0003807,SES0003652,Pune,2024-07-05,2024-05-30,4983.49,True,18
SCH0003808,SES0010549,Dubai,2024-04-08,2024-02-09,8000.0,False,3
SCH0003809,SES0006082,Ahmedabad,2024-05-18,2024-06-09,6386.81,True,19
SCH0003810,SES0001090,Jaipur,2024-03-15,2024-05-13,6797.56,True,8
SCH0003811,SES0005303,Pune,2024-06-03,2024-06-07,3302.57,True,13
SCH0003812,SES0003580,Chennai,2024-08-02,2024-08-22,5814.31,True,23
SCH0003813,SES0002760,Mumbai,2024-08-01,2024-06-30,3489.11,True,19
SCH0003814,SES0004733,Jaipur,2024-05-30,2024-04-21,5110.58,True,13
SCH0003815,SES0011664,Kolkata,2024-05-15,2024-03-17,2963.72,True,10
SCH0003816,SES0007886,Jaipur,2024-05-31,2024-05-19,2398.88,True,19
SCH0003817,SES0003983,Dubai,2024-06-24,2024-06-02,14892.18,False,21
SCH0003818,SES0006207,Bangkok,2024-08-07,2024-08-19,16951.91,False,26
SCH0003819,SES0002469,London,2024-05-16,2024-06-05,14781.92,False,11
SCH0003820,SES0001783,London,2024-05-03,2024-05-27,9976.47,False,10
SCH0003821,SES0003410,Delhi,2024-06-04,2024-05-13,4188.26,True,18
SCH0003822,SES0001885,Kolkata,2024-03-05,2024-03-12,5473.74,True,9
SCH0003823,SES0009368,Ahmedabad,2024-03-22,2024-04-10,4827.3,True,7
SCH0003824,SES0001838,Kolkata,2024-03-21,2024-05-16,5286.97,True,10
SCH0003825,SES0004589,Ahmedabad,2024-04-03,2024-05-24,3759.17,True,11
SCH0003826,SES0005014,Jaipur,2024-04-28,2024-06-25,7853.28,True,13
SCH0003827,SES0000049,Goa,2024-03-05,2024-03-11,3070.3,True,5
SCH0003828,SES0007140,Kolkata,2024-03-05,2024-03-24,5973.12,True,3
SCH0003829,SES0003136,Chennai,2024-05-01,2024-05-11,7885.31,True,9
SCH0003830,SES0011085,Delhi,2024-04-15,2024-06-08,5957.24,True,15
SCH0003831,SES0001234,Delhi,2024-09-03,2024-09-15,4532.32,True,25
SCH0003832,SES0004836,Jaipur,2024-01-31,2024-01-29,3978.58,True,1
SCH0003833,SES0004183,Ahmedabad,2024-03-17,2024-03-25,7438.58,True,7
SCH0003834,SES0008534,Chennai,2024-03-26,2024-03-27,2781.68,True,9
SCH0003835,SES0002316,Mumbai,2024-07-04,2024-06-24,3334.07,True,24
SCH0003836,SES0000036,London,2024-08-06,2024-07-14,14782.82,False,24
SCH0003837,SES0007046,Mumbai,2024-03-27,2024-03-02,8063.17,True,8
SCH0003838,SES0000818,Delhi,2024-03-19,2024-04-29,5721.05,True,5
SCH0003839,SES0000551,Goa,2024-07-04,2024-05-10,3336.85,True,18
SCH0003840,SES0007821,Hyderabad,2024-07-10,2024-08-05,4341.07,True,22
SCH0003841,SES0003320,London,2024-09-03,2024-07-31,13264.39,False,25
SCH0003842,SES0010619,Hyderabad,2024-05-01,2024-04-24,3699.99,True,6
SCH0003843,SES0004553,Bangkok,2024-06-10,2024-06-27,29420.43,False,15
SCH0003844,SES0004662,Bengaluru,2024-07-25,2024-06-27,2839.27,True,22
SCH0003845,SES0006998,Singapore,2024-07-19,2024-07-18,40311.43,False,22
SCH0003846,SES0007371,Singapore,2024-04-09,2024-04-11,27285.61,False,4
SCH0003847,SES0004762,Bangkok,2024-06-25,2024-06-15,31114.55,False,22
SCH0003848,SES0005967,Singapore,2024-06-19,2024-04-21,14307.37,False,15
SCH0003849,SES0003243,Bangkok,2024-03-27,2024-04-10,16731.19,False,3
SCH0003850,SES0008986,Bangkok,2024-07-19,2024-08-13,8808.07,False,22
SCH0003851,SES0008840,Delhi,2024-07-22,2024-07-26,3984.37,True,18
SCH0003852,SES0002273,Singapore,2024-05-18,2024-06-18,23082.44,False,12
SCH0003853,SES0005295,Jaipur,2024-06-13,2024-07-31,8253.77,True,20
SCH0003854,SES0006153,Ahmedabad,2024-02-25,2024-03-10,3156.24,True,7
SCH0003855,SES0003684,Bengaluru,2024-07-03,2024-08-14,4246.28,True,21
SCH0003856,SES0005813,Pune,2024-06-23,2024-06-10,4626.15,True,18
SCH0003857,SES0009413,London,2024-06-11,2024-07-26,8974.17,False,20
SCH0003858,SES0003140,London,2024-06-17,2024-08-22,24237.94,False,21
SCH0003859,SES0001473,Chennai,2024-08-23,2024-06-28,3679.03,True,25
SCH0003860,SES0008395,Kolkata,2024-06-06,2024-04-19,4545.28,True,14
SCH0003861,SES0001339,Ahmedabad,2024-06-09,2024-05-20,4101.96,True,15
SCH0003862,SES0005516,Hyderabad,2024-06-01,2024-04-27,3584.11,True,12
SCH0003863,SES0000116,Bangkok,2024-07-16,2024-07-27,17970.33,False,23
SCH0003864,SES0005795,Jaipur,2024-07-12,2024-07-22,4508.66,True,26
SCH0003865,SES0000970,Chennai,2024-03-05,2024-04-15,4235.5,True,5
SCH0003866,SES0006718,Bangkok,2024-04-13,2024-06-16,12528.6,False,12
SCH0003867,SES0008686,Hyderabad,2024-07-24,2024-07-06,5584.83,True,22
SCH0003868,SES0004300,Mumbai,2024-01-18,2024-02-04,9522.83,True,2
SCH0003869,SES0004214,Delhi,2024-06-08,2024-06-25,5197.61,True,20
SCH0003870,SES0007622,Goa,2024-06-27,2024-08-08,7320.6,True,19
SCH0003871,SES0002937,Delhi,2024-05-31,2024-06-22,2818.36,True,15
SCH0003872,SES0002459,Hyderabad,2024-03-02,2024-03-11,5234.91,True,6
SCH0003873,SES0007237,London,2024-05-31,2024-05-23,10418.27,False,14
SCH0003874,SES0008483,Hyderabad,2024-06-06,2024-05-08,2722.29,True,15
SCH0003875,SES0007740,Hyderabad,2024-02-14,2024-04-04,3656.46,True,5
SCH0003876,SES0000168,Dubai,2024-02-20,2024-04-01,32726.8,False,5
SCH0003877,SES0009199,Pune,2024-06-02,2024-06-24,7186.84,True,21
SCH0003878,SES0004624,Ahmedabad,2024-06-21,2024-05-23,5416.48,True,15
SCH0003879,SES0009088,Goa,2024-02-28,2024-03-19,2662.23,True,2
SCH0003880,SES0010724,Chennai,2024-07-07,2024-06-19,4543.66,True,21
SCH0003881,SES0001117,Ahmedabad,2024-04-04,2024-04-01,5545.16,True,9
SCH0003882,SES0000455,London,2024-05-23,2024-05-27,19688.07,False,20
SCH0003883,SES0010239,Dubai,2024-08-10,2024-08-12,8000.0,False,24
SCH0003884,SES0006786,Ahmedabad,2024-06-10,2024-07-07,3442.22,True,19
SCH0003885,SES0003883,Pune,2024-07-16,2024-08-01,4790.4,True,20
SCH0003886,SES0003789,New York,2024-05-03,2024-06-12,23579.79,False,17
SCH0003887,SES0008143,Hyderabad,2024-07-15,2024-08-26,2041.72,True,24
SCH0003888,SES0007200,Pune,2024-03-04,2024-04-13,4606.16,True,6
SCH0003889,SES0010906,Pune,2024-05-10,2024-06-02,5204.19,True,12
SCH0003890,SES0003888,Pune,2024-08-03,2024-07-02,6903.92,True,21
SCH0003891,SES0008143,Jaipur,2024-08-09,2024-07-27,6484.33,True,24
SCH0003892,SES0011424,Bangkok,2024-05-18,2024-06-10,24131.8,False,12
SCH0003893,SES0009700,London,2024-05-27,2024-06-18,12088.74,False,14
SCH0003894,SES0004299,Kolkata,2024-09-06,2024-07-01,2291.13,True,24
SCH0003895,SES0004239,Dubai,2024-03-22,2024-05-11,14816.16,False,11
SCH0003896,SES0002261,Goa,2024-04-21,2024-03-08,7336.76,True,8
SCH0003897,SES0005434,Bengaluru,2024-05-02,2024-06-10,8581.65,True,12
SCH0003898,SES0002162,Singapore,2024-06-30,2024-06-22,25726.44,False,19
SCH0003899,SES0003418,Bengaluru,2024-04-18,2024-05-25,5835.62,True,11
SCH0003900,SES0005402,Delhi,2024-04-18,2024-06-24,5720.75,True,15
SCH0003901,SES0011405,Bangkok,2024-03-27,2024-03-06,13656.09,False,8
SCH0003902,SES0011242,Ahmedabad,2024-08-10,2024-07-09,4665.62,True,25
SCH0003903,SES0000368,Chennai,2024-05-26,2024-05-10,9581.87,True,15
SCH0003904,SES0009324,New York,2024-07-10,2024-08-25,11256.72,False,26
SCH0003905,SES0008654,Bengaluru,2024-02-07,2024-04-22,9376.03,True,5
SCH0003906,SES0006092,Jaipur,2024-07-05,2024-07-06,4320.77,True,23
SCH0003907,SES0006193,Pune,2024-05-05,2024-06-07,8351.3,True,11
SCH0003908,SES0008681,Bengaluru,2024-04-26,2024-03-19,2799.72,True,7
SCH0003909,SES0011372,Jaipur,2024-07-26,2024-08-08,6212.77,True,19
SCH0003910,SES0006999,Goa,2024-04-10,2024-03-23,3660.27,True,4
SCH0003911,SES0000270,Goa,2024-06-11,2024-06-20,2790.27,True,21
SCH0003912,SES0010777,Hyderabad,2024-08-11,2024-08-22,5363.72,True,24
SCH0003913,SES0004921,Kolkata,2024-04-29,2024-04-26,7359.8,True,14
