view_id,search_id,hotel_id,listed_price,week_number
VEW0004400,SCH0011372,HTL0069,2424.87,1
VEW0004401,SCH0010074,HTL0067,6031.28,6
VEW0004402,SCH0017162,HTL0094,47063.75,5
VEW0004403,SCH0017940,HTL0029,5554.09,5
VEW0004404,SCH0009998,HTL0003,3737.88,25
VEW0004405,SCH0006056,HTL0074,9200.19,26
VEW0004406,SCH0011760,HTL0095,20316.19,9
VEW0004407,SCH0011107,HTL0013,6223.37,4
VEW0004408,SCH0016036,HTL0020,7901.45,14
VEW0004409,SCH0017478,HTL0056,4644.52,19
VEW0004410,SCH0013261,HTL0070,6433.95,4
VEW0004411,SCH0005471,HTL0096,39392.88,21
VEW0004412,SCH0008872,HTL0075,5175.8,11
VEW0004413,SCH0000494,HTL0097,11860.73,24
VEW0004414,SCH0011535,HTL0081,7041.57,15
VEW0004415,SCH0016351,HTL0115,7823.48,4
VEW0004416,SCH0014164,HTL0024,9244.91,26
VEW0004417,SCH0001173,HTL0052,4977.47,17
VEW0004418,SCH0014735,HTL0058,4894.18,5
VEW0004419,SCH0013719,HTL0074,5049.56,22
VEW0004420,SCH0000432,HTL0023,2195.33,14
VEW0004421,SCH0012978,HTL0024,3068.63,26
VEW0004422,SCH0011031,HTL0051,3928.96,23
VEW0004423,SCH0005460,HTL0068,4527.47,18
VEW0004424,SCH0011857,HTL0068,4373.72,25
VEW0004425,SCH0014156,HTL0023,4374.01,5
VEW0004426,SCH0016848,HTL0066,5424.91,12
VEW0004427,SCH0016695,HTL0036,5486.39,2
VEW0004428,SCH0000156,HTL0097,12458.77,18
VEW0004429,SCH0000064,HTL0019,3045.81,17
VEW0004430,SCH0005917,HTL0075,6890.77,1
VEW0004431,SCH0004606,HTL0029,4349.08,14
VEW0004432,SCH0008059,HTL0099,20327.69,3
VEW0004433,SCH0008292,HTL0112,53062.16,9
VEW0004434,SCH0000652,HTL0033,7728.46,14
VEW0004435,SCH0001273,HTL0029,3254.29,6
VEW0004436,SCH0014113,HTL0054,4591.67,8
VEW0004437,SCH0003616,HTL0119,25619.65,7
VEW0004438,SCH0007794,HTL0028,4017.15,17
VEW0004439,SCH0012914,HTL0011,15528.19,2
VEW0004440,SCH0006466,HTL0051,6606.3,1
VEW0004441,SCH0005905,HTL0002,3434.47,15
VEW0004442,SCH0016848,HTL0040,5575.34,12
VEW0004443,SCH0017907,HTL0004,6004.37,26
VEW0004444,SCH0008902,HTL0116,19696.34,1
VEW0004445,SCH0013579,HTL0005,2352.81,15
VEW0004446,SCH0016149,HTL0030,3996.76,23
VEW0004447,SCH0007518,HTL0105,16047.97,9
VEW0004448,SCH0001644,HTL0060,5967.9,10
VEW0004449,SCH0001764,HTL0009,2564.04,25
VEW0004450,SCH0009934,HTL0103,12332.07,5
VEW0004451,SCH0004755,HTL0113,13600.36,5
VEW0004452,SCH0015648,HTL0022,4061.24,5
VEW0004453,SCH0017123,HTL0055,4624.78,9
VEW0004454,SCH0001661,HTL0025,8344.53,26
VEW0004455,SCH0008033,HTL0118,36977.64,22
VEW0004456,SCH0017297,HTL0028,10067.79,26
VEW0004457,SCH0006669,HTL0108,21430.08,18
VEW0004458,SCH0015719,HTL0029,3854.94,13
VEW0004459,SCH0008595,HTL0097,17366.67,21
VEW0004460,SCH0014238,HTL0038,4280.55,14
VEW0004461,SCH0008304,HTL0029,5057.96,12
VEW0004462,SCH0003303,HTL0081,5406.66,4
VEW0004463,SCH0005641,HTL0040,6684.59,1
VEW0004464,SCH0012371,HTL0110,20454.39,23
VEW0004465,SCH0017407,HTL0006,4533.79,13
VEW0004466,SCH0003350,HTL0052,4557.61,19
VEW0004467,SCH0007358,HTL0098,16507.19,14
VEW0004468,SCH0013340,HTL0026,4097.99,25
VEW0004469,SCH0015489,HTL0111,20635.13,12
VEW0004470,SCH0017627,HTL0097,38886.72,24
VEW0004471,SCH0008395,HTL0054,3541.02,8
VEW0004472,SCH0004563,HTL0112,11675.9,11
VEW0004473,SCH0017596,HTL0092,8041.57,5
VEW0004474,SCH0016508,HTL0086,4982.3,8
VEW0004475,SCH0016228,HTL0076,4768.71,15
VEW0004476,SCH0007713,HTL0093,15844.61,2
VEW0004477,SCH0014703,HTL0023,4882.1,21
VEW0004478,SCH0014903,HTL0071,3952.85,1
VEW0004479,SCH0004368,HTL0077,4851.89,8
VEW0004480,SCH0006008,HTL0072,2588.91,4
VEW0004481,SCH0007193,HTL0067,4854.28,13
VEW0004482,SCH0007092,HTL0006,9542.36,5
VEW0004483,SCH0004018,HTL0055,6622.12,12
VEW0004484,SCH0005964,HTL0026,2861.62,23
VEW0004485,SCH0009656,HTL0015,8287.94,26
VEW0004486,SCH0006800,HTL0040,7913.84,15
VEW0004487,SCH0004231,HTL0055,2688.29,24
VEW0004488,SCH0011034,HTL0061,7108.98,10
VEW0004489,SCH0008364,HTL0022,4175.17,21
VEW0004490,SCH0017041,HTL0116,15842.39,17
VEW0004491,SCH0002913,HTL0088,3655.81,21
VEW0004492,SCH0007219,HTL0007,3097.91,20
VEW0004493,SCH0016844,HTL0020,5108.74,17
VEW0004494,SCH0008996,HTL0115,19398.19,25
VEW0004495,SCH0003960,HTL0108,20195.45,23
VEW0004496,SCH0009703,HTL0021,6380.24,14
VEW0004497,SCH0017639,HTL0111,13112.29,24
VEW0004498,SCH0016984,HTL0018,3182.94,18
VEW0004499,SCH0013033,HTL0120,19031.83,10
VEW0004500,SCH0013073,HTL0009,6671.5,20
VEW0004501,SCH0017066,HTL0057,7217.88,14
VEW0004502,SCH0006576,HTL0078,7759.22,12
VEW0004503,SCH0006805,HTL0036,3563.8,2
VEW0004504,SCH0014857,HTL0045,4604.82,26
VEW0004505,SCH0009904,HTL0094,17733.61,20
VEW0004506,SCH0016657,HTL0004,3778.22,12
VEW0004507,SCH0009733,HTL0080,8166.25,10
VEW0004508,SCH0008760,HTL0084,9040.5,5
VEW0004509,SCH0013588,HTL0037,5852.29,13
VEW0004510,SCH0016927,HTL0113,12077.16,11
VEW0004511,SCH0004952,HTL0092,32795.09,9
VEW0004512,SCH0007236,HTL0001,8141.12,4
VEW0004513,SCH0002829,HTL0046,7222.28,13
VEW0004514,SCH0015928,HTL0023,4939.33,13
VEW0004515,SCH0006357,HTL0081,11671.39,16
VEW0004516,SCH0008844,HTL0007,4387.7,11
VEW0004517,SCH0009651,HTL0044,7834.04,4
VEW0004518,SCH0006736,HTL0084,5855.87,10
VEW0004519,SCH0004983,HTL0025,5605.03,24
VEW0004520,SCH0006446,HTL0043,3435.92,15
VEW0004521,SCH0012170,HTL0052,5035.8,21
VEW0004522,SCH0015677,HTL0090,4383.49,20
VEW0004523,SCH0015511,HTL0050,7190.53,17
VEW0004524,SCH0004760,HTL0051,6576.37,15
VEW0004525,SCH0011513,HTL0041,3721.4,25
VEW0004526,SCH0005666,HTL0012,2771.5,14
VEW0004527,SCH0001517,HTL0033,9031.84,11
VEW0004528,SCH0011145,HTL0090,7701.14,19
VEW0004529,SCH0003372,HTL0112,10016.36,10
VEW0004530,SCH0016720,HTL0088,6431.12,14
VEW0004531,SCH0009717,HTL0012,5539.13,25
VEW0004532,SCH0016036,HTL0045,7509.99,14
VEW0004533,SCH0014482,HTL0034,3149.18,13
VEW0004534,SCH0006159,HTL0066,5145.7,22
VEW0004535,SCH0002029,HTL0102,19590.35,7
VEW0004536,SCH0015042,HTL0035,2937.86,20
VEW0004537,SCH0007069,HTL0119,39182.88,2
VEW0004538,SCH0006945,HTL0069,2374.09,16
VEW0004539,SCH0011396,HTL0041,3805.37,6
VEW0004540,SCH0017210,HTL0106,17678.58,10
VEW0004541,SCH0014049,HTL0017,3624.61,23
VEW0004542,SCH0013835,HTL0010,3099.12,12
VEW0004543,SCH0011945,HTL0049,11154.39,19
VEW0004544,SCH0014164,HTL0002,9463.34,26
VEW0004545,SCH0000528,HTL0007,5154.42,15
VEW0004546,SCH0017905,HTL0059,5915.75,26
VEW0004547,SCH0011549,HTL0046,8838.16,19
VEW0004548,SCH0008480,HTL0068,2851.03,20
VEW0004549,SCH0007409,HTL0111,8193.16,2
VEW0004550,SCH0002907,HTL0055,4110.05,10
VEW0004551,SCH0012623,HTL0042,3582.82,25
VEW0004552,SCH0006652,HTL0054,4204.22,19
VEW0004553,SCH0012252,HTL0043,2856.71,14
VEW0004554,SCH0005146,HTL0013,5107.53,8
VEW0004555,SCH0009988,HTL0062,2462.6,25
VEW0004556,SCH0005006,HTL0059,2979.04,11
VEW0004557,SCH0007526,HTL0066,3510.91,3
VEW0004558,SCH0005276,HTL0095,27142.61,26
VEW0004559,SCH0001397,HTL0082,2868.1,12
VEW0004560,SCH0014811,HTL0094,12650.05,6
VEW0004561,SCH0014543,HTL0115,18235.75,15
VEW0004562,SCH0006133,HTL0032,10605.02,11
VEW0004563,SCH0000047,HTL0102,14167.7,11
VEW0004564,SCH0000157,HTL0110,44722.6,17
VEW0004565,SCH0003312,HTL0034,5813.18,24
VEW0004566,SCH0013555,HTL0007,2725.5,1
VEW0004567,SCH0011355,HTL0073,6655.38,17
VEW0004568,SCH0005223,HTL0115,15814.41,10
VEW0004569,SCH0000431,HTL0011,2990.3,20
VEW0004570,SCH0001622,HTL0063,2791.38,1
VEW0004571,SCH0005111,HTL0117,14331.32,23
VEW0004572,SCH0006219,HTL0055,4383.98,4
VEW0004573,SCH0005468,HTL0104,20849.14,17
VEW0004574,SCH0005137,HTL0018,6124.74,2
VEW0004575,SCH0009765,HTL0051,5123.53,23
VEW0004576,SCH0003743,HTL0046,5615.5,5
VEW0004577,SCH0012301,HTL0056,5222.31,16
VEW0004578,SCH0005708,HTL0092,21207.31,13
VEW0004579,SCH0016152,HTL0010,7755.64,23
VEW0004580,SCH0009423,HTL0018,5422.4,16
VEW0004581,SCH0011294,HTL0095,45802.2,18
VEW0004582,SCH0003751,HTL0063,3960.39,18
VEW0004583,SCH0017845,HTL0015,2119.39,10
VEW0004584,SCH0011158,HTL0081,4466.42,6
VEW0004585,SCH0008721,HTL0116,15294.37,19
VEW0004586,SCH0005023,HTL0069,4597.01,14
VEW0004587,SCH0010721,HTL0011,4629.43,22
VEW0004588,SCH0000732,HTL0024,3332.27,20
VEW0004589,SCH0001519,HTL0106,10858.9,14
VEW0004590,SCH0011870,HTL0042,5995.36,16
VEW0004591,SCH0006739,HTL0006,15928.92,11
VEW0004592,SCH0016424,HTL0050,7115.46,8
VEW0004593,SCH0004949,HTL0065,4216.26,21
VEW0004594,SCH0002809,HTL0060,7249.78,15
VEW0004595,SCH0000558,HTL0017,4068.3,1
VEW0004596,SCH0016426,HTL0070,7312.04,22
VEW0004597,SCH0005670,HTL0114,34350.35,12
VEW0004598,SCH0004990,HTL0027,13040.7,12
VEW0004599,SCH0006196,HTL0093,16646.65,7
VEW0004600,SCH0004372,HTL0013,3914.39,24
VEW0004601,SCH0002892,HTL0083,2156.5,10
VEW0004602,SCH0007735,HTL0089,5283.63,16
VEW0004603,SCH0002819,HTL0107,22580.1,26
VEW0004604,SCH0007853,HTL0093,21129.33,4
VEW0004605,SCH0014144,HTL0030,4940.57,20
VEW0004606,SCH0010755,HTL0007,3855.95,19
VEW0004607,SCH0010698,HTL0118,51260.54,11
VEW0004608,SCH0016004,HTL0026,4058.05,3
VEW0004609,SCH0008821,HTL0028,5726.63,12
VEW0004610,SCH0000585,HTL0064,5161.38,8
VEW0004611,SCH0003091,HTL0023,2380.5,15
VEW0004612,SCH0017682,HTL0112,15619.5,6
VEW0004613,SCH0013294,HTL0069,6521.55,9
VEW0004614,SCH0004217,HTL0020,10237.15,4
VEW0004615,SCH0014325,HTL0048,1578.5,20
VEW0004616,SCH0005992,HTL0032,5696.6,7
VEW0004617,SCH0001885,HTL0050,4731.46,6
VEW0004618,SCH0009397,HTL0019,6319.92,16
VEW0004619,SCH0012018,HTL0003,3622.04,8
VEW0004620,SCH0004731,HTL0096,10187.05,18
VEW0004621,SCH0010672,HTL0048,4681.63,8
VEW0004622,SCH0012848,HTL0067,3061.07,9
VEW0004623,SCH0007529,HTL0076,2698.14,19
VEW0004624,SCH0009279,HTL0093,14642.27,4
VEW0004625,SCH0014571,HTL0013,4422.93,9
VEW0004626,SCH0005565,HTL0082,5020.34,13
VEW0004627,SCH0015955,HTL0028,5911.95,23
VEW0004628,SCH0008418,HTL0053,5239.85,20
VEW0004629,SCH0009939,HTL0104,9643.93,10
VEW0004630,SCH0009767,HTL0107,28971.85,13
VEW0004631,SCH0009903,HTL0084,3130.94,21
VEW0004632,SCH0015594,HTL0108,34113.85,1
VEW0004633,SCH0007030,HTL0116,20824.03,8
VEW0004634,SCH0009400,HTL0092,24988.51,26
VEW0004635,SCH0015838,HTL0120,48641.75,26
VEW0004636,SCH0016670,HTL0061,4518.47,22
VEW0004637,SCH0005219,HTL0108,14268.06,10
VEW0004638,SCH0014453,HTL0118,16844.49,17
VEW0004639,SCH0003594,HTL0089,2790.71,24
VEW0004640,SCH0014763,HTL0078,2052.11,9
VEW0004641,SCH0001224,HTL0004,5757.61,16
VEW0004642,SCH0013543,HTL0085,3790.37,17
VEW0004643,SCH0007359,HTL0106,10067.55,1
VEW0004644,SCH0006025,HTL0006,4385.19,3
VEW0004645,SCH0008876,HTL0004,4296.5,16
VEW0004646,SCH0003928,HTL0119,22757.04,23
VEW0004647,SCH0003335,HTL0092,35284.27,6
VEW0004648,SCH0008442,HTL0091,35878.64,15
VEW0004649,SCH0014928,HTL0117,24166.69,19
VEW0004650,SCH0010659,HTL0021,6455.07,13
VEW0004651,SCH0016999,HTL0044,6660.86,20
VEW0004652,SCH0000469,HTL0111,14006.33,9
VEW0004653,SCH0000362,HTL0050,9191.49,22
VEW0004654,SCH0009984,HTL0070,5332.32,22
VEW0004655,SCH0003043,HTL0057,3949.99,6
VEW0004656,SCH0010662,HTL0016,5265.06,23
VEW0004657,SCH0002354,HTL0035,2882.76,22
VEW0004658,SCH0009530,HTL0003,4514.51,16
VEW0004659,SCH0006961,HTL0090,7788.14,15
VEW0004660,SCH0013113,HTL0007,6977.61,9
VEW0004661,SCH0009505,HTL0099,45263.14,7
VEW0004662,SCH0000033,HTL0065,4944.23,18
VEW0004663,SCH0017895,HTL0001,1458.27,1
VEW0004664,SCH0010282,HTL0076,4714.67,14
VEW0004665,SCH0003050,HTL0007,7989.32,9
VEW0004666,SCH0009232,HTL0109,25523.59,10
VEW0004667,SCH0008387,HTL0049,9366.48,15
VEW0004668,SCH0003545,HTL0042,8400.27,18
VEW0004669,SCH0001169,HTL0035,6241.81,11
VEW0004670,SCH0017251,HTL0013,2401.81,16
VEW0004671,SCH0010503,HTL0013,6676.09,2
VEW0004672,SCH0011149,HTL0095,9736.77,5
VEW0004673,SCH0003223,HTL0009,8515.3,14
VEW0004674,SCH0015649,HTL0087,1807.78,26
VEW0004675,SCH0012708,HTL0092,9105.51,22
VEW0004676,SCH0003456,HTL0008,11139.18,7
VEW0004677,SCH0015218,HTL0046,4092.47,21
VEW0004678,SCH0003927,HTL0115,28658.19,7
VEW0004679,SCH0000170,HTL0039,3739.4,10
VEW0004680,SCH0002896,HTL0004,23377.95,24
VEW0004681,SCH0012788,HTL0009,2182.45,11
VEW0004682,SCH0017911,HTL0017,2378.03,1
VEW0004683,SCH0015840,HTL0097,13365.43,15
VEW0004684,SCH0009729,HTL0002,4155.42,23
VEW0004685,SCH0015136,HTL0108,43121.84,11
VEW0004686,SCH0006988,HTL0114,52638.83,20
VEW0004687,SCH0009746,HTL0093,24695.39,17
VEW0004688,SCH0012058,HTL0038,9409.11,17
VEW0004689,SCH0002682,HTL0104,15802.68,16
VEW0004690,SCH0015352,HTL0009,3493.92,12
VEW0004691,SCH0011972,HTL0092,8952.94,17
VEW0004692,SCH0010064,HTL0017,10242.44,1
VEW0004693,SCH0002074,HTL0113,20494.31,18
VEW0004694,SCH0004184,HTL0090,3815.43,7
VEW0004695,SCH0016080,HTL0012,3958.59,22
VEW0004696,SCH0007115,HTL0055,7575.25,17
VEW0004697,SCH0009420,HTL0117,16138.11,25
VEW0004698,SCH0003915,HTL0014,2703.94,20
VEW0004699,SCH0006498,HTL0108,31730.97,19
VEW0004700,SCH0004568,HTL0102,9953.67,23
VEW0004701,SCH0008783,HTL0053,8108.73,2
VEW0004702,SCH0006397,HTL0028,5120.71,23
VEW0004703,SCH0011081,HTL0028,6897.72,13
VEW0004704,SCH0002250,HTL0113,27765.79,22
VEW0004705,SCH0000429,HTL0061,7387.04,25
VEW0004706,SCH0002665,HTL0037,5986.16,2
VEW0004707,SCH0017772,HTL0051,5101.89,23
VEW0004708,SCH0011250,HTL0038,4325.22,25
VEW0004709,SCH0005032,HTL0116,33872.53,5
VEW0004710,SCH0006929,HTL0050,4840.4,20
VEW0004711,SCH0003321,HTL0008,5244.55,10
VEW0004712,SCH0009959,HTL0075,6402.55,17
VEW0004713,SCH0009173,HTL0025,6408.13,12
VEW0004714,SCH0014194,HTL0019,7842.62,21
VEW0004715,SCH0006618,HTL0087,12623.42,2
VEW0004716,SCH0017260,HTL0100,23068.38,5
VEW0004717,SCH0006778,HTL0031,5528.38,21
VEW0004718,SCH0009157,HTL0075,5473.98,13
VEW0004719,SCH0012321,HTL0101,24159.8,15
VEW0004720,SCH0016055,HTL0100,21613.17,19
VEW0004721,SCH0008711,HTL0048,4568.86,8
VEW0004722,SCH0005816,HTL0098,25058.68,4
VEW0004723,SCH0017263,HTL0016,5134.66,19
VEW0004724,SCH0001288,HTL0050,6075.58,5
VEW0004725,SCH0006371,HTL0025,4317.81,17
VEW0004726,SCH0005396,HTL0012,6690.37,25
VEW0004727,SCH0010260,HTL0120,17813.78,3
VEW0004728,SCH0003971,HTL0003,4147.14,15
VEW0004729,SCH0016570,HTL0023,9607.8,1
VEW0004730,SCH0014510,HTL0026,3119.07,1
VEW0004731,SCH0003206,HTL0063,3638.46,7
VEW0004732,SCH0004023,HTL0103,7892.67,26
VEW0004733,SCH0014777,HTL0004,7808.47,12
VEW0004734,SCH0003378,HTL0023,3266.87,21
VEW0004735,SCH0010381,HTL0112,59977.47,8
VEW0004736,SCH0000023,HTL0001,5011.93,21
VEW0004737,SCH0009416,HTL0010,3444.43,17
VEW0004738,SCH0008842,HTL0103,26205.68,15
VEW0004739,SCH0008315,HTL0030,6755.02,23
VEW0004740,SCH0015673,HTL0012,3388.04,10
VEW0004741,SCH0008027,HTL0082,3174.66,7
VEW0004742,SCH0016316,HTL0106,34621.72,10
VEW0004743,SCH0003880,HTL0069,4509.02,21
VEW0004744,SCH0006988,HTL0093,50919.98,20
VEW0004745,SCH0006863,HTL0039,10814.47,9
VEW0004746,SCH0002876,HTL0073,3373.66,19
VEW0004747,SCH0001767,HTL0082,11443.01,3
VEW0004748,SCH0004599,HTL0021,5733.36,26
VEW0004749,SCH0012915,HTL0079,4366.79,18
VEW0004750,SCH0005226,HTL0100,10260.95,2
VEW0004751,SCH0015883,HTL0098,12629.11,9
VEW0004752,SCH0010994,HTL0094,14809.34,7
VEW0004753,SCH0010053,HTL0052,3760.92,21
VEW0004754,SCH0007140,HTL0065,8227.24,12
VEW0004755,SCH0001704,HTL0004,7633.35,2
VEW0004756,SCH0012010,HTL0100,14893.22,18
VEW0004757,SCH0007261,HTL0112,47332.14,6
VEW0004758,SCH0004264,HTL0023,4257.9,23
VEW0004759,SCH0004782,HTL0057,5479.84,6
VEW0004760,SCH0014165,HTL0045,3179.31,1
VEW0004761,SCH0003762,HTL0033,5020.65,21
VEW0004762,SCH0015063,HTL0119,24035.83,1
VEW0004763,SCH0011608,HTL0105,19931.4,11
VEW0004764,SCH0015278,HTL0008,2074.05,9
VEW0004765,SCH0003637,HTL0008,4259.13,1
VEW0004766,SCH0004584,HTL0109,26099.76,18
VEW0004767,SCH0006101,HTL0103,13229.18,12
VEW0004768,SCH0007171,HTL0061,4084.95,14
VEW0004769,SCH0005997,HTL0035,7584.06,24
VEW0004770,SCH0013703,HTL0028,3343.5,21
VEW0004771,SCH0011313,HTL0105,11589.93,1
VEW0004772,SCH0006240,HTL0067,5575.19,24
VEW0004773,SCH0014116,HTL0068,5798.27,15
VEW0004774,SCH0009182,HTL0068,4289.68,16
VEW0004775,SCH0007963,HTL0047,3643.9,5
VEW0004776,SCH0008201,HTL0080,1513.12,20
VEW0004777,SCH0000890,HTL0014,7849.16,13
VEW0004778,SCH0017744,HTL0049,2994.93,20
VEW0004779,SCH0015959,HTL0092,27882.49,1
VEW0004780,SCH0016917,HTL0070,3940.1,1
VEW0004781,SCH0013235,HTL0024,8237.04,4
VEW0004782,SCH0010160,HTL0061,7941.9,13
VEW0004783,SCH0011727,HTL0028,5966.71,19
VEW0004784,SCH0014186,HTL0044,5805.64,16
VEW0004785,SCH0016057,HTL0089,4957.03,4
VEW0004786,SCH0004142,HTL0094,41962.8,6
VEW0004787,SCH0008854,HTL0118,7948.15,7
VEW0004788,SCH0012967,HTL0069,5789.61,12
VEW0004789,SCH0005171,HTL0067,5632.18,7
VEW0004790,SCH0013168,HTL0083,2451.48,23
VEW0004791,SCH0009481,HTL0018,6112.69,10
VEW0004792,SCH0014519,HTL0065,8295.28,15
VEW0004793,SCH0004777,HTL0016,4932.72,9
VEW0004794,SCH0011074,HTL0107,19064.02,14
VEW0004795,SCH0004853,HTL0104,23642.05,8
VEW0004796,SCH0007878,HTL0091,21011.55,21
VEW0004797,SCH0009226,HTL0103,19516.18,26
VEW0004798,SCH0015995,HTL0011,4275.55,22
VEW0004799,SCH0003401,HTL0050,6137.9,23
VEW0004800,SCH0003508,HTL0043,4836.04,11
VEW0004801,SCH0006111,HTL0082,7241.54,8
VEW0004802,SCH0017952,HTL0062,5945.32,24
VEW0004803,SCH0009380,HTL0057,5217.03,6
VEW0004804,SCH0017699,HTL0112,13299.42,2
VEW0004805,SCH0016453,HTL0034,5326.79,18
VEW0004806,SCH0011948,HTL0076,2696.52,22
VEW0004807,SCH0010903,HTL0095,8569.06,25
VEW0004808,SCH0002054,HTL0048,4348.75,9
VEW0004809,SCH0012461,HTL0100,8205.27,16
VEW0004810,SCH0015702,HTL0084,5868.26,5
VEW0004811,SCH0008694,HTL0033,4698.58,24
VEW0004812,SCH0003234,HTL0029,10259.77,2
VEW0004813,SCH0003208,HTL0011,6910.75,7
VEW0004814,SCH0002873,HTL0006,2150.07,15
VEW0004815,SCH0012490,HTL0101,28183.46,2
VEW0004816,SCH0014816,HTL0037,7152.33,6
VEW0004817,SCH0009855,HTL0021,3933.95,7
VEW0004818,SCH0003876,HTL0103,32017.51,5
VEW0004819,SCH0002185,HTL0111,8169.31,15
VEW0004820,SCH0014543,HTL0096,17866.57,15
VEW0004821,SCH0010341,HTL0095,14051.88,1
VEW0004822,SCH0003930,HTL0012,5144.06,13
VEW0004823,SCH0010349,HTL0094,26696.1,16
VEW0004824,SCH0004283,HTL0047,7870.95,4
VEW0004825,SCH0013773,HTL0056,4625.42,1
VEW0004826,SCH0000883,HTL0004,3989.67,18
VEW0004827,SCH0004048,HTL0005,15432.81,11
VEW0004828,SCH0011679,HTL0048,3078.2,5
VEW0004829,SCH0003457,HTL0022,7496.84,21
VEW0004830,SCH0002306,HTL0073,16579.55,17
VEW0004831,SCH0014117,HTL0068,5930.48,7
VEW0004832,SCH0013738,HTL0022,7615.61,18
VEW0004833,SCH0017432,HTL0118,40491.09,26
VEW0004834,SCH0003256,HTL0010,5142.22,15
VEW0004835,SCH0013039,HTL0002,6633.1,19
VEW0004836,SCH0017074,HTL0116,14568.32,6
VEW0004837,SCH0016013,HTL0025,3041.65,11
VEW0004838,SCH0002712,HTL0064,9167.27,10
VEW0004839,SCH0010776,HTL0107,19886.76,14
VEW0004840,SCH0008733,HTL0001,5540.94,23
VEW0004841,SCH0012325,HTL0090,7161.97,11
VEW0004842,SCH0013027,HTL0006,6631.25,25
VEW0004843,SCH0011338,HTL0110,12861.02,7
VEW0004844,SCH0000765,HTL0074,7815.6,9
VEW0004845,SCH0010659,HTL0027,6579.15,13
VEW0004846,SCH0005849,HTL0038,3465.67,22
VEW0004847,SCH0015314,HTL0077,3056.12,25
VEW0004848,SCH0010764,HTL0082,9160.38,25
VEW0004849,SCH0011313,HTL0097,11545.3,1
VEW0004850,SCH0008837,HTL0012,4028.98,22
VEW0004851,SCH0006832,HTL0052,3719.05,20
VEW0004852,SCH0004443,HTL0017,6139.09,15
VEW0004853,SCH0000058,HTL0008,4239.84,8
VEW0004854,SCH0010098,HTL0037,5431.27,12
VEW0004855,SCH0012911,HTL0061,5349.68,18
VEW0004856,SCH0016954,HTL0005,10264.88,18
VEW0004857,SCH0009580,HTL0010,4214.71,20
VEW0004858,SCH0009027,HTL0035,4006.3,24
VEW0004859,SCH0006633,HTL0079,4156.6,20
VEW0004860,SCH0004810,HTL0043,4038.59,9
VEW0004861,SCH0000998,HTL0067,6475.78,16
VEW0004862,SCH0009922,HTL0116,20190.28,24
VEW0004863,SCH0012136,HTL0035,5896.43,14
VEW0004864,SCH0009611,HTL0041,5145.34,21
VEW0004865,SCH0015107,HTL0117,16061.78,6
VEW0004866,SCH0012704,HTL0061,3552.93,9
VEW0004867,SCH0004790,HTL0009,4665.72,23
VEW0004868,SCH0010273,HTL0069,10928.92,11
VEW0004869,SCH0010952,HTL0020,7346.97,20
VEW0004870,SCH0006649,HTL0041,7568.13,13
VEW0004871,SCH0000656,HTL0029,4881.98,9
VEW0004872,SCH0013715,HTL0073,4217.84,17
VEW0004873,SCH0008287,HTL0047,5260.76,2
VEW0004874,SCH0005553,HTL0106,16556.96,17
VEW0004875,SCH0013960,HTL0001,4974.11,23
VEW0004876,SCH0014167,HTL0002,5970.95,22
VEW0004877,SCH0004286,HTL0065,5332.25,20
VEW0004878,SCH0001035,HTL0067,4022.95,23
VEW0004879,SCH0014708,HTL0035,8294.55,12
VEW0004880,SCH0010522,HTL0094,19768.94,26
VEW0004881,SCH0007212,HTL0014,4244.83,6
VEW0004882,SCH0012905,HTL0039,2499.74,23
VEW0004883,SCH0012264,HTL0090,3977.02,3
VEW0004884,SCH0007178,HTL0018,3326.18,3
VEW0004885,SCH0014023,HTL0026,3509.84,12
VEW0004886,SCH0001160,HTL0035,4424.41,24
VEW0004887,SCH0000945,HTL0032,10349.2,11
VEW0004888,SCH0013388,HTL0065,9748.56,21
VEW0004889,SCH0002076,HTL0084,4215.84,7
VEW0004890,SCH0004145,HTL0078,2686.64,13
VEW0004891,SCH0008219,HTL0015,4568.37,21
VEW0004892,SCH0002280,HTL0098,22722.28,15
VEW0004893,SCH0003289,HTL0042,3844.9,8
VEW0004894,SCH0016267,HTL0059,5725.72,13
VEW0004895,SCH0009579,HTL0038,3130.39,6
VEW0004896,SCH0016663,HTL0056,5288.98,22
VEW0004897,SCH0002653,HTL0042,6097.84,15
VEW0004898,SCH0016585,HTL0058,3080.88,3
VEW0004899,SCH0010578,HTL0023,4142.56,14
VEW0004900,SCH0015081,HTL0014,4531.19,4
VEW0004901,SCH0004207,HTL0096,23548.74,2
VEW0004902,SCH0009820,HTL0098,31767.22,3
VEW0004903,SCH0017414,HTL0014,3158.65,16
VEW0004904,SCH0017295,HTL0092,16598.15,11
VEW0004905,SCH0001441,HTL0105,24637.25,11
VEW0004906,SCH0006898,HTL0117,10109.62,24
VEW0004907,SCH0017940,HTL0069,5651.77,5
VEW0004908,SCH0000686,HTL0106,25471.39,12
VEW0004909,SCH0003743,HTL0074,5529.84,5
VEW0004910,SCH0008953,HTL0104,11055.93,7
VEW0004911,SCH0005906,HTL0058,4156.25,1
VEW0004912,SCH0009999,HTL0108,22440.87,17
VEW0004913,SCH0003037,HTL0031,4278.48,4
VEW0004914,SCH0006112,HTL0097,9733.79,25
VEW0004915,SCH0015977,HTL0041,6883.63,17
VEW0004916,SCH0006489,HTL0063,5883.76,21
