booking_id,attempt_id,user_id,hotel_id,booking_value,platform_commission_pct,revenue,week_number,is_domestic
BKG0001285,ATT0002425,USR000065,HTL0106,20137.4,0.1078,2169.94,20,False
BKG0001286,ATT0005870,USR001113,HTL0003,5273.39,0.1349,711.52,11,True
BKG0001287,ATT0001240,USR001143,HTL0054,5405.38,0.1213,655.46,25,True
BKG0001288,ATT0003566,USR001504,HTL0013,3112.1,0.1242,386.65,10,True
BKG0001289,ATT0005644,USR002410,HTL0055,5562.67,0.1246,692.97,13,True
BKG0001290,ATT0004180,USR002682,HTL0092,8936.31,0.121,1081.4,17,False
BKG0001291,ATT0000346,USR001908,HTL0014,7371.62,0.0951,701.36,26,True
BKG0001292,ATT0002005,USR001996,HTL0022,4480.41,0.1511,677.21,13,True
BKG0001293,ATT0003391,USR002174,HTL0058,4734.41,0.1413,668.78,11,True
BKG0001294,ATT0004056,USR001025,HTL0119,12540.35,0.137,1717.45,6,False
BKG0001295,ATT0005714,USR001066,HTL0099,20048.67,0.1215,2435.02,6,False
BKG0001296,ATT0003323,USR002660,HTL0098,14616.6,0.1493,2182.53,9,False
BKG0001297,ATT0002624,USR001607,HTL0100,17411.38,0.1502,2616.02,13,False
BKG0001298,ATT0004135,USR001705,HTL0090,10104.89,0.1341,1355.54,15,True
BKG0001299,ATT0002313,USR003320,HTL0007,5429.89,0.1056,573.22,19,True
BKG0001300,ATT0005721,USR003258,HTL0015,4398.97,0.1223,538.03,10,True
BKG0001301,ATT0001728,USR000621,HTL0003,3230.53,0.1477,477.19,4,True
BKG0001302,ATT0005851,USR003649,HTL0016,8792.52,0.142,1248.3,11,True
BKG0001303,ATT0000289,USR001091,HTL0058,7366.78,0.0983,723.9,17,True
BKG0001304,ATT0000158,USR002842,HTL0059,4972.56,0.1497,744.51,3,True
BKG0001305,ATT0004383,USR003236,HTL0033,3761.73,0.1541,579.72,13,True
BKG0001306,ATT0002633,USR000394,HTL0096,10207.93,0.0924,942.91,18,False
BKG0001307,ATT0003811,USR002169,HTL0052,5839.19,0.1486,867.83,13,True
BKG0001308,ATT0002608,USR000359,HTL0078,4753.73,0.1526,725.61,7,True
BKG0001309,ATT0004700,USR002512,HTL0046,3779.06,0.1596,603.04,3,True
BKG0001310,ATT0003297,USR002023,HTL0080,6124.85,0.0995,609.45,23,True
BKG0001311,ATT0003459,USR000354,HTL0093,9802.1,0.1048,1027.65,17,False
BKG0001312,ATT0004606,USR003695,HTL0045,6009.14,0.1583,951.3,9,True
BKG0001313,ATT0004517,USR002831,HTL0117,23505.07,0.1147,2696.05,4,False
BKG0001314,ATT0003568,USR003378,HTL0022,5711.24,0.1109,633.65,23,True
BKG0001315,ATT0005911,USR002328,HTL0085,2985.83,0.1353,404.09,2,True
BKG0001316,ATT0005770,USR003155,HTL0037,5584.08,0.1403,783.6,14,True
BKG0001317,ATT0003584,USR003606,HTL0056,5001.73,0.1265,632.92,15,True
BKG0001318,ATT0002740,USR001993,HTL0092,35653.53,0.1563,5572.5,5,False
BKG0001319,ATT0005845,USR001186,HTL0030,6258.09,0.1235,772.89,1,True
BKG0001320,ATT0003197,USR003590,HTL0104,16020.48,0.116,1858.18,16,False
BKG0001321,ATT0002335,USR001259,HTL0024,6287.21,0.1348,847.49,10,True
BKG0001322,ATT0005013,USR003374,HTL0118,37533.25,0.1007,3778.36,22,False
BKG0001323,ATT0001511,USR000631,HTL0104,13704.97,0.1194,1636.96,10,False
BKG0001324,ATT0000719,USR002056,HTL0010,5963.05,0.1578,941.14,9,True
BKG0001325,ATT0002134,USR003380,HTL0053,4158.74,0.1125,467.66,21,True
BKG0001326,ATT0002094,USR001108,HTL0117,22114.94,0.1402,3100.73,12,False
BKG0001327,ATT0005967,USR002737,HTL0120,11207.2,0.1491,1671.5,13,False
BKG0001328,ATT0003188,USR002566,HTL0078,6070.23,0.0932,566.04,20,True
BKG0001329,ATT0001866,USR000834,HTL0118,27926.52,0.1457,4068.56,13,False
BKG0001330,ATT0003575,USR000499,HTL0064,3116.89,0.1183,368.59,10,True
BKG0001331,ATT0002391,USR000424,HTL0009,8083.94,0.147,1188.53,4,True
BKG0001332,ATT0000322,USR001674,HTL0001,9686.34,0.0957,926.53,19,True
BKG0001333,ATT0001571,USR003914,HTL0006,8833.33,0.1233,1089.15,22,True
BKG0001334,ATT0005792,USR001672,HTL0098,19306.61,0.1172,2263.52,18,False
BKG0001335,ATT0001373,USR001782,HTL0111,8203.0,0.1054,864.89,16,False
BKG0001336,ATT0004146,USR003253,HTL0056,9503.88,0.1279,1215.94,11,True
BKG0001337,ATT0002831,USR003268,HTL0076,3039.85,0.1174,357.02,12,True
BKG0001338,ATT0001153,USR001702,HTL0062,4117.51,0.1552,639.05,1,True
BKG0001339,ATT0005253,USR003437,HTL0093,47397.68,0.1159,5494.65,9,False
BKG0001340,ATT0004662,USR001185,HTL0043,6551.34,0.1336,875.28,12,True
BKG0001341,ATT0003944,USR001671,HTL0027,2851.33,0.1218,347.37,15,True
BKG0001342,ATT0001821,USR001185,HTL0105,26771.33,0.1299,3476.34,25,False
BKG0001343,ATT0000788,USR003848,HTL0115,7746.0,0.1393,1078.96,1,False
BKG0001344,ATT0000932,USR000276,HTL0067,7427.44,0.096,712.91,25,True
BKG0001345,ATT0005666,USR002057,HTL0017,8241.49,0.1434,1181.65,5,True
BKG0001346,ATT0001487,USR003147,HTL0109,15427.68,0.1596,2461.96,3,False
BKG0001347,ATT0003219,USR000552,HTL0083,7021.82,0.1403,984.83,2,True
BKG0001348,ATT0005260,USR002988,HTL0025,3203.33,0.1329,425.62,8,True
BKG0001349,ATT0000806,USR003628,HTL0031,7557.21,0.1017,768.8,16,True
BKG0001350,ATT0003261,USR003976,HTL0109,17685.35,0.1146,2026.85,13,False
BKG0001351,ATT0001191,USR001941,HTL0110,22981.61,0.1214,2790.25,1,False
BKG0001352,ATT0004654,USR000944,HTL0091,33036.38,0.1121,3704.86,21,False
BKG0001353,ATT0004063,USR000159,HTL0028,4778.6,0.1477,705.75,15,True
BKG0001354,ATT0000645,USR003775,HTL0117,35300.53,0.1539,5432.63,8,False
BKG0001355,ATT0000181,USR002426,HTL0040,9028.95,0.1217,1099.26,24,True
BKG0001356,ATT0002984,USR002026,HTL0097,26049.11,0.1163,3028.81,13,False
BKG0001357,ATT0004487,USR000667,HTL0069,8354.33,0.1487,1242.06,12,True
BKG0001358,ATT0002564,USR003536,HTL0008,7574.63,0.1391,1053.48,7,True
BKG0001359,ATT0001266,USR003948,HTL0071,5667.23,0.1088,616.39,23,True
BKG0001360,ATT0000150,USR000985,HTL0055,4992.21,0.1386,692.11,11,True
BKG0001361,ATT0005255,USR002067,HTL0115,13652.15,0.1104,1507.25,3,False
BKG0001362,ATT0001938,USR003657,HTL0107,14221.5,0.0927,1318.46,23,False
BKG0001363,ATT0005533,USR003582,HTL0095,38451.37,0.1363,5240.63,3,False
BKG0001364,ATT0005177,USR003294,HTL0024,10768.89,0.1187,1278.06,12,True
BKG0001365,ATT0005218,USR001181,HTL0030,3858.42,0.1118,431.45,21,True
BKG0001366,ATT0001665,USR000396,HTL0026,6086.2,0.1277,777.27,13,True
BKG0001367,ATT0005568,USR002836,HTL0059,5344.27,0.1554,830.34,5,True
BKG0001368,ATT0004357,USR001120,HTL0050,7243.51,0.1575,1140.74,8,True
BKG0001369,ATT0004739,USR000697,HTL0088,10340.81,0.159,1644.08,11,True
BKG0001370,ATT0003065,USR002901,HTL0108,16128.32,0.126,2031.48,18,False
BKG0001371,ATT0002038,USR002640,HTL0047,4144.04,0.1593,660.12,3,True
BKG0001372,ATT0005634,USR003775,HTL0093,7818.15,0.1182,924.46,26,False
BKG0001373,ATT0004926,USR002694,HTL0104,34698.61,0.158,5483.32,11,False
BKG0001374,ATT0004568,USR002962,HTL0055,10097.22,0.1157,1167.96,25,True
BKG0001375,ATT0001488,USR000641,HTL0068,4397.82,0.1505,661.7,4,True
BKG0001376,ATT0000709,USR003587,HTL0044,4195.06,0.1166,489.13,15,True
BKG0001377,ATT0004401,USR002160,HTL0116,14714.55,0.1441,2120.81,6,False
BKG0001378,ATT0005539,USR002967,HTL0028,3053.9,0.1272,388.59,21,True
BKG0001379,ATT0004673,USR001835,HTL0035,8635.34,0.1116,963.72,16,True
BKG0001380,ATT0000584,USR003959,HTL0112,13626.55,0.0975,1328.22,21,False
BKG0001381,ATT0005586,USR001826,HTL0103,13044.79,0.1363,1778.58,9,False
BKG0001382,ATT0002691,USR001521,HTL0090,9443.02,0.1453,1372.52,8,True
BKG0001383,ATT0004166,USR002409,HTL0072,10573.54,0.1485,1570.06,10,True
BKG0001384,ATT0001535,USR002095,HTL0054,4226.6,0.1109,468.93,17,True
BKG0001385,ATT0002635,USR000425,HTL0112,20940.77,0.1209,2531.08,7,False
BKG0001386,ATT0005983,USR001426,HTL0073,3708.05,0.1563,579.7,3,True
BKG0001387,ATT0001024,USR003557,HTL0114,9823.22,0.1209,1188.07,19,False
BKG0001388,ATT0003466,USR000841,HTL0009,5705.6,0.1235,704.84,6,True
BKG0001389,ATT0004800,USR001825,HTL0030,3914.77,0.1225,479.45,23,True
BKG0001390,ATT0005418,USR001672,HTL0071,5385.53,0.1274,686.08,13,True
BKG0001391,ATT0004919,USR001132,HTL0056,3627.86,0.1256,455.74,6,True
BKG0001392,ATT0004432,USR000670,HTL0052,7138.53,0.1532,1093.29,14,True
BKG0001393,ATT0004646,USR000629,HTL0005,5828.51,0.1249,728.15,23,True
BKG0001394,ATT0004492,USR002015,HTL0042,8088.35,0.1299,1050.87,3,True
BKG0001395,ATT0003269,USR002426,HTL0092,12764.58,0.0904,1153.37,25,False
BKG0001396,ATT0001306,USR000326,HTL0046,6260.0,0.1193,747.0,6,True
BKG0001397,ATT0000845,USR002982,HTL0120,46072.71,0.1555,7162.69,13,False
BKG0001398,ATT0000139,USR002083,HTL0005,6275.61,0.1259,790.41,24,True
BKG0001399,ATT0003773,USR000643,HTL0053,5506.02,0.1327,730.47,14,True
BKG0001400,ATT0002280,USR002756,HTL0084,6142.65,0.1252,769.1,1,True
BKG0001401,ATT0001809,USR003588,HTL0041,7046.93,0.1021,719.56,25,True
BKG0001402,ATT0001664,USR000272,HTL0065,5288.22,0.1259,665.72,23,True
BKG0001403,ATT0004013,USR001643,HTL0085,5073.72,0.103,522.54,25,True
BKG0001404,ATT0003247,USR003395,HTL0039,3267.03,0.1356,442.94,11,True
BKG0001405,ATT0003326,USR001880,HTL0039,6434.09,0.1466,942.92,14,True
BKG0001406,ATT0005679,USR002976,HTL0072,6076.27,0.1205,732.03,12,True
BKG0001407,ATT0003669,USR002913,HTL0015,6527.19,0.1002,653.72,17,True
BKG0001408,ATT0004177,USR001092,HTL0100,22710.38,0.1043,2369.2,16,False
BKG0001409,ATT0001592,USR000710,HTL0072,7511.66,0.1427,1072.0,15,True
BKG0001410,ATT0004361,USR002157,HTL0046,4653.88,0.1509,702.15,8,True
BKG0001411,ATT0002994,USR001594,HTL0038,4864.63,0.1373,668.09,11,True
BKG0001412,ATT0001371,USR001486,HTL0081,6808.58,0.1166,794.2,14,True
BKG0001413,ATT0003780,USR000673,HTL0020,6820.35,0.1078,735.57,17,True
BKG0001414,ATT0000354,USR000703,HTL0011,13613.71,0.0951,1294.77,25,True
BKG0001415,ATT0002137,USR001223,HTL0024,3691.73,0.1144,422.39,5,True
BKG0001416,ATT0002526,USR000530,HTL0002,4742.49,0.1136,538.67,23,True
BKG0001417,ATT0001713,USR000765,HTL0001,9227.13,0.1282,1183.37,18,True
BKG0001418,ATT0003847,USR003397,HTL0056,3797.66,0.1519,576.79,14,True
BKG0001419,ATT0004025,USR000274,HTL0112,11131.57,0.1487,1655.53,5,False
BKG0001420,ATT0000251,USR003840,HTL0097,13017.31,0.1191,1550.13,23,False
BKG0001421,ATT0003922,USR002763,HTL0063,4976.88,0.1549,770.7,5,True
BKG0001422,ATT0002617,USR000592,HTL0079,4552.61,0.1476,672.16,7,True
BKG0001423,ATT0000378,USR002502,HTL0034,4988.32,0.1413,705.07,2,True
BKG0001424,ATT0002520,USR002979,HTL0011,4662.47,0.1282,597.89,11,True
BKG0001425,ATT0003541,USR002788,HTL0064,2692.8,0.115,309.8,12,True
BKG0001426,ATT0002783,USR003467,HTL0072,4797.38,0.1331,638.3,13,True
BKG0001427,ATT0001413,USR001331,HTL0114,23214.72,0.1562,3627.05,4,False
BKG0001428,ATT0002893,USR002524,HTL0120,23205.52,0.1392,3229.16,7,False
BKG0001429,ATT0002408,USR000136,HTL0021,6583.92,0.0974,641.14,16,True
BKG0001430,ATT0002976,USR002695,HTL0117,24201.8,0.116,2806.46,19,False
BKG0001431,ATT0005405,USR001093,HTL0022,7532.13,0.1333,1003.83,4,True
BKG0001432,ATT0005016,USR001239,HTL0079,5290.8,0.1566,828.38,12,True
BKG0001433,ATT0004285,USR000324,HTL0114,35893.04,0.0964,3461.44,18,False
BKG0001434,ATT0004475,USR003319,HTL0119,11764.19,0.1185,1393.83,21,False
BKG0001435,ATT0003868,USR003843,HTL0103,22067.8,0.1173,2587.76,20,False
BKG0001436,ATT0001649,USR002576,HTL0120,12893.79,0.1592,2052.4,3,False
BKG0001437,ATT0004728,USR003409,HTL0073,5199.43,0.1382,718.8,1,True
BKG0001438,ATT0004781,USR003124,HTL0109,38132.95,0.1249,4761.39,25,False
BKG0001439,ATT0001787,USR001156,HTL0067,1478.55,0.1112,164.47,2,True
BKG0001440,ATT0000928,USR001743,HTL0103,8931.57,0.0949,847.75,25,False
BKG0001441,ATT0001048,USR003508,HTL0052,7481.1,0.1038,776.82,26,True
BKG0001442,ATT0000063,USR002792,HTL0007,6298.32,0.1148,722.88,22,True
BKG0001443,ATT0005509,USR000296,HTL0107,20595.77,0.108,2223.58,21,False
BKG0001444,ATT0005371,USR003262,HTL0107,14128.66,0.0981,1386.13,16,False
BKG0001445,ATT0002561,USR001813,HTL0017,5133.82,0.1395,715.96,1,True
BKG0001446,ATT0002781,USR002686,HTL0075,11596.72,0.1127,1306.58,26,True
BKG0001447,ATT0000364,USR002029,HTL0075,6798.97,0.111,754.54,26,True
BKG0001448,ATT0001698,USR001608,HTL0031,4872.55,0.1145,558.04,13,True
BKG0001449,ATT0002023,USR000815,HTL0102,14914.38,0.1564,2331.88,4,False
BKG0001450,ATT0005910,USR002499,HTL0112,18672.93,0.1396,2606.98,10,False
BKG0001451,ATT0003097,USR003997,HTL0026,5686.64,0.1232,700.59,5,True
BKG0001452,ATT0004795,USR001322,HTL0097,17129.78,0.1444,2473.04,8,False
BKG0001453,ATT0002174,USR001983,HTL0064,3477.1,0.1259,437.75,3,True
BKG0001454,ATT0000394,USR000521,HTL0024,6392.13,0.1353,864.81,10,True
BKG0001455,ATT0002264,USR000407,HTL0086,2870.64,0.1271,364.73,10,True
BKG0001456,ATT0003315,USR003174,HTL0002,10210.64,0.1252,1278.53,21,True
BKG0001457,ATT0003979,USR000452,HTL0103,15189.36,0.1298,1970.96,21,False
BKG0001458,ATT0005265,USR000214,HTL0024,5793.18,0.0964,558.74,26,True
BKG0001459,ATT0001290,USR001121,HTL0105,46916.92,0.0909,4266.77,24,False
BKG0001460,ATT0004555,USR002692,HTL0104,22025.99,0.121,2664.4,6,False
BKG0001461,ATT0002360,USR000783,HTL0027,3252.54,0.1395,453.72,12,True
BKG0001462,ATT0004452,USR003156,HTL0052,4818.16,0.1187,571.9,4,True
BKG0001463,ATT0004949,USR000004,HTL0100,15575.51,0.1506,2345.27,13,False
BKG0001464,ATT0000517,USR001128,HTL0105,10405.76,0.1304,1357.26,12,False
BKG0001465,ATT0002675,USR001182,HTL0048,2837.35,0.1144,324.65,19,True
BKG0001466,ATT0001161,USR002788,HTL0118,33292.75,0.1082,3603.1,22,False
BKG0001467,ATT0003677,USR002369,HTL0019,8714.43,0.1552,1352.19,8,True
BKG0001468,ATT0000747,USR002066,HTL0114,24832.21,0.1118,2775.17,15,False
BKG0001469,ATT0002355,USR000832,HTL0015,5029.93,0.1465,736.71,2,True
BKG0001470,ATT0003285,USR000513,HTL0002,4439.84,0.1426,633.16,4,True
BKG0001471,ATT0002876,USR000063,HTL0034,4631.87,0.1425,659.93,8,True
BKG0001472,ATT0001214,USR003124,HTL0077,6143.71,0.1307,802.98,12,True
BKG0001473,ATT0005123,USR001694,HTL0073,6082.53,0.1108,673.85,13,True
BKG0001474,ATT0002944,USR000367,HTL0094,19645.45,0.1445,2838.02,4,False
BKG0001475,ATT0003857,USR002290,HTL0096,18535.89,0.1515,2807.7,1,False
BKG0001476,ATT0005795,USR000507,HTL0098,8012.28,0.1143,915.5,3,False
BKG0001477,ATT0005784,USR003312,HTL0050,8275.62,0.1077,890.99,23,True
BKG0001478,ATT0003683,USR002616,HTL0077,4700.88,0.1181,555.31,4,True
BKG0001479,ATT0002448,USR003372,HTL0068,7657.49,0.1405,1076.24,12,True
BKG0001480,ATT0005901,USR003634,HTL0105,13957.84,0.1493,2083.63,11,False
BKG0001481,ATT0003876,USR000346,HTL0099,22528.02,0.1167,2628.3,22,False
BKG0001482,ATT0005370,USR002721,HTL0112,8237.86,0.1027,846.21,18,False
BKG0001483,ATT0003264,USR003279,HTL0003,2977.05,0.117,348.28,9,True
BKG0001484,ATT0001916,USR002674,HTL0073,2697.72,0.1497,403.88,7,True
BKG0001485,ATT0003314,USR000675,HTL0109,21202.68,0.1262,2675.69,10,False
BKG0001486,ATT0001702,USR003306,HTL0001,3726.04,0.1111,413.99,10,True
BKG0001487,ATT0000972,USR003747,HTL0017,2640.49,0.1386,365.9,15,True
BKG0001488,ATT0000529,USR002113,HTL0100,10195.09,0.0999,1018.15,22,False
BKG0001489,ATT0003038,USR000242,HTL0075,4954.96,0.1521,753.45,9,True
BKG0001490,ATT0004290,USR002146,HTL0102,11862.81,0.0957,1135.63,24,False
BKG0001491,ATT0003101,USR003698,HTL0113,42961.07,0.1317,5659.69,10,False
BKG0001492,ATT0001485,USR000054,HTL0118,49099.77,0.1227,6022.41,9,False
BKG0001493,ATT0002140,USR003160,HTL0003,6192.24,0.1445,894.66,8,True
BKG0001494,ATT0005143,USR002146,HTL0050,3094.37,0.1374,425.25,8,True
BKG0001495,ATT0002782,USR000127,HTL0102,15491.45,0.1495,2316.74,12,False
BKG0001496,ATT0001388,USR003022,HTL0048,7076.63,0.1083,766.71,16,True
BKG0001497,ATT0003685,USR003926,HTL0117,28310.22,0.0902,2553.36,26,False
BKG0001498,ATT0000984,USR000038,HTL0105,14735.12,0.1208,1779.41,5,False
BKG0001499,ATT0004952,USR001768,HTL0065,4021.3,0.16,643.24,7,True
BKG0001500,ATT0000686,USR001880,HTL0091,14231.97,0.1062,1511.63,23,False
BKG0001501,ATT0000960,USR000912,HTL0041,7476.01,0.1148,858.32,26,True
BKG0001502,ATT0003512,USR002149,HTL0057,7042.87,0.1552,1093.38,6,True
BKG0001503,ATT0005485,USR000588,HTL0083,4118.06,0.111,457.21,3,True
BKG0001504,ATT0003203,USR001310,HTL0009,5304.41,0.1164,617.35,17,True
BKG0001505,ATT0004941,USR001749,HTL0014,5791.22,0.1244,720.54,11,True
BKG0001506,ATT0002870,USR002891,HTL0086,3971.82,0.124,492.36,7,True
BKG0001507,ATT0005891,USR002039,HTL0049,5964.94,0.099,590.49,26,True
BKG0001508,ATT0005069,USR001542,HTL0100,16854.18,0.1229,2071.53,17,False
BKG0001509,ATT0002204,USR002620,HTL0096,12544.48,0.1286,1613.81,6,False
BKG0001510,ATT0002372,USR001414,HTL0014,2737.28,0.1134,310.29,7,True
BKG0001511,ATT0004122,USR002780,HTL0036,5670.52,0.1148,651.22,6,True
BKG0001512,ATT0000170,USR000255,HTL0022,2004.88,0.0959,192.36,22,True
BKG0001513,ATT0002252,USR003482,HTL0001,10150.02,0.1549,1572.71,8,True
BKG0001514,ATT0000538,USR002392,HTL0066,5492.18,0.1314,721.52,12,True
BKG0001515,ATT0001861,USR000845,HTL0019,2983.75,0.1558,464.88,10,True
BKG0001516,ATT0000955,USR001960,HTL0011,4258.73,0.1509,642.53,1,True
BKG0001517,ATT0002499,USR001494,HTL0016,3646.11,0.1519,553.82,13,True
BKG0001518,ATT0002444,USR000658,HTL0075,4807.3,0.1243,597.75,10,True
BKG0001519,ATT0003476,USR002724,HTL0101,19685.62,0.1009,1985.35,25,False
BKG0001520,ATT0005572,USR000694,HTL0117,15046.13,0.138,2076.42,7,False
BKG0001521,ATT0005747,USR002090,HTL0057,6129.89,0.1067,654.16,25,True
BKG0001522,ATT0005639,USR003098,HTL0012,5214.17,0.1355,706.28,13,True
BKG0001523,ATT0000090,USR003772,HTL0058,4492.77,0.1127,506.16,5,True
BKG0001524,ATT0002906,USR002274,HTL0052,3949.12,0.1586,626.25,13,True
BKG0001525,ATT0003670,USR001289,HTL0069,5304.67,0.1129,598.94,7,True
BKG0001526,ATT0004311,USR000493,HTL0054,3578.24,0.1189,425.6,8,True
BKG0001527,ATT0001890,USR003368,HTL0028,4037.86,0.1171,472.95,17,True
BKG0001528,ATT0004966,USR000494,HTL0116,10879.83,0.0962,1046.86,26,False
BKG0001529,ATT0004743,USR002515,HTL0084,4869.55,0.1153,561.67,11,True
BKG0001530,ATT0003456,USR000298,HTL0032,5549.91,0.0961,533.6,23,True
BKG0001531,ATT0003141,USR001068,HTL0098,19983.23,0.1131,2260.02,4,False
BKG0001532,ATT0002718,USR002445,HTL0076,2459.46,0.1226,301.45,3,True
BKG0001533,ATT0002998,USR003348,HTL0056,3627.03,0.1236,448.14,1,True
BKG0001534,ATT0002600,USR001948,HTL0044,8503.93,0.1349,1147.44,14,True
BKG0001535,ATT0000870,USR003675,HTL0094,18414.22,0.1319,2429.5,15,False
BKG0001536,ATT0001098,USR001315,HTL0016,3018.82,0.1337,403.57,1,True
BKG0001537,ATT0005035,USR001668,HTL0050,5421.16,0.1408,763.31,2,True
BKG0001538,ATT0000652,USR002531,HTL0118,20689.93,0.0992,2053.24,22,False
BKG0001539,ATT0001653,USR003208,HTL0048,2435.97,0.0954,232.36,18,True
BKG0001540,ATT0002071,USR002882,HTL0095,19977.5,0.1252,2500.29,17,False
BKG0001541,ATT0001003,USR002320,HTL0012,6414.5,0.1417,908.92,6,True
BKG0001542,ATT0000112,USR003039,HTL0074,6875.81,0.0924,635.51,23,True
BKG0001543,ATT0004527,USR001863,HTL0077,7811.89,0.1581,1234.69,12,True
BKG0001544,ATT0002792,USR003805,HTL0091,14239.61,0.1177,1676.33,24,False
BKG0001545,ATT0002449,USR003313,HTL0079,4532.64,0.1176,532.97,7,True
BKG0001546,ATT0001526,USR001191,HTL0054,4153.12,0.1585,658.09,13,True
BKG0001547,ATT0000963,USR003199,HTL0040,3222.51,0.1046,337.13,16,True
BKG0001548,ATT0002342,USR000060,HTL0091,24713.81,0.1294,3197.48,22,False
BKG0001549,ATT0003902,USR000334,HTL0052,5455.68,0.1152,628.3,2,True
BKG0001550,ATT0000859,USR003205,HTL0068,4954.6,0.118,584.64,12,True
BKG0001551,ATT0002648,USR002497,HTL0042,3144.78,0.1429,449.3,14,True
BKG0001552,ATT0002705,USR000983,HTL0076,4018.58,0.1111,446.49,5,True
BKG0001553,ATT0005300,USR002740,HTL0063,3488.95,0.1109,387.04,1,True
BKG0001554,ATT0004616,USR000564,HTL0106,41918.92,0.1217,5100.67,21,False
BKG0001555,ATT0003778,USR000179,HTL0107,8098.96,0.1184,958.83,2,False
BKG0001556,ATT0001515,USR002006,HTL0091,14631.72,0.1559,2281.66,4,False
BKG0001557,ATT0003152,USR002959,HTL0068,2977.8,0.1313,390.97,8,True
BKG0001558,ATT0005174,USR003602,HTL0005,3543.01,0.1537,544.5,10,True
BKG0001559,ATT0004637,USR002627,HTL0098,33500.03,0.1309,4384.76,12,False
BKG0001560,ATT0002104,USR002851,HTL0025,4034.57,0.1365,550.77,12,True
BKG0001561,ATT0005474,USR000339,HTL0048,4689.73,0.1027,481.45,17,True
BKG0001562,ATT0003189,USR002053,HTL0031,8021.34,0.1429,1146.28,15,True
BKG0001563,ATT0005960,USR003742,HTL0013,5321.2,0.1027,546.64,23,True
BKG0001564,ATT0003439,USR003824,HTL0078,7769.1,0.1212,941.29,8,True
BKG0001565,ATT0004052,USR000189,HTL0050,8068.13,0.1141,920.19,12,True
BKG0001566,ATT0000677,USR002612,HTL0024,5588.34,0.1129,630.83,13,True
BKG0001567,ATT0000787,USR003918,HTL0096,25363.84,0.1022,2593.17,21,False
BKG0001568,ATT0001662,USR000755,HTL0030,6024.96,0.1468,884.61,12,True
BKG0001569,ATT0000923,USR001341,HTL0116,20452.59,0.0982,2008.95,24,False
BKG0001570,ATT0002815,USR001141,HTL0120,11177.17,0.125,1396.71,13,False
BKG0001571,ATT0001005,USR003770,HTL0021,3681.86,0.1553,571.64,3,True
BKG0001572,ATT0002325,USR002308,HTL0104,10874.11,0.1156,1256.68,18,False
BKG0001573,ATT0005458,USR003745,HTL0003,3670.78,0.156,572.59,8,True
BKG0001574,ATT0005871,USR003528,HTL0067,5841.45,0.1556,908.7,12,True
BKG0001575,ATT0003441,USR002129,HTL0088,4007.21,0.1132,453.5,15,True
BKG0001576,ATT0005769,USR003332,HTL0115,18539.21,0.1578,2924.57,1,False
BKG0001577,ATT0003031,USR003346,HTL0095,12951.12,0.1126,1457.76,15,False
BKG0001578,ATT0002190,USR003181,HTL0096,19360.75,0.127,2459.29,24,False
BKG0001579,ATT0005654,USR003834,HTL0092,8976.55,0.1119,1004.2,17,False
BKG0001580,ATT0001021,USR003223,HTL0113,11085.24,0.1113,1234.09,19,False
BKG0001581,ATT0000982,USR003023,HTL0021,5651.75,0.1457,823.25,13,True
BKG0001582,ATT0001038,USR001837,HTL0040,2646.5,0.1252,331.26,16,True
BKG0001583,ATT0001882,USR000492,HTL0072,6690.34,0.1409,942.34,5,True
BKG0001584,ATT0003656,USR000182,HTL0061,5846.92,0.1313,767.53,4,True
BKG0001585,ATT0000750,USR002949,HTL0050,7224.77,0.1156,835.14,8,True
BKG0001586,ATT0002385,USR002895,HTL0016,2781.1,0.1495,415.66,5,True
BKG0001587,ATT0002838,USR003067,HTL0021,3599.74,0.0951,342.45,23,True
BKG0001588,ATT0005097,USR000935,HTL0103,20108.78,0.1463,2942.28,7,False
BKG0001589,ATT0003510,USR003756,HTL0024,6690.5,0.1111,743.43,19,True
BKG0001590,ATT0002201,USR002907,HTL0078,2621.47,0.1293,338.93,14,True
BKG0001591,ATT0004093,USR001118,HTL0014,8702.94,0.1406,1224.06,10,True
BKG0001592,ATT0003815,USR001149,HTL0087,6364.15,0.1486,945.83,10,True
BKG0001593,ATT0003528,USR002636,HTL0055,6311.34,0.1571,991.24,15,True
BKG0001594,ATT0001319,USR002342,HTL0093,11652.74,0.1232,1436.02,15,False
BKG0001595,ATT0001851,USR003444,HTL0047,3049.53,0.1574,479.86,5,True
BKG0001596,ATT0001800,USR002188,HTL0016,4414.24,0.158,697.66,2,True
BKG0001597,ATT0003239,USR000920,HTL0073,5148.32,0.1507,775.76,1,True
BKG0001598,ATT0000824,USR002858,HTL0082,8017.33,0.1541,1235.24,3,True
BKG0001599,ATT0003933,USR002103,HTL0116,14460.89,0.1177,1702.0,20,False
BKG0001600,ATT0000074,USR002088,HTL0118,10647.15,0.0916,974.89,17,False
BKG0001601,ATT0002555,USR003152,HTL0099,10429.42,0.113,1178.56,18,False
BKG0001602,ATT0001321,USR000786,HTL0041,9663.13,0.1474,1423.96,13,True
