session_id,user_id,session_start,session_end,week_number,channel
SES0003420,USR001750,2024-01-09 13:59:00,2024-01-09 14:36:58,2,organic
SES0003421,USR003624,2024-02-21 11:34:00,2024-02-21 11:43:20,8,direct
SES0003422,USR002350,2024-03-01 09:49:00,2024-03-01 10:13:49,9,direct
SES0003423,USR003823,2024-06-23 14:51:00,2024-06-23 14:54:54,25,paid
SES0003424,USR003884,2024-02-21 14:00:00,2024-02-21 14:30:33,8,organic
SES0003425,USR002491,2024-04-22 15:51:00,2024-04-22 15:55:37,17,paid
SES0003426,USR002054,2024-06-21 17:01:00,2024-06-21 17:09:08,25,organic
SES0003427,USR003709,2024-03-23 23:29:00,2024-03-23 23:57:25,12,referral
SES0003428,USR002081,2024-02-24 10:37:00,2024-02-24 10:46:23,8,direct
SES0003429,USR001503,2024-03-06 08:54:00,2024-03-06 09:28:25,10,direct
SES0003430,USR002763,2024-03-22 22:02:00,2024-03-22 22:27:09,12,organic
SES0003431,USR001648,2024-06-12 17:22:00,,24,paid
SES0003432,USR000500,2024-03-21 11:56:00,2024-03-21 12:18:07,12,referral
SES0003433,USR001555,2024-06-20 21:30:00,2024-06-20 21:45:08,25,organic
SES0003434,USR000993,2024-01-31 15:07:00,2024-01-31 15:29:40,5,organic
SES0003435,USR001351,2024-06-19 21:31:00,2024-06-19 22:00:59,25,organic
SES0003436,USR001648,2024-03-15 22:39:00,2024-03-15 22:51:09,11,paid
SES0003437,USR002576,2024-05-28 21:14:00,2024-05-28 21:26:12,22,paid
SES0003438,USR003107,2024-01-23 13:16:00,2024-01-23 13:32:35,4,organic
SES0003439,USR003509,2024-03-04 14:43:00,2024-03-04 14:49:22,10,organic
SES0003440,USR002098,2024-03-04 18:26:00,2024-03-04 18:54:40,10,direct
SES0003441,USR000937,2024-04-27 11:59:00,,17,organic
SES0003442,USR000256,2024-06-11 17:12:00,2024-06-11 17:14:26,24,referral
SES0003443,USR001889,2024-02-01 15:09:00,2024-02-01 15:44:36,5,organic
SES0003444,USR003460,2024-06-23 10:41:00,,25,direct
SES0003445,USR001729,2024-05-22 10:37:00,2024-05-22 10:45:03,21,organic
SES0003446,USR001181,2024-02-05 13:43:00,2024-02-05 14:02:17,6,paid
SES0003447,USR002362,2024-06-04 21:47:00,2024-06-04 22:04:24,23,organic
SES0003448,USR003739,2024-01-27 14:29:00,2024-01-27 14:47:01,4,paid
SES0003449,USR003911,2024-01-01 14:04:00,2024-01-01 14:40:52,1,organic
SES0003450,USR000841,2024-02-13 17:04:00,2024-02-13 17:17:51,7,referral
SES0003451,USR002812,2024-06-22 23:45:00,2024-06-22 23:54:08,25,direct
SES0003452,USR001040,2024-05-04 12:26:00,,18,organic
SES0003453,USR002203,2024-03-02 17:29:00,2024-03-02 17:56:03,9,organic
SES0003454,USR001893,2024-05-28 08:28:00,2024-05-28 08:42:59,22,referral
SES0003455,USR002886,2024-02-23 23:56:00,2024-02-24 00:12:37,8,direct
SES0003456,USR003302,2024-02-28 11:17:00,2024-02-28 11:40:05,9,direct
SES0003457,USR003376,2024-06-16 21:55:00,2024-06-16 22:16:50,24,organic
SES0003458,USR001901,2024-02-27 10:41:00,2024-02-27 10:48:40,9,organic
SES0003459,USR002490,2024-03-01 18:37:00,2024-03-01 18:50:01,9,direct
SES0003460,USR002221,2024-05-21 23:40:00,,21,organic
SES0003461,USR002599,2024-03-17 16:14:00,2024-03-17 16:52:27,11,organic
SES0003462,USR000189,2024-02-12 17:35:00,2024-02-12 18:00:58,7,organic
SES0003463,USR001512,2024-03-30 11:25:00,2024-03-30 11:51:29,13,organic
SES0003464,USR002619,2024-01-29 09:56:00,2024-01-29 10:15:03,5,organic
SES0003465,USR001513,2024-06-07 09:48:00,2024-06-07 09:57:51,23,organic
SES0003466,USR000214,2024-05-30 13:35:00,2024-05-30 14:11:58,22,organic
SES0003467,USR003400,2024-04-11 10:29:00,2024-04-11 10:44:00,15,organic
SES0003468,USR002606,2024-02-29 09:59:00,2024-02-29 10:37:12,9,organic
SES0003469,USR002218,2024-04-07 21:53:00,,14,paid
SES0003470,USR001416,2024-01-19 14:44:00,2024-01-19 14:51:23,3,direct
SES0003471,USR003338,2024-01-30 22:58:00,2024-01-30 23:08:07,5,referral
SES0003472,USR001935,2024-03-08 14:33:00,2024-03-08 14:34:28,10,direct
SES0003473,USR001556,2024-03-04 15:00:00,2024-03-04 15:36:48,10,direct
SES0003474,USR003535,2024-01-16 16:36:00,2024-01-16 16:44:38,3,organic
SES0003475,USR000840,2024-05-09 17:31:00,2024-05-09 18:00:09,19,organic
SES0003476,USR001569,2024-06-04 23:12:00,2024-06-04 23:51:17,23,organic
SES0003477,USR000698,2024-04-25 11:13:00,2024-04-25 11:29:57,17,paid
SES0003478,USR000781,2024-01-04 12:56:00,2024-01-04 13:08:00,1,direct
SES0003479,USR002211,2024-02-25 11:35:00,2024-02-25 11:41:07,8,referral
SES0003480,USR000305,2024-01-23 13:23:00,2024-01-23 13:58:23,4,direct
SES0003481,USR003455,2024-02-05 13:05:00,2024-02-05 13:19:39,6,direct
SES0003482,USR000182,2024-01-15 21:03:00,2024-01-15 21:20:16,3,organic
SES0003483,USR003848,2024-06-05 10:58:00,2024-06-05 11:31:19,23,paid
SES0003484,USR003988,2024-06-20 20:00:00,2024-06-20 20:11:32,25,organic
SES0003485,USR002285,2024-05-22 08:30:00,2024-05-22 08:41:54,21,organic
SES0003486,USR001392,2024-02-17 16:33:00,,7,organic
SES0003487,USR003332,2024-05-22 08:15:00,2024-05-22 08:22:00,21,paid
SES0003488,USR003751,2024-02-02 10:11:00,2024-02-02 10:48:15,5,organic
SES0003489,USR001095,2024-06-25 22:39:00,2024-06-25 22:55:06,26,referral
SES0003490,USR003577,2024-04-05 18:57:00,2024-04-05 19:36:43,14,paid
SES0003491,USR001479,2024-03-24 09:49:00,2024-03-24 10:27:58,12,direct
SES0003492,USR002667,2024-02-25 13:50:00,2024-02-25 14:21:35,8,organic
SES0003493,USR000212,2024-05-03 11:17:00,2024-05-03 11:47:03,18,organic
SES0003494,USR001265,2024-05-14 18:15:00,2024-05-14 18:44:47,20,organic
SES0003495,USR002806,2024-04-27 12:15:00,,17,organic
SES0003496,USR003558,2024-04-16 17:52:00,2024-04-16 18:27:55,16,paid
SES0003497,USR002719,2024-05-19 10:21:00,2024-05-19 10:51:28,20,organic
SES0003498,USR000100,2024-03-09 13:14:00,2024-03-09 13:18:32,10,organic
SES0003499,USR001357,2024-03-07 23:35:00,,10,paid
SES0003500,USR001293,2024-02-09 16:24:00,,6,paid
SES0003501,USR001924,2024-05-06 16:45:00,2024-05-06 16:51:17,19,paid
SES0003502,USR002208,2024-02-02 08:16:00,2024-02-02 08:37:07,5,direct
SES0003503,USR001931,2024-06-09 13:02:00,2024-06-09 13:41:21,23,paid
SES0003504,USR001145,2024-02-01 12:18:00,2024-02-01 12:56:26,5,direct
SES0003505,USR001616,2024-06-07 18:25:00,2024-06-07 18:38:41,23,paid
SES0003506,USR000602,2024-01-18 21:44:00,2024-01-18 21:49:47,3,paid
SES0003507,USR002443,2024-01-23 12:51:00,2024-01-23 13:22:51,4,referral
SES0003508,USR000469,2024-04-04 08:45:00,2024-04-04 09:14:23,14,paid
SES0003509,USR001117,2024-04-02 18:40:00,2024-04-02 18:45:31,14,direct
SES0003510,USR001640,2024-04-25 09:27:00,2024-04-25 09:52:33,17,organic
SES0003511,USR001239,2024-03-27 10:44:00,2024-03-27 11:13:11,13,paid
SES0003512,USR003662,2024-01-10 15:56:00,2024-01-10 16:25:20,2,referral
SES0003513,USR002609,2024-06-22 15:43:00,2024-06-22 16:00:50,25,organic
SES0003514,USR003912,2024-04-14 19:26:00,2024-04-14 19:32:50,15,paid
SES0003515,USR001866,2024-05-03 16:22:00,2024-05-03 16:38:06,18,referral
SES0003516,USR003798,2024-03-14 23:45:00,2024-03-15 00:19:51,11,direct
SES0003517,USR001608,2024-04-24 12:44:00,2024-04-24 13:03:52,17,paid
SES0003518,USR002702,2024-02-23 15:26:00,2024-02-23 15:32:01,8,paid
SES0003519,USR000431,2024-03-30 14:28:00,2024-03-30 14:48:54,13,organic
SES0003520,USR003674,2024-02-23 13:12:00,,8,paid
SES0003521,USR003985,2024-02-13 16:17:00,,7,paid
SES0003522,USR000736,2024-03-13 20:31:00,2024-03-13 20:36:14,11,organic
SES0003523,USR001045,2024-02-15 13:39:00,2024-02-15 14:02:43,7,organic
SES0003524,USR002595,2024-05-24 10:58:00,2024-05-24 11:26:10,21,paid
SES0003525,USR001621,2024-03-02 08:14:00,2024-03-02 08:44:54,9,organic
SES0003526,USR002960,2024-06-11 13:37:00,,24,paid
SES0003527,USR003034,2024-05-19 08:19:00,2024-05-19 08:34:36,20,organic
SES0003528,USR002987,2024-06-03 13:27:00,2024-06-03 14:05:28,23,referral
SES0003529,USR000362,2024-03-01 20:20:00,2024-03-01 20:42:46,9,direct
SES0003530,USR003487,2024-06-03 21:49:00,2024-06-03 21:56:56,23,paid
SES0003531,USR002603,2024-06-07 22:58:00,2024-06-07 22:59:12,23,paid
SES0003532,USR001088,2024-01-28 14:39:00,2024-01-28 14:54:06,4,organic
SES0003533,USR001848,2024-04-16 12:39:00,,16,paid
SES0003534,USR002122,2024-05-11 23:50:00,2024-05-12 00:16:03,19,organic
SES0003535,USR002422,2024-06-25 19:57:00,,26,paid
SES0003536,USR001430,2024-03-28 19:28:00,2024-03-28 19:53:52,13,paid
SES0003537,USR003138,2024-02-22 17:33:00,2024-02-22 17:59:48,8,paid
SES0003538,USR000922,2024-06-04 10:00:00,2024-06-04 10:34:49,23,organic
SES0003539,USR001541,2024-04-28 08:50:00,2024-04-28 09:14:16,17,paid
SES0003540,USR003152,2024-01-14 18:20:00,2024-01-14 18:53:41,2,direct
SES0003541,USR003519,2024-02-17 17:07:00,2024-02-17 17:11:28,7,organic
SES0003542,USR000809,2024-04-08 08:47:00,2024-04-08 09:17:27,15,organic
SES0003543,USR003028,2024-01-07 11:26:00,2024-01-07 11:31:33,1,direct
SES0003544,USR003944,2024-02-06 10:28:00,2024-02-06 10:54:50,6,referral
SES0003545,USR002053,2024-04-14 13:18:00,2024-04-14 13:38:55,15,organic
SES0003546,USR003627,2024-03-21 22:44:00,2024-03-21 22:51:14,12,organic
SES0003547,USR003288,2024-06-12 14:14:00,2024-06-12 14:41:25,24,referral
SES0003548,USR003362,2024-01-18 18:29:00,2024-01-18 18:52:41,3,organic
SES0003549,USR002185,2024-02-07 16:25:00,2024-02-07 16:27:08,6,direct
SES0003550,USR000488,2024-05-28 16:49:00,2024-05-28 17:02:19,22,paid
SES0003551,USR002074,2024-04-10 14:15:00,2024-04-10 14:51:49,15,organic
SES0003552,USR001492,2024-04-28 17:38:00,2024-04-28 18:08:42,17,organic
SES0003553,USR003899,2024-02-08 09:34:00,2024-02-08 09:42:52,6,paid
SES0003554,USR000419,2024-06-23 18:33:00,,25,organic
SES0003555,USR002247,2024-04-08 17:40:00,2024-04-08 17:42:20,15,paid
SES0003556,USR002316,2024-04-09 17:33:00,2024-04-09 18:04:22,15,paid
SES0003557,USR001705,2024-06-10 12:51:00,,24,paid
SES0003558,USR001014,2024-05-31 15:55:00,2024-05-31 16:26:43,22,paid
SES0003559,USR003544,2024-04-21 13:10:00,2024-04-21 13:25:13,16,direct
SES0003560,USR003331,2024-03-08 17:18:00,2024-03-08 17:33:42,10,paid
SES0003561,USR000093,2024-02-05 13:05:00,2024-02-05 13:19:28,6,organic
SES0003562,USR002824,2024-04-14 18:21:00,2024-04-14 18:52:00,15,paid
SES0003563,USR002940,2024-02-09 08:58:00,2024-02-09 09:01:47,6,direct
SES0003564,USR003285,2024-02-28 20:24:00,2024-02-28 21:03:01,9,paid
SES0003565,USR002101,2024-04-16 09:24:00,2024-04-16 09:39:19,16,direct
SES0003566,USR000713,2024-02-07 22:55:00,2024-02-07 23:31:58,6,direct
SES0003567,USR001881,2024-05-09 10:41:00,,19,organic
SES0003568,USR002363,2024-03-03 09:18:00,2024-03-03 09:25:45,9,referral
SES0003569,USR003217,2024-01-25 22:30:00,2024-01-25 22:56:55,4,paid
SES0003570,USR002614,2024-05-10 19:51:00,2024-05-10 20:05:46,19,organic
SES0003571,USR000658,2024-03-23 12:17:00,2024-03-23 12:44:08,12,organic
SES0003572,USR003546,2024-06-06 10:37:00,2024-06-06 11:06:47,23,paid
SES0003573,USR002130,2024-02-14 22:37:00,2024-02-14 22:46:04,7,paid
SES0003574,USR000821,2024-03-04 17:21:00,2024-03-04 17:40:01,10,direct
SES0003575,USR000083,2024-02-13 16:57:00,2024-02-13 17:18:21,7,organic
SES0003576,USR003134,2024-06-01 12:24:00,2024-06-01 12:55:30,22,organic
SES0003577,USR002855,2024-05-22 11:15:00,2024-05-22 11:42:31,21,paid
SES0003578,USR003865,2024-01-10 21:53:00,2024-01-10 22:28:33,2,paid
SES0003579,USR000334,2024-04-12 20:38:00,2024-04-12 20:39:33,15,paid
SES0003580,USR003765,2024-06-06 21:14:00,2024-06-06 21:53:33,23,organic
SES0003581,USR000701,2024-03-13 11:34:00,2024-03-13 11:51:20,11,organic
SES0003582,USR000726,2024-05-06 17:39:00,2024-05-06 17:43:36,19,direct
SES0003583,USR002450,2024-02-11 17:16:00,2024-02-11 17:48:50,6,referral
SES0003584,USR003613,2024-02-29 09:28:00,2024-02-29 09:38:24,9,organic
SES0003585,USR000809,2024-03-13 18:46:00,2024-03-13 18:57:16,11,referral
SES0003586,USR003030,2024-01-18 10:03:00,2024-01-18 10:26:48,3,paid
SES0003587,USR003991,2024-04-07 13:35:00,2024-04-07 14:08:26,14,organic
SES0003588,USR002341,2024-05-13 22:20:00,2024-05-13 22:27:10,20,referral
SES0003589,USR002383,2024-06-18 11:59:00,2024-06-18 12:17:14,25,paid
SES0003590,USR002851,2024-04-22 15:28:00,2024-04-22 16:06:16,17,organic
SES0003591,USR003726,2024-03-22 08:14:00,2024-03-22 08:36:26,12,paid
SES0003592,USR000250,2024-06-21 11:43:00,2024-06-21 11:45:16,25,referral
SES0003593,USR003555,2024-06-29 19:34:00,2024-06-29 20:08:46,26,organic
SES0003594,USR001408,2024-02-12 23:22:00,,7,organic
SES0003595,USR003006,2024-05-31 14:53:00,2024-05-31 15:05:50,22,paid
SES0003596,USR003416,2024-02-01 22:53:00,2024-02-01 23:26:38,5,paid
SES0003597,USR000649,2024-04-24 20:52:00,,17,organic
SES0003598,USR001987,2024-02-22 23:04:00,2024-02-22 23:40:24,8,referral
SES0003599,USR001866,2024-03-14 21:46:00,2024-03-14 22:17:00,11,organic
SES0003600,USR000132,2024-06-02 21:04:00,2024-06-02 21:32:33,22,organic
SES0003601,USR001490,2024-02-25 15:48:00,2024-02-25 16:27:20,8,direct
SES0003602,USR003232,2024-06-16 11:15:00,2024-06-16 11:16:42,24,organic
SES0003603,USR003661,2024-01-09 21:08:00,2024-01-09 21:29:41,2,paid
SES0003604,USR003692,2024-04-26 21:19:00,2024-04-26 21:21:51,17,organic
SES0003605,USR003678,2024-04-25 20:23:00,2024-04-25 20:42:53,17,referral
SES0003606,USR000365,2024-01-04 08:49:00,2024-01-04 09:11:21,1,paid
SES0003607,USR002142,2024-01-10 16:51:00,2024-01-10 17:08:57,2,direct
SES0003608,USR003099,2024-01-12 18:18:00,,2,organic
SES0003609,USR002520,2024-04-27 22:24:00,,17,direct
SES0003610,USR002383,2024-03-08 09:54:00,2024-03-08 10:00:12,10,organic
SES0003611,USR000572,2024-02-18 15:57:00,2024-02-18 16:15:23,7,direct
SES0003612,USR003586,2024-01-02 08:58:00,2024-01-02 09:00:36,1,direct
SES0003613,USR001892,2024-06-14 13:52:00,2024-06-14 13:54:16,24,organic
SES0003614,USR001633,2024-06-09 20:20:00,2024-06-09 20:22:46,23,organic
SES0003615,USR001265,2024-05-08 20:33:00,2024-05-08 21:03:06,19,paid
SES0003616,USR002360,2024-03-08 09:02:00,2024-03-08 09:08:26,10,paid
SES0003617,USR001354,2024-01-16 14:05:00,,3,organic
SES0003618,USR003625,2024-01-17 08:17:00,2024-01-17 08:26:23,3,organic
SES0003619,USR000802,2024-04-27 22:20:00,2024-04-27 22:56:05,17,organic
SES0003620,USR003039,2024-05-04 12:29:00,2024-05-04 12:58:53,18,paid
SES0003621,USR002604,2024-03-03 10:41:00,2024-03-03 10:53:54,9,paid
SES0003622,USR001423,2024-03-03 14:51:00,2024-03-03 15:08:29,9,paid
SES0003623,USR001756,2024-05-05 18:27:00,2024-05-05 18:49:12,18,organic
SES0003624,USR001164,2024-03-11 10:35:00,2024-03-11 10:54:16,11,direct
SES0003625,USR000307,2024-05-15 22:25:00,,20,paid
SES0003626,USR000431,2024-04-14 13:56:00,,15,organic
SES0003627,USR002700,2024-04-11 17:04:00,2024-04-11 17:05:56,15,organic
SES0003628,USR002279,2024-04-26 17:04:00,2024-04-26 17:38:14,17,organic
SES0003629,USR001006,2024-06-22 13:40:00,2024-06-22 14:08:50,25,organic
SES0003630,USR001444,2024-06-04 14:16:00,2024-06-04 14:46:13,23,organic
SES0003631,USR001006,2024-04-24 17:27:00,,17,organic
SES0003632,USR003727,2024-03-30 09:14:00,2024-03-30 09:51:58,13,organic
SES0003633,USR001660,2024-03-14 22:43:00,2024-03-14 22:55:50,11,organic
SES0003634,USR000856,2024-01-31 09:04:00,2024-01-31 09:40:01,5,organic
SES0003635,USR003325,2024-06-15 11:57:00,2024-06-15 12:18:29,24,paid
SES0003636,USR001822,2024-03-17 18:13:00,2024-03-17 18:37:11,11,organic
SES0003637,USR000393,2024-05-25 16:52:00,2024-05-25 17:05:17,21,paid
SES0003638,USR002768,2024-04-06 21:08:00,2024-04-06 21:45:22,14,paid
SES0003639,USR002703,2024-05-02 08:31:00,,18,organic
SES0003640,USR003947,2024-04-21 15:50:00,2024-04-21 16:25:35,16,organic
SES0003641,USR000415,2024-05-25 22:50:00,2024-05-25 23:13:44,21,organic
SES0003642,USR002078,2024-01-23 16:49:00,2024-01-23 16:52:57,4,referral
SES0003643,USR001540,2024-04-10 10:32:00,,15,paid
SES0003644,USR000760,2024-01-27 12:42:00,,4,direct
SES0003645,USR001380,2024-04-24 18:49:00,2024-04-24 19:08:23,17,paid
SES0003646,USR001878,2024-02-07 10:08:00,2024-02-07 10:13:03,6,organic
SES0003647,USR001626,2024-01-15 21:06:00,2024-01-15 21:13:32,3,organic
SES0003648,USR001994,2024-05-19 19:49:00,2024-05-19 20:21:00,20,paid
SES0003649,USR003752,2024-03-28 12:21:00,2024-03-28 12:38:16,13,paid
SES0003650,USR002401,2024-04-09 11:20:00,2024-04-09 11:57:31,15,organic
SES0003651,USR001888,2024-05-01 15:48:00,2024-05-01 16:06:05,18,paid
SES0003652,USR000716,2024-05-05 12:35:00,2024-05-05 12:37:07,18,paid
SES0003653,USR003697,2024-05-01 08:03:00,2024-05-01 08:15:15,18,referral
SES0003654,USR000221,2024-01-20 14:06:00,2024-01-20 14:31:13,3,paid
SES0003655,USR003956,2024-01-29 23:35:00,2024-01-30 00:09:53,5,direct
SES0003656,USR000535,2024-04-14 18:43:00,2024-04-14 18:56:53,15,direct
SES0003657,USR001031,2024-02-11 09:15:00,2024-02-11 09:34:32,6,direct
SES0003658,USR003573,2024-04-28 14:11:00,2024-04-28 14:22:51,17,paid
SES0003659,USR002727,2024-06-04 08:57:00,2024-06-04 09:20:35,23,paid
SES0003660,USR001739,2024-06-16 19:45:00,2024-06-16 20:09:38,24,organic
SES0003661,USR002998,2024-03-30 20:52:00,2024-03-30 21:03:04,13,referral
SES0003662,USR000689,2024-06-19 23:23:00,2024-06-19 23:50:15,25,paid
SES0003663,USR000352,2024-05-25 22:34:00,2024-05-25 22:49:59,21,organic
SES0003664,USR000571,2024-04-14 15:38:00,2024-04-14 15:55:35,15,organic
SES0003665,USR001234,2024-06-23 17:13:00,,25,organic
SES0003666,USR000845,2024-02-24 19:05:00,2024-02-24 19:42:49,8,paid
SES0003667,USR002472,2024-03-06 22:35:00,2024-03-06 23:06:01,10,paid
SES0003668,USR000400,2024-01-16 08:43:00,2024-01-16 09:22:37,3,organic
SES0003669,USR001809,2024-02-20 15:38:00,2024-02-20 16:09:25,8,direct
SES0003670,USR003573,2024-06-17 10:35:00,2024-06-17 11:14:23,25,direct
SES0003671,USR000642,2024-03-20 17:25:00,2024-03-20 17:27:12,12,paid
SES0003672,USR000202,2024-05-26 17:21:00,2024-05-26 17:50:38,21,paid
SES0003673,USR002456,2024-01-31 20:40:00,,5,paid
SES0003674,USR000268,2024-06-25 13:28:00,2024-06-25 13:35:47,26,referral
SES0003675,USR000559,2024-06-30 22:22:00,2024-06-30 22:58:31,26,paid
SES0003676,USR002565,2024-01-24 09:50:00,2024-01-24 10:28:41,4,paid
SES0003677,USR003637,2024-02-10 12:02:00,2024-02-10 12:36:09,6,organic
SES0003678,USR001130,2024-02-17 12:02:00,2024-02-17 12:20:12,7,organic
SES0003679,USR003952,2024-01-05 09:56:00,2024-01-05 10:28:35,1,organic
SES0003680,USR001394,2024-04-09 08:40:00,2024-04-09 09:08:13,15,paid
SES0003681,USR003080,2024-03-08 16:30:00,2024-03-08 17:04:47,10,paid
SES0003682,USR000371,2024-03-26 09:09:00,2024-03-26 09:30:20,13,paid
SES0003683,USR002983,2024-04-10 16:00:00,2024-04-10 16:33:36,15,paid
SES0003684,USR001890,2024-05-20 23:05:00,2024-05-20 23:42:57,21,organic
SES0003685,USR000997,2024-04-20 08:07:00,2024-04-20 08:12:36,16,organic
SES0003686,USR000537,2024-04-28 14:48:00,2024-04-28 15:16:08,17,direct
SES0003687,USR000931,2024-06-25 10:47:00,2024-06-25 11:14:57,26,organic
SES0003688,USR002028,2024-06-08 16:59:00,2024-06-08 17:08:33,23,paid
SES0003689,USR000809,2024-01-15 20:26:00,2024-01-15 20:55:41,3,referral
SES0003690,USR002448,2024-06-17 08:31:00,2024-06-17 08:47:00,25,paid
SES0003691,USR001335,2024-03-07 18:26:00,,10,organic
SES0003692,USR001366,2024-01-06 08:34:00,,1,organic
SES0003693,USR001011,2024-06-01 14:00:00,,22,organic
SES0003694,USR001523,2024-05-16 10:40:00,2024-05-16 11:16:49,20,referral
SES0003695,USR003485,2024-04-22 18:10:00,2024-04-22 18:49:49,17,direct
SES0003696,USR003177,2024-06-17 23:18:00,2024-06-17 23:23:44,25,direct
SES0003697,USR000793,2024-06-27 20:45:00,2024-06-27 21:04:16,26,paid
SES0003698,USR002825,2024-05-13 20:01:00,,20,organic
SES0003699,USR002803,2024-05-05 15:06:00,2024-05-05 15:34:09,18,organic
SES0003700,USR003153,2024-01-30 12:54:00,2024-01-30 13:15:31,5,referral
SES0003701,USR002110,2024-01-27 16:17:00,,4,organic
SES0003702,USR001094,2024-04-04 09:50:00,,14,paid
SES0003703,USR003825,2024-01-11 15:31:00,2024-01-11 16:02:56,2,organic
SES0003704,USR002584,2024-03-01 13:04:00,,9,direct
SES0003705,USR002562,2024-04-15 09:03:00,2024-04-15 09:35:20,16,organic
SES0003706,USR001260,2024-03-22 08:32:00,2024-03-22 08:50:33,12,paid
SES0003707,USR002449,2024-03-24 09:46:00,2024-03-24 09:54:08,12,organic
SES0003708,USR000795,2024-02-15 09:47:00,2024-02-15 10:11:32,7,paid
SES0003709,USR003633,2024-05-29 22:40:00,2024-05-29 23:10:15,22,referral
SES0003710,USR002981,2024-03-15 19:29:00,2024-03-15 19:54:53,11,paid
SES0003711,USR002273,2024-04-29 15:51:00,2024-04-29 16:07:21,18,direct
SES0003712,USR000469,2024-05-02 18:40:00,2024-05-02 19:00:04,18,organic
SES0003713,USR003447,2024-05-17 10:53:00,2024-05-17 10:55:24,20,organic
SES0003714,USR000255,2024-04-14 14:47:00,2024-04-14 15:20:58,15,direct
SES0003715,USR003966,2024-01-05 20:20:00,2024-01-05 20:32:04,1,paid
SES0003716,USR002027,2024-05-13 08:18:00,2024-05-13 08:40:33,20,direct
SES0003717,USR000005,2024-06-25 16:56:00,,26,paid
SES0003718,USR002007,2024-01-05 13:01:00,2024-01-05 13:33:36,1,organic
SES0003719,USR001017,2024-06-03 08:09:00,2024-06-03 08:36:48,23,direct
SES0003720,USR002743,2024-03-07 19:21:00,2024-03-07 19:39:52,10,paid
SES0003721,USR003220,2024-01-23 21:51:00,2024-01-23 22:11:50,4,paid
SES0003722,USR002360,2024-03-18 21:13:00,,12,referral
SES0003723,USR001102,2024-05-20 11:30:00,2024-05-20 11:40:37,21,referral
SES0003724,USR001704,2024-01-27 14:03:00,2024-01-27 14:17:08,4,direct
SES0003725,USR001533,2024-04-17 13:05:00,2024-04-17 13:38:24,16,paid
SES0003726,USR000647,2024-05-28 20:14:00,2024-05-28 20:31:56,22,referral
SES0003727,USR000902,2024-01-19 09:50:00,2024-01-19 10:08:37,3,paid
SES0003728,USR001863,2024-02-25 08:34:00,2024-02-25 09:10:11,8,direct
SES0003729,USR001049,2024-06-08 10:06:00,2024-06-08 10:18:21,23,referral
SES0003730,USR002170,2024-01-26 08:19:00,2024-01-26 08:40:47,4,direct
SES0003731,USR000763,2024-04-16 09:25:00,2024-04-16 09:47:44,16,direct
SES0003732,USR002670,2024-04-07 22:59:00,,14,organic
SES0003733,USR002356,2024-01-22 12:28:00,2024-01-22 12:36:18,4,organic
SES0003734,USR000727,2024-06-07 11:00:00,2024-06-07 11:39:32,23,organic
SES0003735,USR003345,2024-03-04 22:26:00,2024-03-04 22:56:16,10,organic
