notification_id,user_id,notification_type,sent_at,week_of
NOT0010817,USR00105,promotional,2024-09-30T21:35:00,2024-09-30
NOT0010818,USR01768,promotional,2024-10-04T13:22:00,2024-09-30
NOT0010819,USR02745,promotional,2024-10-02T19:33:00,2024-09-30
NOT0010820,USR04401,promotional,2024-09-30T12:23:00,2024-09-30
NOT0010821,USR02560,promotional,2024-10-03T20:27:00,2024-09-30
NOT0010822,USR00776,promotional,2024-09-30T14:26:00,2024-09-30
NOT0010823,USR01839,promotional,2024-09-30T14:34:00,2024-09-30
NOT0010824,USR03158,promotional,2024-10-01T13:11:00,2024-09-30
NOT0010825,USR01090,promotional,2024-10-05T11:22:00,2024-09-30
NOT0010826,USR01272,promotional,2024-10-04T15:59:00,2024-09-30
NOT0010827,USR00772,promotional,2024-10-05T17:07:00,2024-09-30
NOT0010828,USR02861,promotional,2024-10-06T12:07:00,2024-09-30
NOT0010829,USR01640,promotional,2024-10-01T09:39:00,2024-09-30
NOT0010830,USR04894,promotional,2024-09-30T20:11:00,2024-09-30
NOT0010831,USR00340,promotional,2024-10-03T17:04:00,2024-09-30
NOT0010832,USR03530,promotional,2024-10-01T15:38:00,2024-09-30
NOT0010833,USR00800,promotional,2024-10-01T13:33:00,2024-09-30
NOT0010834,USR03958,promotional,2024-10-05T16:50:00,2024-09-30
NOT0010835,USR00658,promotional,2024-10-05T12:48:00,2024-09-30
NOT0010836,USR03163,promotional,2024-10-01T17:34:00,2024-09-30
NOT0010837,USR04718,promotional,2024-10-03T20:09:00,2024-09-30
NOT0010838,USR01634,promotional,2024-10-05T09:48:00,2024-09-30
NOT0010839,USR04405,promotional,2024-10-06T09:50:00,2024-09-30
NOT0010840,USR00929,promotional,2024-10-02T12:09:00,2024-09-30
NOT0010841,USR01680,promotional,2024-09-30T14:02:00,2024-09-30
NOT0010842,USR04377,promotional,2024-10-06T13:36:00,2024-09-30
NOT0010843,USR00574,promotional,2024-09-30T12:50:00,2024-09-30
NOT0010844,USR03393,promotional,2024-09-30T20:56:00,2024-09-30
NOT0010845,USR03464,promotional,2024-09-30T19:35:00,2024-09-30
NOT0010846,USR00523,promotional,2024-10-01T16:36:00,2024-09-30
NOT0010847,USR02997,promotional,2024-10-05T19:54:00,2024-09-30
NOT0010848,USR01010,promotional,2024-10-02T19:50:00,2024-09-30
NOT0010849,USR00461,promotional,2024-10-03T13:11:00,2024-09-30
NOT0010850,USR00879,promotional,2024-10-05T15:56:00,2024-09-30
NOT0010851,USR02038,promotional,2024-10-02T17:34:00,2024-09-30
NOT0010852,USR02199,promotional,2024-09-30T09:06:00,2024-09-30
NOT0010853,USR00007,promotional,2024-10-01T10:48:00,2024-09-30
NOT0010854,USR04130,promotional,2024-10-06T10:50:00,2024-09-30
NOT0010855,USR01458,promotional,2024-10-05T12:17:00,2024-09-30
NOT0010856,USR00274,promotional,2024-10-03T17:04:00,2024-09-30
NOT0010857,USR01719,promotional,2024-10-01T15:43:00,2024-09-30
NOT0010858,USR04828,promotional,2024-10-03T12:11:00,2024-09-30
NOT0010859,USR03153,promotional,2024-10-02T18:12:00,2024-09-30
NOT0010860,USR01719,promotional,2024-10-04T16:20:00,2024-09-30
NOT0010861,USR02339,promotional,2024-10-05T12:20:00,2024-09-30
NOT0010862,USR04234,promotional,2024-10-02T18:57:00,2024-09-30
NOT0010863,USR03178,promotional,2024-10-04T21:28:00,2024-09-30
NOT0010864,USR04003,promotional,2024-10-05T20:37:00,2024-09-30
NOT0010865,USR03710,promotional,2024-10-03T12:10:00,2024-09-30
NOT0010866,USR01541,promotional,2024-10-04T15:27:00,2024-09-30
NOT0010867,USR01940,promotional,2024-10-01T18:29:00,2024-09-30
NOT0010868,USR04224,promotional,2024-10-02T19:09:00,2024-09-30
NOT0010869,USR01045,promotional,2024-10-02T13:05:00,2024-09-30
NOT0010870,USR04580,promotional,2024-10-03T14:13:00,2024-09-30
NOT0010871,USR04737,promotional,2024-10-06T20:38:00,2024-09-30
NOT0010872,USR04423,promotional,2024-10-06T15:54:00,2024-09-30
NOT0010873,USR03092,promotional,2024-10-03T14:14:00,2024-09-30
NOT0010874,USR02621,promotional,2024-10-01T10:48:00,2024-09-30
NOT0010875,USR00052,promotional,2024-10-01T16:14:00,2024-09-30
NOT0010876,USR04725,promotional,2024-10-02T17:47:00,2024-09-30
NOT0010877,USR00424,promotional,2024-09-30T16:51:00,2024-09-30
NOT0010878,USR04403,promotional,2024-10-04T09:09:00,2024-09-30
NOT0010879,USR01897,promotional,2024-10-03T14:26:00,2024-09-30
NOT0010880,USR03057,promotional,2024-10-06T19:50:00,2024-09-30
NOT0010881,USR00034,promotional,2024-10-05T16:55:00,2024-09-30
NOT0010882,USR04233,promotional,2024-10-03T09:11:00,2024-09-30
NOT0010883,USR04916,promotional,2024-09-30T13:30:00,2024-09-30
NOT0010884,USR01692,promotional,2024-10-06T14:54:00,2024-09-30
NOT0010885,USR02031,promotional,2024-10-06T09:57:00,2024-09-30
NOT0010886,USR00531,promotional,2024-10-05T13:47:00,2024-09-30
NOT0010887,USR03524,promotional,2024-10-05T21:08:00,2024-09-30
NOT0010888,USR01368,promotional,2024-10-06T13:42:00,2024-09-30
NOT0010889,USR02867,promotional,2024-10-06T18:36:00,2024-09-30
NOT0010890,USR01479,promotional,2024-09-30T17:17:00,2024-09-30
NOT0010891,USR02149,promotional,2024-10-05T20:28:00,2024-09-30
NOT0010892,USR02085,promotional,2024-10-02T12:05:00,2024-09-30
NOT0010893,USR02881,promotional,2024-09-30T15:31:00,2024-09-30
NOT0010894,USR04999,promotional,2024-10-04T12:24:00,2024-09-30
NOT0010895,USR03111,promotional,2024-10-06T15:56:00,2024-09-30
NOT0010896,USR00112,promotional,2024-10-05T15:36:00,2024-09-30
NOT0010897,USR02734,promotional,2024-10-04T20:47:00,2024-09-30
NOT0010898,USR02921,promotional,2024-10-04T18:46:00,2024-09-30
NOT0010899,USR04745,promotional,2024-10-06T11:49:00,2024-09-30
NOT0010900,USR03301,promotional,2024-10-03T12:45:00,2024-09-30
NOT0010901,USR00347,promotional,2024-10-04T11:20:00,2024-09-30
NOT0010902,USR04933,promotional,2024-10-06T12:41:00,2024-09-30
NOT0010903,USR03926,promotional,2024-10-06T09:01:00,2024-09-30
NOT0010904,USR02262,promotional,2024-10-02T12:04:00,2024-09-30
NOT0010905,USR02407,promotional,2024-10-06T19:28:00,2024-09-30
NOT0010906,USR04390,promotional,2024-09-30T13:03:00,2024-09-30
NOT0010907,USR01720,promotional,2024-10-06T18:09:00,2024-09-30
NOT0010908,USR01116,promotional,2024-10-06T11:16:00,2024-09-30
NOT0010909,USR00324,promotional,2024-10-06T19:50:00,2024-09-30
NOT0010910,USR02783,promotional,2024-10-06T15:45:00,2024-09-30
NOT0010911,USR02667,promotional,2024-09-30T21:56:00,2024-09-30
NOT0010912,USR02571,promotional,2024-10-02T09:24:00,2024-09-30
NOT0010913,USR01717,promotional,2024-10-03T11:29:00,2024-09-30
NOT0010914,USR03357,promotional,2024-10-04T21:45:00,2024-09-30
NOT0010915,USR02711,promotional,2024-10-03T12:33:00,2024-09-30
NOT0010916,USR00078,promotional,2024-09-30T12:12:00,2024-09-30
NOT0010917,USR00691,promotional,2024-10-01T21:48:00,2024-09-30
NOT0010918,USR03023,promotional,2024-10-02T17:44:00,2024-09-30
NOT0010919,USR02938,promotional,2024-10-04T09:29:00,2024-09-30
NOT0010920,USR02908,promotional,2024-10-03T16:28:00,2024-09-30
NOT0010921,USR04237,promotional,2024-10-02T17:15:00,2024-09-30
NOT0010922,USR00741,promotional,2024-10-01T19:43:00,2024-09-30
NOT0010923,USR04024,promotional,2024-09-30T11:37:00,2024-09-30
NOT0010924,USR03137,promotional,2024-10-04T14:21:00,2024-09-30
NOT0010925,USR01027,promotional,2024-10-04T15:16:00,2024-09-30
NOT0010926,USR03347,promotional,2024-10-05T18:41:00,2024-09-30
NOT0010927,USR01436,promotional,2024-10-04T17:32:00,2024-09-30
NOT0010928,USR04370,promotional,2024-10-05T19:55:00,2024-09-30
NOT0010929,USR02596,promotional,2024-09-30T20:07:00,2024-09-30
NOT0010930,USR01366,promotional,2024-10-04T14:20:00,2024-09-30
NOT0010931,USR01761,promotional,2024-10-01T13:03:00,2024-09-30
NOT0010932,USR02088,promotional,2024-10-02T19:43:00,2024-09-30
NOT0010933,USR00521,promotional,2024-10-03T19:11:00,2024-09-30
NOT0010934,USR02085,promotional,2024-10-02T20:35:00,2024-09-30
NOT0010935,USR00373,promotional,2024-10-06T17:55:00,2024-09-30
NOT0010936,USR00477,promotional,2024-10-06T16:53:00,2024-09-30
NOT0010937,USR04443,promotional,2024-10-04T15:38:00,2024-09-30
NOT0010938,USR03112,promotional,2024-10-03T19:09:00,2024-09-30
NOT0010939,USR04776,promotional,2024-10-04T17:29:00,2024-09-30
NOT0010940,USR04843,promotional,2024-10-01T15:01:00,2024-09-30
NOT0010941,USR02335,promotional,2024-09-30T21:04:00,2024-09-30
NOT0010942,USR00011,promotional,2024-10-05T12:22:00,2024-09-30
NOT0010943,USR01404,promotional,2024-10-02T17:15:00,2024-09-30
NOT0010944,USR03890,promotional,2024-10-04T14:08:00,2024-09-30
NOT0010945,USR02076,promotional,2024-10-04T09:03:00,2024-09-30
NOT0010946,USR00182,promotional,2024-10-06T18:27:00,2024-09-30
NOT0010947,USR01297,promotional,2024-09-30T17:02:00,2024-09-30
NOT0010948,USR04940,promotional,2024-10-06T09:36:00,2024-09-30
NOT0010949,USR03389,promotional,2024-10-05T19:25:00,2024-09-30
NOT0010950,USR01589,promotional,2024-10-01T20:04:00,2024-09-30
NOT0010951,USR02571,promotional,2024-10-03T21:22:00,2024-09-30
NOT0010952,USR03921,promotional,2024-10-01T16:13:00,2024-09-30
NOT0010953,USR02040,promotional,2024-09-30T10:02:00,2024-09-30
NOT0010954,USR01391,promotional,2024-10-04T09:00:00,2024-09-30
NOT0010955,USR02533,promotional,2024-09-30T20:38:00,2024-09-30
NOT0010956,USR02158,promotional,2024-10-04T21:43:00,2024-09-30
NOT0010957,USR03038,promotional,2024-10-01T09:07:00,2024-09-30
NOT0010958,USR03823,promotional,2024-10-01T13:42:00,2024-09-30
NOT0010959,USR01796,promotional,2024-10-06T10:52:00,2024-09-30
NOT0010960,USR03563,promotional,2024-10-04T11:15:00,2024-09-30
NOT0010961,USR01805,promotional,2024-10-04T11:09:00,2024-09-30
NOT0010962,USR01158,promotional,2024-10-02T16:05:00,2024-09-30
NOT0010963,USR02237,promotional,2024-10-05T14:44:00,2024-09-30
NOT0010964,USR00800,promotional,2024-10-02T10:21:00,2024-09-30
NOT0010965,USR04008,promotional,2024-10-01T17:55:00,2024-09-30
NOT0010966,USR02318,promotional,2024-10-02T17:48:00,2024-09-30
NOT0010967,USR03684,promotional,2024-10-02T18:33:00,2024-09-30
NOT0010968,USR02815,promotional,2024-10-05T10:05:00,2024-09-30
NOT0010969,USR03948,promotional,2024-10-03T19:38:00,2024-09-30
NOT0010970,USR00212,promotional,2024-10-01T10:14:00,2024-09-30
NOT0010971,USR03332,promotional,2024-10-03T17:25:00,2024-09-30
NOT0010972,USR00468,promotional,2024-10-05T19:06:00,2024-09-30
NOT0010973,USR04603,promotional,2024-10-05T17:14:00,2024-09-30
NOT0010974,USR03600,promotional,2024-10-02T20:39:00,2024-09-30
NOT0010975,USR03208,promotional,2024-10-06T14:09:00,2024-09-30
NOT0010976,USR04694,promotional,2024-10-03T19:06:00,2024-09-30
NOT0010977,USR00970,promotional,2024-10-04T19:57:00,2024-09-30
NOT0010978,USR00054,promotional,2024-10-02T11:18:00,2024-09-30
NOT0010979,USR00112,promotional,2024-10-04T11:31:00,2024-09-30
NOT0010980,USR01841,promotional,2024-10-03T10:39:00,2024-09-30
NOT0010981,USR03373,promotional,2024-09-30T15:52:00,2024-09-30
NOT0010982,USR02001,promotional,2024-10-02T12:13:00,2024-09-30
NOT0010983,USR04045,promotional,2024-10-03T12:01:00,2024-09-30
NOT0010984,USR03855,promotional,2024-09-30T09:37:00,2024-09-30
NOT0010985,USR00222,promotional,2024-10-03T11:39:00,2024-09-30
NOT0010986,USR03804,promotional,2024-10-05T21:05:00,2024-09-30
NOT0010987,USR04647,promotional,2024-10-01T18:03:00,2024-09-30
NOT0010988,USR01692,promotional,2024-09-30T09:41:00,2024-09-30
NOT0010989,USR01816,promotional,2024-10-06T09:24:00,2024-09-30
NOT0010990,USR01522,promotional,2024-10-01T10:17:00,2024-09-30
NOT0010991,USR02996,promotional,2024-10-06T15:31:00,2024-09-30
NOT0010992,USR01352,promotional,2024-09-30T09:46:00,2024-09-30
NOT0010993,USR03884,promotional,2024-09-30T15:18:00,2024-09-30
NOT0010994,USR02432,promotional,2024-09-30T18:46:00,2024-09-30
NOT0010995,USR04820,promotional,2024-09-30T14:35:00,2024-09-30
NOT0010996,USR04406,promotional,2024-10-02T12:57:00,2024-09-30
NOT0010997,USR00264,promotional,2024-10-04T18:26:00,2024-09-30
NOT0010998,USR02993,promotional,2024-10-02T15:15:00,2024-09-30
NOT0010999,USR00512,promotional,2024-10-06T20:36:00,2024-09-30
NOT0011000,USR01887,promotional,2024-10-02T21:09:00,2024-09-30
NOT0011001,USR04094,promotional,2024-10-05T12:46:00,2024-09-30
NOT0011002,USR02732,promotional,2024-10-01T10:38:00,2024-09-30
NOT0011003,USR00060,promotional,2024-10-01T15:04:00,2024-09-30
NOT0011004,USR04549,promotional,2024-10-03T14:17:00,2024-09-30
NOT0011005,USR01480,promotional,2024-10-04T13:16:00,2024-09-30
NOT0011006,USR00806,promotional,2024-10-05T11:27:00,2024-09-30
NOT0011007,USR01484,promotional,2024-10-01T19:49:00,2024-09-30
NOT0011008,USR04104,promotional,2024-10-03T11:14:00,2024-09-30
NOT0011009,USR03063,promotional,2024-10-05T21:47:00,2024-09-30
NOT0011010,USR02645,promotional,2024-10-01T13:20:00,2024-09-30
NOT0011011,USR03591,promotional,2024-10-03T11:53:00,2024-09-30
NOT0011012,USR02768,promotional,2024-10-01T14:54:00,2024-09-30
NOT0011013,USR03977,promotional,2024-10-05T19:13:00,2024-09-30
NOT0011014,USR02139,promotional,2024-10-06T11:44:00,2024-09-30
NOT0011015,USR04235,promotional,2024-10-06T11:29:00,2024-09-30
NOT0011016,USR04464,promotional,2024-10-03T13:55:00,2024-09-30
NOT0011017,USR03355,promotional,2024-10-06T09:31:00,2024-09-30
NOT0011018,USR02713,promotional,2024-10-03T15:58:00,2024-09-30
NOT0011019,USR04840,promotional,2024-10-06T09:59:00,2024-09-30
NOT0011020,USR04857,promotional,2024-10-04T21:26:00,2024-09-30
NOT0011021,USR02054,promotional,2024-10-02T14:45:00,2024-09-30
NOT0011022,USR04645,promotional,2024-10-05T19:36:00,2024-09-30
NOT0011023,USR01115,promotional,2024-10-05T19:20:00,2024-09-30
NOT0011024,USR01730,promotional,2024-10-02T18:21:00,2024-09-30
NOT0011025,USR04682,promotional,2024-09-30T16:27:00,2024-09-30
NOT0011026,USR01916,promotional,2024-10-01T13:48:00,2024-09-30
NOT0011027,USR03734,promotional,2024-10-01T11:30:00,2024-09-30
NOT0011028,USR01569,promotional,2024-10-04T13:34:00,2024-09-30
NOT0011029,USR03479,promotional,2024-10-06T16:26:00,2024-09-30
NOT0011030,USR00493,promotional,2024-09-30T09:42:00,2024-09-30
NOT0011031,USR02032,promotional,2024-10-04T13:53:00,2024-09-30
NOT0011032,USR03427,promotional,2024-10-06T11:56:00,2024-09-30
NOT0011033,USR03035,promotional,2024-09-30T21:26:00,2024-09-30
NOT0011034,USR03789,promotional,2024-09-30T17:29:00,2024-09-30
NOT0011035,USR04155,promotional,2024-09-30T12:05:00,2024-09-30
NOT0011036,USR04702,promotional,2024-10-04T16:09:00,2024-09-30
NOT0011037,USR03266,promotional,2024-10-02T17:59:00,2024-09-30
NOT0011038,USR00367,promotional,2024-10-01T21:00:00,2024-09-30
NOT0011039,USR03319,promotional,2024-10-01T09:58:00,2024-09-30
NOT0011040,USR04866,promotional,2024-10-05T19:42:00,2024-09-30
NOT0011041,USR02552,promotional,2024-10-02T15:59:00,2024-09-30
NOT0011042,USR00160,promotional,2024-10-06T11:33:00,2024-09-30
NOT0011043,USR03312,promotional,2024-10-05T19:12:00,2024-09-30
NOT0011044,USR02601,promotional,2024-10-04T14:31:00,2024-09-30
NOT0011045,USR03404,promotional,2024-10-03T09:46:00,2024-09-30
NOT0011046,USR00592,promotional,2024-10-02T21:33:00,2024-09-30
NOT0011047,USR00054,promotional,2024-10-02T12:39:00,2024-09-30
NOT0011048,USR01425,promotional,2024-10-06T18:49:00,2024-09-30
NOT0011049,USR03398,promotional,2024-10-04T19:56:00,2024-09-30
NOT0011050,USR00559,promotional,2024-10-05T17:27:00,2024-09-30
NOT0011051,USR03678,promotional,2024-10-03T16:21:00,2024-09-30
NOT0011052,USR00033,promotional,2024-10-02T13:26:00,2024-09-30
NOT0011053,USR01750,promotional,2024-10-05T20:13:00,2024-09-30
NOT0011054,USR04511,promotional,2024-09-30T16:31:00,2024-09-30
NOT0011055,USR01220,promotional,2024-09-30T16:42:00,2024-09-30
NOT0011056,USR03279,promotional,2024-09-30T21:11:00,2024-09-30
NOT0011057,USR03479,promotional,2024-10-01T20:29:00,2024-09-30
NOT0011058,USR04681,promotional,2024-10-01T18:34:00,2024-09-30
NOT0011059,USR00312,promotional,2024-10-04T21:39:00,2024-09-30
NOT0011060,USR04827,promotional,2024-10-04T20:32:00,2024-09-30
NOT0011061,USR04831,promotional,2024-10-05T18:21:00,2024-09-30
NOT0011062,USR01485,promotional,2024-10-03T16:19:00,2024-09-30
NOT0011063,USR02869,promotional,2024-10-05T15:39:00,2024-09-30
NOT0011064,USR01377,promotional,2024-09-30T13:56:00,2024-09-30
NOT0011065,USR04940,promotional,2024-10-05T14:52:00,2024-09-30
NOT0011066,USR00480,promotional,2024-09-30T20:23:00,2024-09-30
NOT0011067,USR03415,promotional,2024-10-05T12:31:00,2024-09-30
NOT0011068,USR03506,promotional,2024-10-06T13:38:00,2024-09-30
NOT0011069,USR03281,promotional,2024-10-03T09:03:00,2024-09-30
NOT0011070,USR02391,promotional,2024-10-06T13:08:00,2024-09-30
NOT0011071,USR02311,promotional,2024-09-30T17:32:00,2024-09-30
NOT0011072,USR02779,promotional,2024-10-05T17:39:00,2024-09-30
NOT0011073,USR00342,promotional,2024-10-06T19:22:00,2024-09-30
NOT0011074,USR02260,promotional,2024-09-30T16:30:00,2024-09-30
NOT0011075,USR03266,promotional,2024-10-04T13:14:00,2024-09-30
NOT0011076,USR03685,promotional,2024-10-04T14:41:00,2024-09-30
NOT0011077,USR04814,promotional,2024-10-05T09:47:00,2024-09-30
NOT0011078,USR04765,promotional,2024-10-04T10:34:00,2024-09-30
NOT0011079,USR00526,promotional,2024-10-02T18:46:00,2024-09-30
NOT0011080,USR04535,promotional,2024-10-06T17:57:00,2024-09-30
NOT0011081,USR04198,promotional,2024-10-01T14:02:00,2024-09-30
NOT0011082,USR04863,promotional,2024-10-01T15:49:00,2024-09-30
NOT0011083,USR02274,promotional,2024-10-01T17:55:00,2024-09-30
NOT0011084,USR03064,promotional,2024-10-04T09:56:00,2024-09-30
NOT0011085,USR02065,promotional,2024-10-04T16:14:00,2024-09-30
NOT0011086,USR00031,promotional,2024-10-05T19:58:00,2024-09-30
NOT0011087,USR04427,promotional,2024-10-03T20:28:00,2024-09-30
NOT0011088,USR03129,promotional,2024-10-04T10:03:00,2024-09-30
NOT0011089,USR03392,promotional,2024-10-05T17:06:00,2024-09-30
NOT0011090,USR01597,promotional,2024-09-30T14:28:00,2024-09-30
NOT0011091,USR02184,promotional,2024-10-02T10:01:00,2024-09-30
NOT0011092,USR00062,promotional,2024-10-01T10:26:00,2024-09-30
NOT0011093,USR03713,promotional,2024-10-04T15:09:00,2024-09-30
NOT0011094,USR00508,promotional,2024-10-05T21:46:00,2024-09-30
NOT0011095,USR01364,promotional,2024-10-04T11:12:00,2024-09-30
NOT0011096,USR03388,promotional,2024-09-30T15:23:00,2024-09-30
NOT0011097,USR00566,promotional,2024-10-02T11:40:00,2024-09-30
NOT0011098,USR01638,promotional,2024-10-01T11:38:00,2024-09-30
NOT0011099,USR01781,promotional,2024-10-01T19:39:00,2024-09-30
NOT0011100,USR01028,promotional,2024-10-04T20:49:00,2024-09-30
NOT0011101,USR01978,promotional,2024-09-30T15:18:00,2024-09-30
NOT0011102,USR02131,promotional,2024-10-01T12:34:00,2024-09-30
NOT0011103,USR01971,re_engagement,2024-10-02T11:19:00,2024-09-30
NOT0011104,USR02893,re_engagement,2024-10-05T18:48:00,2024-09-30
NOT0011105,USR03878,re_engagement,2024-10-05T21:16:00,2024-09-30
NOT0011106,USR00711,re_engagement,2024-10-04T16:12:00,2024-09-30
NOT0011107,USR02149,re_engagement,2024-10-03T10:34:00,2024-09-30
NOT0011108,USR03471,re_engagement,2024-10-06T11:58:00,2024-09-30
NOT0011109,USR03314,re_engagement,2024-10-02T12:15:00,2024-09-30
NOT0011110,USR00937,re_engagement,2024-10-01T21:50:00,2024-09-30
NOT0011111,USR00681,re_engagement,2024-10-04T14:07:00,2024-09-30
NOT0011112,USR01061,re_engagement,2024-09-30T20:21:00,2024-09-30
NOT0011113,USR01748,re_engagement,2024-10-06T21:58:00,2024-09-30
NOT0011114,USR04023,re_engagement,2024-10-04T16:34:00,2024-09-30
NOT0011115,USR04178,re_engagement,2024-10-04T16:02:00,2024-09-30
NOT0011116,USR03343,re_engagement,2024-10-03T13:49:00,2024-09-30
NOT0011117,USR02449,re_engagement,2024-10-03T13:03:00,2024-09-30
NOT0011118,USR03923,re_engagement,2024-09-30T19:24:00,2024-09-30
NOT0011119,USR00734,re_engagement,2024-10-02T12:20:00,2024-09-30
NOT0011120,USR04855,re_engagement,2024-10-03T19:40:00,2024-09-30
NOT0011121,USR01615,re_engagement,2024-10-06T10:01:00,2024-09-30
NOT0011122,USR03424,re_engagement,2024-10-01T12:11:00,2024-09-30
NOT0011123,USR04050,re_engagement,2024-10-06T10:07:00,2024-09-30
NOT0011124,USR00815,re_engagement,2024-10-02T09:33:00,2024-09-30
NOT0011125,USR01247,re_engagement,2024-10-06T13:43:00,2024-09-30
NOT0011126,USR04105,re_engagement,2024-10-06T17:26:00,2024-09-30
NOT0011127,USR04098,re_engagement,2024-09-30T19:06:00,2024-09-30
NOT0011128,USR01916,re_engagement,2024-09-30T15:13:00,2024-09-30
NOT0011129,USR02306,re_engagement,2024-10-02T21:52:00,2024-09-30
NOT0011130,USR04861,re_engagement,2024-10-06T14:30:00,2024-09-30
NOT0011131,USR03235,re_engagement,2024-10-04T13:05:00,2024-09-30
