user_id,signup_date,city,device_type,user_segment
USR002935,2023-05-24,Ahmedabad,desktop,new
USR002936,2022-08-29,Pune,mobile,new
USR002937,2023-06-02,Kolkata,desktop,returning
USR002938,2023-01-26,Bangkok,mobile,returning
USR002939,2023-02-25,Dubai,desktop,new
USR002940,2023-12-17,Delhi,mobile,returning
USR002941,2023-05-30,Ahmedabad,mobile,returning
USR002942,2023-06-21,Delhi,tablet,returning
USR002943,2023-09-03,Singapore,mobile,returning
USR002944,2022-08-29,Dubai,desktop,returning
USR002945,2023-04-28,Pune,mobile,new
USR002946,2022-01-19,Hyderabad,mobile,returning
USR002947,2022-04-23,Kolkata,desktop,returning
USR002948,2022-01-11,Hyderabad,desktop,new
USR002949,2023-06-06,New York,desktop,vip
USR002950,2022-11-21,Mumbai,mobile,vip
USR002951,2023-05-01,,mobile,new
USR002952,2022-06-15,Bengaluru,mobile,returning
USR002953,2023-02-06,Pune,desktop,returning
USR002954,2023-03-18,Jaipur,desktop,returning
USR002955,2022-12-08,Jaipur,mobile,new
USR002956,2022-09-11,New York,desktop,new
USR002957,2022-07-04,Pune,mobile,vip
USR002958,2022-03-08,Bengaluru,mobile,new
USR002959,2022-12-30,Dubai,mobile,new
USR002960,2023-02-20,Bengaluru,mobile,returning
USR002961,2023-04-09,London,mobile,new
USR002962,2022-12-29,Goa,desktop,returning
USR002963,2022-07-25,,mobile,returning
USR002964,2022-08-10,Mumbai,mobile,vip
USR002965,2022-09-11,Goa,desktop,returning
USR002966,2023-09-23,Kolkata,desktop,returning
USR002967,2022-09-08,Dubai,mobile,new
USR002968,2023-02-08,Ahmedabad,mobile,new
USR002969,2023-06-07,,desktop,returning
USR002970,2022-12-18,Singapore,mobile,returning
USR002971,2023-02-15,Dubai,desktop,new
USR002972,2022-11-04,Goa,mobile,vip
USR002973,2023-11-16,Jaipur,mobile,returning
USR002974,2022-06-04,Hyderabad,mobile,new
USR002975,2023-05-20,Dubai,tablet,new
USR002976,2023-08-05,Goa,mobile,new
USR002977,2023-12-16,Kolkata,desktop,returning
USR002978,2023-04-09,London,mobile,new
USR002979,2022-06-14,Ahmedabad,desktop,new
USR002980,2022-05-13,London,mobile,returning
USR002981,2022-05-18,Kolkata,mobile,returning
USR002982,2022-10-31,Mumbai,desktop,new
USR002983,2023-03-05,Kolkata,desktop,returning
USR002984,2023-07-29,Pune,mobile,returning
USR002985,2023-06-15,Mumbai,mobile,returning
USR002986,2023-01-29,Kolkata,mobile,returning
USR002987,2023-05-11,Goa,desktop,new
USR002988,2022-12-09,,desktop,returning
USR002989,2022-05-28,Jaipur,mobile,new
USR002990,2023-04-25,Singapore,desktop,new
USR002991,2022-08-08,Bengaluru,mobile,returning
USR002992,2022-06-17,Kolkata,desktop,returning
USR002993,2022-03-02,Jaipur,mobile,returning
USR002994,2022-01-30,Goa,desktop,returning
USR002995,2023-01-21,Singapore,mobile,returning
USR002996,2023-04-13,Singapore,desktop,returning
USR002997,2022-08-19,London,mobile,returning
USR002998,2022-03-15,Dubai,mobile,returning
USR002999,2022-08-17,Singapore,tablet,returning
USR003000,2022-09-17,Singapore,mobile,returning
USR003001,2023-07-13,Chennai,mobile,returning
USR003002,2023-01-06,London,desktop,vip
USR003003,2023-07-12,Ahmedabad,mobile,new
USR003004,2023-08-11,Pune,desktop,returning
USR003005,2022-06-21,Mumbai,desktop,new
USR003006,2022-08-19,Kolkata,mobile,returning
USR003007,2023-06-27,Pune,mobile,returning
USR003008,2022-06-25,Ahmedabad,mobile,returning
USR003009,2022-03-15,Bangkok,desktop,new
USR003010,2023-11-02,Ahmedabad,desktop,returning
USR003011,2022-07-14,Ahmedabad,mobile,new
USR003012,2023-11-28,Bangkok,mobile,returning
USR003013,2023-10-17,London,tablet,new
USR003014,2022-02-16,Pune,mobile,new
USR003015,2023-11-13,Kolkata,desktop,new
USR003016,2023-12-26,Dubai,mobile,new
USR003017,2022-11-05,Dubai,mobile,new
USR003018,2023-08-14,New York,mobile,returning
USR003019,2022-03-27,London,desktop,new
USR003020,2023-05-10,Bengaluru,tablet,returning
USR003021,2023-10-24,London,desktop,returning
USR003022,2022-01-07,Delhi,mobile,returning
USR003023,2023-07-31,Kolkata,mobile,returning
USR003024,2023-12-23,Bengaluru,mobile,vip
USR003025,2023-05-23,New York,mobile,new
USR003026,2022-08-02,Delhi,desktop,vip
USR003027,2022-09-22,Bengaluru,mobile,new
USR003028,2022-12-15,Delhi,mobile,new
USR003029,2023-11-01,Bengaluru,mobile,returning
USR003030,2022-04-09,Bengaluru,mobile,returning
USR003031,2022-03-19,Hyderabad,mobile,new
USR003032,2022-02-18,New York,mobile,vip
USR003033,2022-04-10,Mumbai,desktop,new
USR003034,2022-08-25,Pune,mobile,returning
USR003035,2022-02-25,Dubai,mobile,new
USR003036,2022-08-20,London,mobile,returning
USR003037,2023-12-16,Ahmedabad,mobile,returning
USR003038,2023-12-26,Pune,desktop,new
USR003039,2022-07-06,Singapore,mobile,returning
USR003040,2022-06-16,Mumbai,mobile,returning
USR003041,2022-11-06,Bengaluru,mobile,returning
USR003042,2023-12-20,Mumbai,desktop,vip
USR003043,2023-12-15,Bangkok,mobile,returning
USR003044,2022-07-08,Bangkok,mobile,returning
USR003045,2023-03-26,Ahmedabad,mobile,vip
USR003046,2022-07-02,Kolkata,mobile,returning
USR003047,2023-03-14,Jaipur,desktop,returning
USR003048,2023-12-15,Goa,mobile,new
USR003049,2022-08-05,Singapore,mobile,new
USR003050,2022-01-17,Ahmedabad,desktop,returning
USR003051,2022-02-10,Goa,mobile,returning
USR003052,2022-10-18,Ahmedabad,mobile,returning
USR003053,2023-07-02,Jaipur,mobile,new
USR003054,2023-09-14,Pune,mobile,returning
USR003055,2023-09-25,Jaipur,mobile,returning
USR003056,2022-07-14,London,mobile,new
USR003057,2023-08-02,Chennai,mobile,new
USR003058,2023-04-30,Singapore,mobile,returning
USR003059,2023-06-19,Hyderabad,desktop,new
USR003060,2022-04-07,Kolkata,mobile,returning
USR003061,2022-07-11,Chennai,desktop,returning
USR003062,2023-04-18,Bangkok,mobile,returning
USR003063,2023-01-04,Bengaluru,mobile,returning
USR003064,2023-04-03,Chennai,mobile,vip
USR003065,2022-11-21,New York,mobile,new
USR003066,2023-10-13,Goa,mobile,returning
USR003067,2022-12-15,Bengaluru,mobile,new
USR003068,2022-11-12,Jaipur,desktop,new
USR003069,2022-09-18,Bengaluru,desktop,new
USR003070,2022-06-02,Bengaluru,mobile,returning
USR003071,2023-04-27,Dubai,desktop,returning
USR003072,2022-01-18,London,mobile,new
USR003073,2023-05-15,,mobile,vip
USR003074,2023-02-28,Bengaluru,desktop,vip
USR003075,2022-01-31,Delhi,mobile,returning
USR003076,2023-10-11,New York,mobile,returning
USR003077,2022-03-03,Jaipur,mobile,returning
USR003078,2022-03-07,Pune,mobile,returning
USR003079,2023-11-30,Kolkata,desktop,returning
USR003080,2023-09-28,Hyderabad,mobile,new
USR003081,2022-11-12,Dubai,desktop,new
USR003082,2022-12-09,Goa,mobile,returning
USR003083,2022-12-11,New York,mobile,vip
USR003084,2022-06-15,Bengaluru,mobile,returning
USR003085,2022-09-01,Pune,mobile,returning
USR003086,2023-11-05,New York,desktop,vip
USR003087,2022-03-20,Jaipur,mobile,new
USR003088,2023-12-23,Delhi,mobile,returning
USR003089,2022-01-12,Mumbai,desktop,returning
USR003090,2023-07-10,London,mobile,returning
USR003091,2023-10-09,Singapore,desktop,vip
USR003092,2022-08-08,New York,desktop,new
USR003093,2022-10-14,London,desktop,returning
USR003094,2022-03-12,Bengaluru,mobile,new
USR003095,2023-01-27,New York,desktop,returning
USR003096,2022-06-01,Jaipur,mobile,vip
USR003097,2023-09-26,Ahmedabad,tablet,vip
USR003098,2022-07-10,Goa,mobile,returning
USR003099,2023-11-19,,mobile,new
USR003100,2023-05-11,London,desktop,returning
USR003101,2023-05-30,New York,mobile,new
USR003102,2022-01-23,Singapore,desktop,new
USR003103,2022-05-31,New York,mobile,returning
USR003104,2022-09-02,Dubai,desktop,new
USR003105,2023-03-30,Singapore,mobile,returning
USR003106,2023-11-15,Dubai,mobile,returning
USR003107,2023-10-17,,mobile,returning
USR003108,2022-01-31,Kolkata,desktop,new
USR003109,2023-03-20,Delhi,mobile,new
USR003110,2022-06-24,Ahmedabad,mobile,returning
USR003111,2022-06-03,Mumbai,desktop,new
USR003112,2022-02-27,Dubai,mobile,returning
USR003113,2023-11-29,Delhi,desktop,returning
USR003114,2023-07-02,Mumbai,mobile,vip
USR003115,2023-02-13,Goa,desktop,returning
USR003116,2023-12-16,Hyderabad,mobile,returning
USR003117,2023-06-03,Kolkata,mobile,new
USR003118,2022-05-10,Chennai,desktop,new
USR003119,2023-08-07,,desktop,returning
USR003120,2022-01-02,Bengaluru,desktop,new
USR003121,2022-11-20,Ahmedabad,mobile,new
USR003122,2023-10-15,Singapore,desktop,returning
USR003123,2023-03-01,Singapore,desktop,returning
USR003124,2023-07-19,Bengaluru,mobile,vip
USR003125,2022-06-03,Delhi,tablet,returning
USR003126,2023-04-30,Bangkok,desktop,returning
USR003127,2022-05-31,Dubai,mobile,new
USR003128,2022-11-29,New York,mobile,new
USR003129,2022-02-07,New York,mobile,new
USR003130,2022-06-27,Kolkata,desktop,new
USR003131,2023-01-27,Ahmedabad,mobile,vip
USR003132,2022-12-04,Goa,mobile,new
USR003133,2023-08-11,Ahmedabad,mobile,new
USR003134,2022-01-26,Mumbai,mobile,new
USR003135,2023-10-13,Dubai,mobile,vip
USR003136,2022-08-07,Kolkata,mobile,returning
USR003137,2023-01-12,Dubai,mobile,returning
USR003138,2023-11-08,Pune,mobile,returning
USR003139,2023-09-23,Kolkata,mobile,returning
USR003140,2022-10-11,Mumbai,mobile,new
USR003141,2023-05-09,Kolkata,mobile,new
USR003142,2023-10-16,Chennai,mobile,returning
USR003143,2023-01-18,Pune,desktop,new
USR003144,2022-04-22,Jaipur,mobile,returning
USR003145,2022-04-13,Hyderabad,desktop,new
USR003146,2022-05-02,London,mobile,returning
USR003147,2022-11-21,Singapore,mobile,returning
USR003148,2023-02-01,Pune,desktop,new
USR003149,2023-12-02,Pune,mobile,returning
USR003150,2022-03-23,Bengaluru,mobile,returning
USR003151,2023-03-28,Dubai,tablet,returning
USR003152,2022-09-27,London,mobile,new
USR003153,2022-08-17,Dubai,mobile,new
USR003154,2023-05-13,Pune,mobile,returning
USR003155,2023-01-02,Bangkok,mobile,new
USR003156,2022-06-14,Jaipur,desktop,new
USR003157,2022-12-13,Bengaluru,mobile,returning
USR003158,2022-10-16,Chennai,desktop,returning
USR003159,2023-06-25,New York,mobile,vip
USR003160,2022-02-04,Ahmedabad,desktop,new
USR003161,2022-05-12,Kolkata,tablet,returning
USR003162,2022-02-24,,desktop,returning
USR003163,2022-12-08,Jaipur,mobile,returning
USR003164,2023-10-06,Kolkata,mobile,vip
USR003165,2022-04-08,Mumbai,mobile,returning
USR003166,2023-03-05,Goa,desktop,returning
USR003167,2023-04-24,Chennai,mobile,returning
USR003168,2022-01-01,Bengaluru,mobile,new
USR003169,2023-10-18,Pune,desktop,returning
USR003170,2023-10-09,Jaipur,desktop,returning
USR003171,2023-04-02,London,desktop,new
USR003172,2023-07-28,Bengaluru,mobile,new
USR003173,2022-12-08,Bangkok,mobile,returning
USR003174,2022-01-03,Chennai,desktop,new
USR003175,2022-03-23,Ahmedabad,mobile,vip
USR003176,2023-07-28,Bangkok,mobile,new
USR003177,2022-11-29,Chennai,mobile,returning
USR003178,2023-02-11,Jaipur,mobile,new
USR003179,2022-12-28,Ahmedabad,mobile,new
USR003180,2023-09-14,Singapore,mobile,new
USR003181,2023-09-30,Hyderabad,mobile,new
USR003182,2023-12-27,Singapore,mobile,returning
USR003183,2023-02-20,Bengaluru,desktop,returning
USR003184,2022-10-03,Chennai,mobile,vip
USR003185,2022-12-29,Goa,desktop,returning
USR003186,2023-03-31,Goa,mobile,returning
USR003187,2023-09-19,Delhi,mobile,returning
USR003188,2023-08-19,Goa,desktop,new
USR003189,2023-10-04,Chennai,mobile,returning
USR003190,2023-06-24,,mobile,returning
USR003191,2022-10-17,,mobile,returning
USR003192,2022-09-29,Goa,mobile,returning
USR003193,2022-06-10,Mumbai,mobile,returning
USR003194,2022-06-12,Singapore,mobile,new
USR003195,2022-07-26,Ahmedabad,mobile,new
USR003196,2022-11-10,New York,mobile,returning
USR003197,2023-09-18,Jaipur,mobile,returning
USR003198,2023-12-06,Kolkata,desktop,returning
USR003199,2023-10-02,Ahmedabad,mobile,returning
USR003200,2023-01-04,Pune,tablet,returning
USR003201,2022-06-13,Hyderabad,tablet,vip
USR003202,2023-09-28,Dubai,desktop,returning
USR003203,2022-04-30,New York,mobile,returning
USR003204,2022-04-29,Bangkok,mobile,returning
USR003205,2023-02-03,Kolkata,mobile,returning
USR003206,2022-12-03,Dubai,desktop,returning
USR003207,2023-12-20,Mumbai,mobile,returning
USR003208,2023-03-09,Hyderabad,mobile,returning
USR003209,2022-11-04,Jaipur,desktop,vip
USR003210,2022-11-30,Bengaluru,mobile,returning
USR003211,2023-10-07,Pune,desktop,returning
USR003212,2022-06-08,Dubai,desktop,new
USR003213,2023-04-28,Kolkata,mobile,returning
USR003214,2022-05-26,Mumbai,mobile,new
USR003215,2022-07-17,Kolkata,desktop,new
USR003216,2023-07-12,Goa,mobile,new
USR003217,2022-01-30,New York,mobile,returning
USR003218,2022-12-08,Mumbai,desktop,new
USR003219,2023-07-12,Chennai,desktop,new
USR003220,2023-08-12,Goa,mobile,new
USR003221,2023-04-01,Delhi,mobile,returning
USR003222,2023-02-27,Bengaluru,mobile,returning
USR003223,2023-04-02,Goa,desktop,new
USR003224,2022-08-15,Singapore,desktop,new
USR003225,2023-08-05,Jaipur,desktop,new
USR003226,2023-10-29,Bengaluru,mobile,new
USR003227,2023-07-14,Chennai,mobile,new
USR003228,2022-10-13,Chennai,desktop,returning
USR003229,2023-03-25,Bangkok,mobile,new
USR003230,2022-10-27,Singapore,mobile,returning
USR003231,2023-03-01,Chennai,mobile,new
USR003232,2022-08-24,Dubai,mobile,new
USR003233,2023-10-15,Kolkata,mobile,returning
USR003234,2022-12-28,Jaipur,desktop,vip
USR003235,2023-04-19,Kolkata,desktop,new
USR003236,2023-04-24,Bengaluru,mobile,new
USR003237,2022-04-01,Bengaluru,tablet,returning
USR003238,2022-08-12,Chennai,mobile,returning
USR003239,2022-05-03,Singapore,desktop,returning
USR003240,2022-04-10,Pune,mobile,new
USR003241,2023-06-15,London,mobile,returning
USR003242,2022-09-20,Bengaluru,mobile,returning
USR003243,2023-09-14,Hyderabad,desktop,returning
USR003244,2023-08-16,Ahmedabad,mobile,vip
USR003245,2023-02-24,,mobile,new
USR003246,2023-12-26,Singapore,mobile,returning
USR003247,2022-11-22,Jaipur,mobile,returning
USR003248,2023-01-26,Dubai,mobile,new
USR003249,2022-04-06,New York,desktop,vip
USR003250,2022-12-08,Bangkok,mobile,returning
USR003251,2023-01-29,Dubai,mobile,new
USR003252,2022-10-08,Dubai,mobile,vip
USR003253,2023-01-24,Bangkok,mobile,returning
USR003254,2022-10-18,Pune,desktop,new
USR003255,2022-03-06,London,mobile,new
USR003256,2022-05-03,Delhi,mobile,returning
USR003257,2023-08-15,Delhi,desktop,vip
USR003258,2023-02-28,Mumbai,mobile,new
USR003259,2023-02-07,Kolkata,mobile,returning
USR003260,2022-04-24,Dubai,mobile,returning
USR003261,2022-01-20,Bengaluru,mobile,returning
USR003262,2023-06-10,Pune,desktop,returning
USR003263,2022-08-29,New York,desktop,returning
USR003264,2023-02-14,Ahmedabad,mobile,vip
USR003265,2023-07-04,New York,mobile,returning
USR003266,2022-11-20,Bengaluru,desktop,new
USR003267,2023-02-09,Chennai,desktop,new
USR003268,2023-03-09,Singapore,mobile,returning
USR003269,2022-01-20,Delhi,mobile,returning
USR003270,2022-03-24,Delhi,mobile,returning
USR003271,2022-08-17,Dubai,mobile,returning
USR003272,2022-05-22,Dubai,mobile,returning
USR003273,2023-04-28,Chennai,mobile,returning
USR003274,2023-02-02,Hyderabad,mobile,new
USR003275,2022-12-12,New York,desktop,new
USR003276,2023-03-20,Pune,tablet,new
USR003277,2022-11-25,Singapore,mobile,returning
USR003278,2022-12-24,Delhi,mobile,new
USR003279,2023-09-07,Mumbai,desktop,new
USR003280,2022-06-03,Ahmedabad,desktop,new
USR003281,2023-06-11,Pune,mobile,new
USR003282,2022-05-05,Bengaluru,tablet,returning
USR003283,2022-06-22,Mumbai,mobile,returning
USR003284,2023-07-01,Goa,desktop,returning
USR003285,2022-02-02,Jaipur,desktop,vip
USR003286,2022-06-17,Ahmedabad,desktop,new
USR003287,2023-12-05,London,desktop,returning
USR003288,2022-09-16,Mumbai,mobile,returning
USR003289,2022-01-06,Chennai,mobile,returning
USR003290,2023-06-01,Mumbai,mobile,returning
USR003291,2022-10-10,Delhi,mobile,returning
USR003292,2023-03-09,Delhi,desktop,returning
USR003293,2022-01-22,Goa,mobile,returning
USR003294,2023-10-23,Jaipur,desktop,returning
USR003295,2022-11-09,Hyderabad,mobile,returning
USR003296,2022-02-11,Dubai,mobile,returning
USR003297,2022-08-08,Mumbai,mobile,returning
USR003298,2023-08-12,Bengaluru,mobile,returning
USR003299,2022-03-24,Singapore,mobile,vip
USR003300,2023-02-25,Chennai,tablet,returning
USR003301,2023-04-29,Jaipur,mobile,returning
USR003302,2023-04-18,Kolkata,mobile,new
USR003303,2022-02-26,Bangkok,desktop,returning
USR003304,2023-07-28,Singapore,desktop,new
USR003305,2022-10-25,Goa,mobile,returning
USR003306,2022-12-11,Ahmedabad,mobile,new
USR003307,2023-10-18,Delhi,mobile,new
USR003308,2022-09-29,Bangkok,mobile,returning
USR003309,2022-04-29,Singapore,desktop,new
USR003310,2022-08-29,Ahmedabad,desktop,vip
USR003311,2022-05-15,Dubai,mobile,returning
USR003312,2022-11-17,,mobile,new
USR003313,2022-07-03,Bengaluru,mobile,new
USR003314,2022-08-01,Singapore,desktop,new
USR003315,2022-01-23,Mumbai,tablet,new
USR003316,2022-10-30,Dubai,mobile,returning
USR003317,2022-06-24,London,desktop,returning
USR003318,2023-11-25,London,mobile,returning
USR003319,2022-12-29,Bangkok,mobile,returning
USR003320,2022-01-13,Ahmedabad,mobile,new
USR003321,2022-07-01,,tablet,vip
USR003322,2022-05-03,Bengaluru,mobile,returning
USR003323,2022-03-19,Dubai,desktop,returning
USR003324,2023-10-06,Delhi,mobile,new
USR003325,2023-09-12,Bangkok,mobile,new
USR003326,2023-04-22,New York,mobile,new
USR003327,2022-02-27,Pune,mobile,vip
USR003328,2022-02-20,Ahmedabad,mobile,vip
USR003329,2023-01-03,Pune,mobile,new
USR003330,2023-07-15,Singapore,desktop,returning
USR003331,2022-03-10,Chennai,mobile,returning
USR003332,2022-04-14,Pune,desktop,new
USR003333,2023-11-17,Ahmedabad,mobile,new
USR003334,2022-06-04,Ahmedabad,desktop,returning
USR003335,2022-03-12,Kolkata,tablet,new
USR003336,2022-02-07,Chennai,desktop,returning
USR003337,2022-03-10,Dubai,desktop,returning
USR003338,2022-11-18,Delhi,mobile,returning
USR003339,2023-01-27,Ahmedabad,desktop,returning
USR003340,2022-10-18,Kolkata,mobile,returning
USR003341,2023-09-15,Pune,desktop,returning
USR003342,2023-12-22,Singapore,mobile,returning
USR003343,2023-09-23,Dubai,mobile,returning
USR003344,2023-04-12,Bangkok,desktop,new
USR003345,2023-05-19,Hyderabad,mobile,new
USR003346,2022-07-28,Pune,desktop,returning
USR003347,2022-07-19,New York,desktop,returning
USR003348,2022-06-09,Pune,desktop,new
USR003349,2022-05-17,Bangkok,desktop,new
USR003350,2022-01-27,London,desktop,vip
USR003351,2022-05-22,Bangkok,mobile,returning
USR003352,2023-05-20,New York,tablet,returning
USR003353,2022-10-02,Kolkata,tablet,new
USR003354,2022-12-14,Mumbai,mobile,new
USR003355,2022-11-27,Dubai,tablet,new
USR003356,2022-09-14,Dubai,mobile,new
USR003357,2022-02-05,Kolkata,mobile,returning
USR003358,2022-05-09,Ahmedabad,desktop,returning
USR003359,2022-01-24,Dubai,desktop,returning
USR003360,2022-08-07,Delhi,mobile,vip
USR003361,2023-07-31,,tablet,returning
USR003362,2023-01-13,Dubai,mobile,new
USR003363,2023-12-07,New York,tablet,returning
USR003364,2022-08-25,Singapore,mobile,returning
USR003365,2023-09-16,London,desktop,returning
USR003366,2023-03-05,Bengaluru,mobile,returning
USR003367,2022-11-02,Kolkata,desktop,returning
USR003368,2023-10-06,Bengaluru,mobile,returning
USR003369,2023-09-05,Hyderabad,tablet,new
USR003370,2023-08-09,Bangkok,desktop,returning
USR003371,2023-01-10,Pune,mobile,returning
USR003372,2023-02-16,,mobile,returning
USR003373,2023-01-15,Pune,mobile,returning
USR003374,2022-09-22,Ahmedabad,mobile,vip
USR003375,2023-06-04,Singapore,mobile,returning
USR003376,2022-07-17,Singapore,mobile,returning
USR003377,2022-08-25,Jaipur,desktop,vip
USR003378,2023-01-10,Singapore,desktop,returning
USR003379,2022-09-01,Bangkok,mobile,returning
USR003380,2023-09-24,New York,mobile,returning
USR003381,2022-10-10,Kolkata,desktop,new
USR003382,2022-01-18,Dubai,desktop,returning
USR003383,2022-09-25,New York,desktop,returning
USR003384,2023-02-09,New York,mobile,new
USR003385,2023-10-25,Ahmedabad,mobile,new
USR003386,2023-02-28,Bengaluru,mobile,returning
USR003387,2023-11-17,Pune,mobile,new
USR003388,2022-01-04,Delhi,mobile,returning
USR003389,2023-09-06,Ahmedabad,mobile,returning
USR003390,2023-12-09,Hyderabad,mobile,new
USR003391,2023-01-15,New York,mobile,returning
USR003392,2022-03-09,Mumbai,mobile,new
USR003393,2023-09-12,Singapore,mobile,new
USR003394,2022-02-07,Bangkok,desktop,returning
USR003395,2023-07-17,Ahmedabad,mobile,new
USR003396,2023-04-27,Mumbai,tablet,new
USR003397,2022-07-22,Bengaluru,mobile,returning
USR003398,2023-07-07,Goa,mobile,returning
USR003399,2022-06-15,Chennai,desktop,returning
USR003400,2023-07-22,Chennai,mobile,returning
USR003401,2023-01-28,Goa,mobile,returning
USR003402,2022-06-07,Singapore,mobile,returning
USR003403,2022-10-22,Goa,mobile,returning
USR003404,2022-09-15,Ahmedabad,desktop,new
USR003405,2023-05-09,Ahmedabad,desktop,returning
USR003406,2022-11-13,Pune,mobile,returning
USR003407,2022-03-28,Chennai,desktop,returning
USR003408,2023-06-27,Ahmedabad,mobile,new
USR003409,2023-06-25,Ahmedabad,mobile,returning
USR003410,2022-03-17,Jaipur,mobile,returning
USR003411,2022-02-27,Bangkok,mobile,new
USR003412,2022-10-16,Jaipur,mobile,new
USR003413,2022-11-22,Mumbai,mobile,vip
USR003414,2023-12-03,Singapore,tablet,returning
USR003415,2022-04-13,New York,tablet,vip
USR003416,2023-06-13,London,tablet,returning
USR003417,2022-09-28,Delhi,mobile,returning
USR003418,2022-05-05,Pune,desktop,vip
USR003419,2022-10-19,Bangkok,desktop,new
USR003420,2022-11-29,Pune,mobile,returning
USR003421,2023-12-28,Mumbai,mobile,vip
USR003422,2022-01-10,Bengaluru,mobile,vip
USR003423,2023-05-27,Goa,mobile,returning
USR003424,2023-06-05,Singapore,mobile,returning
USR003425,2023-03-22,London,mobile,returning
USR003426,2022-01-11,Bengaluru,mobile,returning
USR003427,2023-10-29,Pune,mobile,new
USR003428,2022-05-20,Chennai,mobile,new
USR003429,2023-09-19,Kolkata,desktop,new
USR003430,2022-07-01,Singapore,desktop,new
USR003431,2023-06-24,,mobile,new
USR003432,2022-12-23,Ahmedabad,mobile,returning
USR003433,2023-02-02,,mobile,returning
USR003434,2023-06-14,Jaipur,mobile,new
USR003435,2022-09-20,Ahmedabad,mobile,new
USR003436,2023-09-07,Jaipur,mobile,vip
USR003437,2023-04-08,Bengaluru,tablet,returning
USR003438,2022-02-14,Mumbai,desktop,new
USR003439,2022-08-18,Hyderabad,mobile,new
USR003440,2022-07-10,Jaipur,tablet,returning
USR003441,2022-03-18,Kolkata,mobile,returning
USR003442,2023-02-15,Dubai,mobile,new
USR003443,2022-04-30,Singapore,mobile,new
USR003444,2022-11-30,Chennai,mobile,new
USR003445,2022-04-16,Mumbai,mobile,returning
USR003446,2022-11-26,Jaipur,mobile,returning
USR003447,2022-05-10,Delhi,mobile,vip
USR003448,2023-09-07,Kolkata,mobile,new
USR003449,2023-01-10,Bangkok,mobile,returning
USR003450,2023-01-06,Jaipur,desktop,vip
USR003451,2022-09-20,Singapore,desktop,returning
USR003452,2022-04-09,Goa,desktop,returning
USR003453,2023-07-09,Kolkata,desktop,vip
USR003454,2022-02-11,Pune,tablet,returning
USR003455,2022-01-09,New York,mobile,new
USR003456,2023-03-03,Pune,mobile,returning
USR003457,2022-04-12,Mumbai,desktop,vip
USR003458,2022-05-07,Hyderabad,mobile,new
USR003459,2023-10-07,Hyderabad,desktop,returning
USR003460,2022-02-12,Chennai,mobile,new
USR003461,2023-08-17,Delhi,tablet,new
USR003462,2023-02-15,Dubai,tablet,returning
USR003463,2023-09-03,London,tablet,new
USR003464,2023-05-02,Delhi,mobile,new
USR003465,2023-02-23,Bengaluru,tablet,vip
USR003466,2023-09-04,Jaipur,mobile,new
USR003467,2023-06-28,Mumbai,desktop,returning
USR003468,2022-12-15,Goa,mobile,new
USR003469,2022-01-21,Pune,mobile,returning
USR003470,2023-08-10,Ahmedabad,desktop,returning
USR003471,2022-07-27,Pune,desktop,new
USR003472,2022-11-30,Mumbai,mobile,new
USR003473,2022-10-30,Ahmedabad,desktop,vip
USR003474,2022-05-01,Mumbai,mobile,returning
USR003475,2023-08-13,Chennai,mobile,new
USR003476,2022-05-23,Jaipur,mobile,new
USR003477,2022-12-05,Chennai,mobile,new
USR003478,2022-10-25,Delhi,desktop,vip
USR003479,2023-06-25,Ahmedabad,mobile,returning
USR003480,2022-08-21,Dubai,desktop,new
USR003481,2022-03-22,Hyderabad,tablet,returning
USR003482,2022-06-30,Ahmedabad,mobile,returning
USR003483,2022-01-21,Bangkok,mobile,returning
USR003484,2022-03-12,Dubai,tablet,new
USR003485,2023-07-08,Bengaluru,desktop,returning
USR003486,2022-06-12,Chennai,mobile,returning
USR003487,2023-07-15,New York,tablet,returning
USR003488,2022-08-18,Hyderabad,mobile,new
USR003489,2023-03-12,Goa,mobile,returning
USR003490,2023-08-11,New York,mobile,returning
USR003491,2023-06-24,Delhi,mobile,returning
USR003492,2023-02-13,Bangkok,mobile,returning
USR003493,2022-09-27,Hyderabad,mobile,returning
USR003494,2022-04-07,Hyderabad,mobile,returning
USR003495,2023-11-08,Chennai,desktop,returning
USR003496,2022-12-30,Jaipur,mobile,new
USR003497,2023-12-23,Bangkok,desktop,returning
USR003498,2022-08-23,Goa,tablet,returning
USR003499,2023-08-15,New York,desktop,returning
USR003500,2023-06-16,Dubai,mobile,returning
USR003501,2022-12-04,Jaipur,desktop,new
USR003502,2022-06-05,,desktop,new
USR003503,2022-08-02,Chennai,desktop,vip
USR003504,2022-03-04,Jaipur,mobile,returning
USR003505,2022-08-13,Ahmedabad,desktop,returning
USR003506,2022-11-09,Pune,mobile,new
USR003507,2022-01-30,Kolkata,mobile,returning
USR003508,2022-08-16,Delhi,mobile,returning
USR003509,2022-11-02,Bangkok,mobile,returning
USR003510,2022-01-04,Ahmedabad,mobile,new
USR003511,2022-10-04,Chennai,mobile,returning
USR003512,2022-08-19,Goa,desktop,new
USR003513,2023-07-14,Chennai,mobile,new
USR003514,2023-10-09,Pune,mobile,returning
USR003515,2022-06-02,Hyderabad,mobile,returning
USR003516,2023-12-01,,mobile,returning
USR003517,2023-05-21,Dubai,mobile,returning
USR003518,2023-03-08,Jaipur,desktop,returning
USR003519,2023-11-29,London,desktop,returning
USR003520,2023-03-26,Goa,mobile,vip
