log_id,hotel_id,algorithm_version,base_price,computed_price,multiplier,logged_at,week_number
LOG0002352,HTL0045,v1.3_buggy,4467.02,5585.12,1.2503,2024-04-26 11:10:00,17
LOG0002353,HTL0055,v1.2,4968.04,4937.24,0.9938,2024-02-27 04:53:00,9
LOG0002354,HTL0036,v1.2,5590.82,5524.29,0.9881,2024-04-09 03:44:00,15
LOG0002355,HTL0080,v1.2,5508.71,5379.26,0.9765,2024-04-01 07:19:00,14
LOG0002356,HTL0051,v1.2,7429.71,8573.89,1.154,2024-03-19 18:22:00,12
LOG0002357,HTL0015,v1.3_buggy,5417.03,6853.08,1.2651,2024-06-23 00:24:00,25
LOG0002358,HTL0086,v1.3_buggy,4860.25,6340.68,1.3046,2024-06-03 21:15:00,23
LOG0002359,HTL0063,v1.2,4479.59,4437.48,0.9906,2024-02-16 08:39:00,7
LOG0002360,HTL0111,v1.2,2973.03,3034.57,1.0207,2024-01-01 04:34:00,1
LOG0002361,HTL0073,v1.2,3390.12,3976.95,1.1731,2024-04-08 11:13:00,15
LOG0002362,HTL0022,v1.3_buggy,3314.2,4063.87,1.2262,2024-06-28 05:29:00,26
LOG0002363,HTL0046,v1.3_buggy,12458.22,16515.86,1.3257,2024-05-12 04:44:00,19
LOG0002364,HTL0110,v1.2,4805.01,5398.43,1.1235,2024-03-19 12:02:00,12
LOG0002365,HTL0005,v1.2,6472.92,6941.56,1.0724,2024-03-18 21:27:00,12
LOG0002366,HTL0046,v1.3_buggy,6108.96,8095.59,1.3252,2024-05-16 14:06:00,20
LOG0002367,HTL0022,v1.2,2411.08,2464.36,1.0221,2024-02-04 15:14:00,5
LOG0002368,HTL0078,v1.3_buggy,4583.97,5856.94,1.2777,2024-06-11 08:11:00,24
LOG0002369,HTL0088,v1.3_buggy,5841.01,7357.34,1.2596,2024-05-09 04:56:00,19
LOG0002370,HTL0051,v1.2,2143.68,2291.17,1.0688,2024-01-03 12:05:00,1
LOG0002371,HTL0024,v1.2,4581.7,4587.2,1.0012,2024-02-22 13:27:00,8
LOG0002372,HTL0110,v1.3_buggy,6705.09,8552.34,1.2755,2024-06-14 12:47:00,24
LOG0002373,HTL0085,v1.2,4288.84,4456.96,1.0392,2024-01-29 15:31:00,5
LOG0002374,HTL0097,v1.2,6296.3,7393.12,1.1742,2024-02-29 17:16:00,9
LOG0002375,HTL0085,v1.2,3516.92,3569.32,1.0149,2024-03-26 12:02:00,13
LOG0002376,HTL0043,v1.3_buggy,4176.46,5739.29,1.3742,2024-04-15 22:22:00,16
LOG0002377,HTL0018,v1.3_buggy,6476.08,8008.97,1.2367,2024-05-23 09:32:00,21
LOG0002378,HTL0018,v1.2,4658.79,5246.73,1.1262,2024-02-06 00:06:00,6
LOG0002379,HTL0112,v1.2,3127.35,3450.41,1.1033,2024-03-18 05:46:00,12
LOG0002380,HTL0097,v1.2,10949.33,12853.42,1.1739,2024-03-11 08:05:00,11
LOG0002381,HTL0036,v1.2,6725.51,7623.37,1.1335,2024-03-14 18:31:00,11
LOG0002382,HTL0008,v1.2,5491.3,5804.85,1.0571,2024-03-23 05:33:00,12
LOG0002383,HTL0005,v1.3_buggy,3573.86,4367.97,1.2222,2024-06-06 05:42:00,23
LOG0002384,HTL0031,v1.2,6424.82,6945.87,1.0811,2024-03-05 16:02:00,10
LOG0002385,HTL0077,v1.3_buggy,4398.49,5766.86,1.3111,2024-06-20 00:34:00,25
LOG0002386,HTL0083,v1.2,8286.09,8676.36,1.0471,2024-01-13 09:28:00,2
LOG0002387,HTL0091,v1.3_buggy,7402.14,9596.87,1.2965,2024-04-21 08:47:00,16
LOG0002388,HTL0084,v1.2,4988.83,4747.87,0.9517,2024-02-24 05:56:00,8
LOG0002389,HTL0083,v1.2,5966.09,6670.09,1.118,2024-03-07 05:13:00,10
LOG0002390,HTL0072,v1.2,8052.73,9319.42,1.1573,2024-01-18 13:21:00,3
LOG0002391,HTL0006,v1.2,4967.08,5407.16,1.0886,2024-04-13 19:56:00,15
LOG0002392,HTL0012,v1.3_buggy,2351.28,2998.59,1.2753,2024-06-27 09:59:00,26
LOG0002393,HTL0020,v1.2,5936.89,6641.6,1.1187,2024-02-29 01:23:00,9
LOG0002394,HTL0057,v1.2,6842.84,7772.1,1.1358,2024-01-28 19:55:00,4
LOG0002395,HTL0087,v1.3_buggy,6957.17,9349.05,1.3438,2024-05-10 23:39:00,19
LOG0002396,HTL0117,v1.2,3490.3,3992.21,1.1438,2024-01-10 13:47:00,2
LOG0002397,HTL0069,v1.2,8343.19,8114.59,0.9726,2024-03-31 02:32:00,13
LOG0002398,HTL0097,v1.2,1500.0,1719.0,1.146,2024-01-03 16:12:00,1
LOG0002399,HTL0113,v1.3_buggy,12784.15,15844.68,1.2394,2024-05-04 07:53:00,18
LOG0002400,HTL0109,v1.2,6898.09,7507.88,1.0884,2024-01-29 21:01:00,5
LOG0002401,HTL0038,v1.2,4373.57,4752.32,1.0866,2024-02-04 11:53:00,5
LOG0002402,HTL0059,v1.2,5646.25,6146.51,1.0886,2024-04-13 17:27:00,15
LOG0002403,HTL0116,v1.2,6294.81,7417.8,1.1784,2024-02-11 07:35:00,6
LOG0002404,HTL0104,v1.2,6583.25,6785.36,1.0307,2024-04-11 01:28:00,15
LOG0002405,HTL0032,v1.3_buggy,5321.65,7142.72,1.3422,2024-06-20 05:51:00,25
LOG0002406,HTL0074,v1.2,3273.57,3324.97,1.0157,2024-03-30 15:13:00,13
LOG0002407,HTL0092,v1.3_buggy,6520.29,8741.1,1.3406,2024-04-22 10:38:00,17
LOG0002408,HTL0027,v1.3_buggy,3840.89,4810.71,1.2525,2024-06-20 00:08:00,25
LOG0002409,HTL0043,v1.2,4357.16,5027.73,1.1539,2024-03-28 15:20:00,13
LOG0002410,HTL0050,v1.3_buggy,3582.99,4770.03,1.3313,2024-05-26 04:28:00,21
LOG0002411,HTL0044,v1.2,3162.17,3522.97,1.1141,2024-04-13 22:33:00,15
LOG0002412,HTL0104,v1.3_buggy,4292.15,5648.04,1.3159,2024-06-26 16:54:00,26
LOG0002413,HTL0120,v1.2,5524.24,5575.06,1.0092,2024-03-01 07:41:00,9
LOG0002414,HTL0025,v1.2,4008.58,4694.85,1.1712,2024-02-06 21:30:00,6
LOG0002415,HTL0060,v1.2,3526.59,3629.21,1.0291,2024-04-11 17:01:00,15
LOG0002416,HTL0079,v1.3_buggy,4910.89,6382.19,1.2996,2024-06-21 00:21:00,25
LOG0002417,HTL0016,v1.3_buggy,2493.57,3392.75,1.3606,2024-06-17 05:40:00,25
LOG0002418,HTL0023,v1.3_buggy,1971.31,2564.28,1.3008,2024-06-29 23:30:00,26
LOG0002419,HTL0094,v1.2,7076.65,7183.51,1.0151,2024-03-14 20:20:00,11
LOG0002420,HTL0105,v1.3_buggy,2945.91,3757.8,1.2756,2024-05-09 17:37:00,19
LOG0002421,HTL0064,v1.2,5092.8,5230.31,1.027,2024-02-18 20:42:00,7
LOG0002422,HTL0030,v1.3_buggy,7115.84,9565.82,1.3443,2024-05-06 17:42:00,19
LOG0002423,HTL0058,v1.2,5136.56,4997.36,0.9729,2024-03-27 02:08:00,13
LOG0002424,HTL0076,v1.2,3649.44,3615.5,0.9907,2024-02-25 13:50:00,8
LOG0002425,HTL0079,v1.3_buggy,4960.29,6230.12,1.256,2024-05-19 10:42:00,20
LOG0002426,HTL0028,v1.2,3813.41,3959.08,1.0382,2024-02-13 18:07:00,7
LOG0002427,HTL0043,v1.2,1500.0,1683.15,1.1221,2024-03-04 19:20:00,10
LOG0002428,HTL0074,v1.2,4218.56,4892.26,1.1597,2024-03-01 11:52:00,9
LOG0002429,HTL0061,v1.2,2700.8,2655.43,0.9832,2024-03-12 16:14:00,11
LOG0002430,HTL0062,v1.2,1993.12,2111.51,1.0594,2024-03-05 21:51:00,10
LOG0002431,HTL0040,v1.2,4104.56,4481.36,1.0918,2024-04-04 10:04:00,14
LOG0002432,HTL0103,v1.3_buggy,3079.1,3926.47,1.2752,2024-04-18 04:54:00,16
LOG0002433,HTL0041,v1.3_buggy,5907.42,7687.33,1.3013,2024-05-08 11:40:00,19
LOG0002434,HTL0103,v1.2,4866.17,5641.84,1.1594,2024-01-22 11:58:00,4
LOG0002435,HTL0015,v1.2,4224.33,4408.51,1.0436,2024-03-22 14:57:00,12
LOG0002436,HTL0064,v1.3_buggy,9539.52,12644.63,1.3255,2024-06-28 22:18:00,26
LOG0002437,HTL0118,v1.3_buggy,5481.25,6912.4,1.2611,2024-05-24 21:21:00,21
LOG0002438,HTL0051,v1.3_buggy,5205.54,6932.22,1.3317,2024-05-02 14:59:00,18
LOG0002439,HTL0110,v1.2,8187.68,8046.03,0.9827,2024-03-27 04:58:00,13
LOG0002440,HTL0066,v1.3_buggy,3395.12,4390.57,1.2932,2024-06-14 16:07:00,24
LOG0002441,HTL0079,v1.2,3967.97,4422.7,1.1146,2024-01-21 13:03:00,3
LOG0002442,HTL0056,v1.3_buggy,3248.89,4084.83,1.2573,2024-04-27 16:42:00,17
LOG0002443,HTL0104,v1.3_buggy,4829.43,5962.9,1.2347,2024-04-23 23:43:00,17
LOG0002444,HTL0009,v1.3_buggy,10912.46,13988.68,1.2819,2024-04-30 05:11:00,18
LOG0002445,HTL0109,v1.3_buggy,3985.01,4944.6,1.2408,2024-06-29 16:53:00,26
LOG0002446,HTL0061,v1.3_buggy,4620.45,6219.59,1.3461,2024-06-13 18:15:00,24
LOG0002447,HTL0101,v1.3_buggy,2935.41,3764.96,1.2826,2024-06-04 17:12:00,23
LOG0002448,HTL0093,v1.3_buggy,7140.05,9637.64,1.3498,2024-05-09 20:47:00,19
LOG0002449,HTL0069,v1.2,8905.06,9064.46,1.0179,2024-04-03 17:55:00,14
LOG0002450,HTL0040,v1.2,4016.16,4484.85,1.1167,2024-03-24 07:05:00,12
LOG0002451,HTL0061,v1.3_buggy,12700.17,16710.88,1.3158,2024-05-17 21:49:00,20
LOG0002452,HTL0086,v1.2,2432.37,2562.75,1.0536,2024-01-14 07:23:00,2
LOG0002453,HTL0065,v1.2,2478.37,2916.3,1.1767,2024-03-07 05:24:00,10
LOG0002454,HTL0086,v1.2,4451.7,5156.4,1.1583,2024-02-06 17:59:00,6
LOG0002455,HTL0061,v1.2,3978.4,3933.44,0.9887,2024-03-11 18:38:00,11
LOG0002456,HTL0104,v1.2,4976.27,5704.8,1.1464,2024-01-13 20:30:00,2
LOG0002457,HTL0052,v1.3_buggy,6609.52,8384.18,1.2685,2024-06-21 21:27:00,25
LOG0002458,HTL0005,v1.3_buggy,8645.29,11150.7,1.2898,2024-05-03 18:11:00,18
LOG0002459,HTL0094,v1.3_buggy,3752.68,4691.6,1.2502,2024-05-03 10:21:00,18
LOG0002460,HTL0103,v1.2,5541.08,5306.69,0.9577,2024-01-27 12:16:00,4
LOG0002461,HTL0032,v1.2,5243.9,5613.07,1.0704,2024-03-14 06:17:00,11
LOG0002462,HTL0080,v1.3_buggy,6994.0,9323.0,1.333,2024-05-12 22:32:00,19
LOG0002463,HTL0048,v1.3_buggy,4177.06,5700.02,1.3646,2024-05-04 11:04:00,18
LOG0002464,HTL0036,v1.2,3674.68,3838.57,1.0446,2024-03-03 08:53:00,9
LOG0002465,HTL0111,v1.2,3860.3,4105.43,1.0635,2024-02-03 13:06:00,5
LOG0002466,HTL0116,v1.2,6239.12,6109.97,0.9793,2024-01-14 10:40:00,2
LOG0002467,HTL0016,v1.3_buggy,2644.75,3459.07,1.3079,2024-06-10 23:01:00,24
LOG0002468,HTL0107,v1.3_buggy,3916.48,5267.27,1.3449,2024-05-07 10:09:00,19
LOG0002469,HTL0080,v1.2,4659.52,5222.86,1.1209,2024-04-14 19:31:00,15
LOG0002470,HTL0059,v1.3_buggy,5476.17,7456.9,1.3617,2024-06-24 11:18:00,26
LOG0002471,HTL0050,v1.2,5385.04,5873.46,1.0907,2024-01-24 16:17:00,4
LOG0002472,HTL0095,v1.2,3297.98,3339.53,1.0126,2024-01-02 12:41:00,1
LOG0002473,HTL0096,v1.2,2911.8,2958.68,1.0161,2024-02-27 21:38:00,9
LOG0002474,HTL0054,v1.2,5688.04,6329.65,1.1128,2024-02-09 18:12:00,6
LOG0002475,HTL0021,v1.3_buggy,3779.96,4853.09,1.2839,2024-05-05 03:19:00,18
LOG0002476,HTL0032,v1.3_buggy,4621.95,6378.29,1.38,2024-06-21 22:21:00,25
LOG0002477,HTL0016,v1.3_buggy,3446.66,4298.67,1.2472,2024-06-19 16:00:00,25
LOG0002478,HTL0118,v1.2,3424.82,3467.63,1.0125,2024-03-16 08:49:00,11
LOG0002479,HTL0016,v1.2,5970.06,6506.17,1.0898,2024-02-01 19:42:00,5
LOG0002480,HTL0065,v1.2,5071.02,5295.67,1.0443,2024-01-04 17:31:00,1
LOG0002481,HTL0061,v1.3_buggy,4361.8,5323.14,1.2204,2024-05-08 09:19:00,19
LOG0002482,HTL0030,v1.3_buggy,4780.55,6442.27,1.3476,2024-04-20 20:44:00,16
LOG0002483,HTL0021,v1.3_buggy,3986.46,5046.06,1.2658,2024-06-22 02:10:00,25
LOG0002484,HTL0058,v1.2,4893.13,5049.71,1.032,2024-03-04 10:08:00,10
LOG0002485,HTL0078,v1.3_buggy,4303.16,5793.34,1.3463,2024-06-25 17:03:00,26
LOG0002486,HTL0119,v1.2,8723.57,9559.29,1.0958,2024-01-10 10:29:00,2
LOG0002487,HTL0081,v1.2,3904.81,4436.25,1.1361,2024-02-29 09:46:00,9
LOG0002488,HTL0105,v1.2,3545.39,3523.05,0.9937,2024-03-07 17:28:00,10
LOG0002489,HTL0065,v1.2,7391.4,8105.41,1.0966,2024-03-25 20:19:00,13
LOG0002490,HTL0101,v1.2,4400.23,4486.03,1.0195,2024-04-05 02:15:00,14
LOG0002491,HTL0012,v1.3_buggy,7661.4,9841.83,1.2846,2024-05-28 13:41:00,22
LOG0002492,HTL0052,v1.3_buggy,6030.36,7908.82,1.3115,2024-05-23 18:43:00,21
LOG0002493,HTL0030,v1.2,3396.92,3774.66,1.1112,2024-02-13 08:06:00,7
LOG0002494,HTL0104,v1.3_buggy,4955.56,6258.87,1.263,2024-04-18 08:03:00,16
LOG0002495,HTL0060,v1.2,3070.35,3424.36,1.1153,2024-03-28 20:27:00,13
LOG0002496,HTL0056,v1.2,8415.47,8705.8,1.0345,2024-03-01 13:33:00,9
LOG0002497,HTL0002,v1.3_buggy,3534.4,4840.01,1.3694,2024-06-24 02:03:00,26
LOG0002498,HTL0110,v1.2,1910.17,2073.87,1.0857,2024-04-14 22:44:00,15
LOG0002499,HTL0044,v1.3_buggy,3244.96,4197.68,1.2936,2024-04-19 23:16:00,16
LOG0002500,HTL0021,v1.2,9265.28,10524.43,1.1359,2024-03-30 12:32:00,13
LOG0002501,HTL0044,v1.2,5582.48,6326.62,1.1333,2024-01-03 14:16:00,1
LOG0002502,HTL0036,v1.3_buggy,4945.46,6610.1,1.3366,2024-06-19 20:47:00,25
LOG0002503,HTL0107,v1.2,2533.63,2437.86,0.9622,2024-03-17 18:27:00,11
LOG0002504,HTL0013,v1.2,9612.17,9172.89,0.9543,2024-01-23 14:22:00,4
LOG0002505,HTL0053,v1.3_buggy,7901.73,10391.57,1.3151,2024-05-06 22:38:00,19
LOG0002506,HTL0068,v1.3_buggy,3234.24,4241.71,1.3115,2024-05-22 15:19:00,21
LOG0002507,HTL0098,v1.2,2475.09,2856.01,1.1539,2024-01-12 17:01:00,2
LOG0002508,HTL0094,v1.3_buggy,6470.06,8845.22,1.3671,2024-05-16 22:05:00,20
LOG0002509,HTL0062,v1.3_buggy,7097.93,8727.61,1.2296,2024-05-24 04:27:00,21
LOG0002510,HTL0101,v1.2,5687.12,5534.14,0.9731,2024-01-13 09:17:00,2
LOG0002511,HTL0082,v1.2,7849.01,8025.61,1.0225,2024-02-02 09:31:00,5
LOG0002512,HTL0111,v1.3_buggy,5323.04,6960.94,1.3077,2024-05-25 14:56:00,21
LOG0002513,HTL0033,v1.2,3779.22,4444.74,1.1761,2024-03-02 17:07:00,9
LOG0002514,HTL0118,v1.3_buggy,8153.08,10067.42,1.2348,2024-05-13 12:46:00,20
LOG0002515,HTL0114,v1.2,3720.29,3820.74,1.027,2024-03-15 23:15:00,11
LOG0002516,HTL0067,v1.3_buggy,4804.89,6030.62,1.2551,2024-04-22 12:10:00,17
LOG0002517,HTL0027,v1.3_buggy,5627.1,7249.39,1.2883,2024-06-08 10:28:00,23
LOG0002518,HTL0021,v1.2,4649.45,4764.29,1.0247,2024-03-04 11:29:00,10
LOG0002519,HTL0080,v1.3_buggy,8581.4,11820.02,1.3774,2024-05-06 02:13:00,19
LOG0002520,HTL0058,v1.3_buggy,7539.26,9856.83,1.3074,2024-06-07 12:20:00,23
LOG0002521,HTL0019,v1.3_buggy,3794.89,4733.75,1.2474,2024-05-26 07:10:00,21
LOG0002522,HTL0092,v1.2,8554.83,8973.16,1.0489,2024-03-22 16:00:00,12
LOG0002523,HTL0085,v1.3_buggy,2488.02,3312.3,1.3313,2024-04-20 04:30:00,16
LOG0002524,HTL0117,v1.2,2449.12,2555.41,1.0434,2024-04-04 05:28:00,14
LOG0002525,HTL0117,v1.3_buggy,14319.88,18403.91,1.2852,2024-05-05 06:09:00,18
LOG0002526,HTL0036,v1.3_buggy,7536.14,9622.9,1.2769,2024-04-25 07:48:00,17
LOG0002527,HTL0010,v1.3_buggy,3153.06,4213.12,1.3362,2024-05-21 04:45:00,21
LOG0002528,HTL0046,v1.3_buggy,4383.19,5483.81,1.2511,2024-05-11 10:17:00,19
LOG0002529,HTL0063,v1.2,4384.41,5089.86,1.1609,2024-02-13 17:26:00,7
LOG0002530,HTL0048,v1.3_buggy,6973.8,9609.2,1.3779,2024-05-19 06:20:00,20
LOG0002531,HTL0020,v1.2,6236.14,6139.48,0.9845,2024-01-21 15:16:00,3
LOG0002532,HTL0033,v1.3_buggy,8302.3,11368.34,1.3693,2024-05-15 13:09:00,20
LOG0002533,HTL0075,v1.2,3670.35,3882.5,1.0578,2024-02-07 23:01:00,6
LOG0002534,HTL0091,v1.2,7196.66,6949.09,0.9656,2024-01-27 07:14:00,4
LOG0002535,HTL0018,v1.2,3519.44,3871.03,1.0999,2024-02-15 04:07:00,7
LOG0002536,HTL0033,v1.2,5662.91,6254.68,1.1045,2024-04-10 10:20:00,15
LOG0002537,HTL0059,v1.3_buggy,5674.86,7630.42,1.3446,2024-05-14 03:49:00,20
LOG0002538,HTL0116,v1.3_buggy,4646.14,6037.66,1.2995,2024-05-05 18:26:00,18
LOG0002539,HTL0024,v1.3_buggy,3509.96,4561.19,1.2995,2024-06-22 19:19:00,25
LOG0002540,HTL0052,v1.2,5922.18,6803.4,1.1488,2024-02-11 06:47:00,6
LOG0002541,HTL0053,v1.2,7120.14,8328.43,1.1697,2024-03-23 00:38:00,12
LOG0002542,HTL0091,v1.2,11931.1,11379.88,0.9538,2024-01-28 19:02:00,4
LOG0002543,HTL0107,v1.2,4736.39,5506.05,1.1625,2024-02-28 05:05:00,9
LOG0002544,HTL0018,v1.3_buggy,4438.71,5906.15,1.3306,2024-06-12 11:24:00,24
LOG0002545,HTL0016,v1.3_buggy,8376.9,10645.36,1.2708,2024-05-24 08:59:00,21
LOG0002546,HTL0036,v1.3_buggy,8129.14,10607.71,1.3049,2024-06-14 20:03:00,24
LOG0002547,HTL0113,v1.2,2752.31,3118.09,1.1329,2024-02-11 10:04:00,6
LOG0002548,HTL0005,v1.2,7243.64,7417.49,1.024,2024-02-10 12:06:00,6
LOG0002549,HTL0050,v1.3_buggy,6835.65,8794.06,1.2865,2024-06-23 16:16:00,25
LOG0002550,HTL0089,v1.2,4563.98,4430.26,0.9707,2024-01-19 21:18:00,3
LOG0002551,HTL0119,v1.3_buggy,5329.66,6653.55,1.2484,2024-05-22 00:01:00,21
LOG0002552,HTL0040,v1.3_buggy,2826.46,3477.11,1.2302,2024-04-25 12:30:00,17
LOG0002553,HTL0041,v1.2,7125.51,8162.98,1.1456,2024-02-04 16:13:00,5
LOG0002554,HTL0118,v1.3_buggy,6506.95,8816.92,1.355,2024-04-20 22:40:00,16
LOG0002555,HTL0032,v1.2,8680.6,9411.51,1.0842,2024-04-08 17:17:00,15
LOG0002556,HTL0013,v1.3_buggy,3666.79,4487.05,1.2237,2024-06-26 01:53:00,26
LOG0002557,HTL0093,v1.2,3897.37,3777.33,0.9692,2024-02-10 18:37:00,6
LOG0002558,HTL0084,v1.3_buggy,4670.19,5739.66,1.229,2024-05-01 13:08:00,18
LOG0002559,HTL0115,v1.2,2617.03,2529.88,0.9667,2024-04-09 09:14:00,15
LOG0002560,HTL0101,v1.2,4220.52,4428.17,1.0492,2024-03-31 20:31:00,13
LOG0002561,HTL0043,v1.2,8247.61,7933.38,0.9619,2024-01-28 18:51:00,4
LOG0002562,HTL0086,v1.3_buggy,5853.86,7533.33,1.2869,2024-04-18 12:50:00,16
LOG0002563,HTL0012,v1.3_buggy,2654.81,3295.68,1.2414,2024-06-25 10:11:00,26
LOG0002564,HTL0099,v1.2,3740.71,4275.63,1.143,2024-03-04 20:30:00,10
LOG0002565,HTL0042,v1.2,3640.97,3768.04,1.0349,2024-01-13 19:54:00,2
LOG0002566,HTL0028,v1.2,9591.23,10937.84,1.1404,2024-02-25 11:39:00,8
LOG0002567,HTL0109,v1.3_buggy,6209.88,7866.68,1.2668,2024-06-09 08:15:00,23
LOG0002568,HTL0048,v1.3_buggy,8255.15,11306.25,1.3696,2024-05-13 23:59:00,20
LOG0002569,HTL0055,v1.2,2379.61,2460.75,1.0341,2024-01-04 05:44:00,1
LOG0002570,HTL0004,v1.2,4784.41,4563.85,0.9539,2024-01-27 05:34:00,4
LOG0002571,HTL0028,v1.3_buggy,3630.46,4507.94,1.2417,2024-04-16 08:30:00,16
LOG0002572,HTL0060,v1.2,3875.17,3710.09,0.9574,2024-04-05 16:55:00,14
LOG0002573,HTL0041,v1.2,4323.86,4152.64,0.9604,2024-02-13 18:16:00,7
LOG0002574,HTL0098,v1.3_buggy,4499.67,5588.59,1.242,2024-06-25 01:59:00,26
LOG0002575,HTL0055,v1.2,4227.2,4583.55,1.0843,2024-01-01 11:14:00,1
LOG0002576,HTL0101,v1.3_buggy,2882.23,3665.04,1.2716,2024-05-16 11:24:00,20
LOG0002577,HTL0115,v1.2,9696.87,10760.62,1.1097,2024-01-22 02:30:00,4
LOG0002578,HTL0039,v1.2,5124.21,5203.64,1.0155,2024-03-08 17:38:00,10
LOG0002579,HTL0089,v1.2,11253.31,11601.04,1.0309,2024-04-12 16:46:00,15
LOG0002580,HTL0042,v1.3_buggy,7985.65,10599.35,1.3273,2024-05-16 11:30:00,20
LOG0002581,HTL0112,v1.2,3922.4,3739.62,0.9534,2024-04-09 12:59:00,15
LOG0002582,HTL0051,v1.3_buggy,7964.92,10162.44,1.2759,2024-04-30 17:44:00,18
LOG0002583,HTL0005,v1.3_buggy,3032.03,4152.67,1.3696,2024-06-10 05:24:00,24
LOG0002584,HTL0067,v1.2,3938.47,4332.71,1.1001,2024-01-31 23:19:00,5
LOG0002585,HTL0030,v1.2,4402.73,4287.38,0.9738,2024-03-14 14:51:00,11
LOG0002586,HTL0051,v1.3_buggy,4935.06,6643.58,1.3462,2024-04-20 12:36:00,16
LOG0002587,HTL0068,v1.2,4020.07,4582.48,1.1399,2024-01-24 05:11:00,4
LOG0002588,HTL0009,v1.2,4680.94,4772.69,1.0196,2024-02-17 02:23:00,7
LOG0002589,HTL0060,v1.2,5553.83,5296.13,0.9536,2024-03-08 13:03:00,10
LOG0002590,HTL0045,v1.3_buggy,4772.85,6373.66,1.3354,2024-04-19 20:31:00,16
LOG0002591,HTL0076,v1.3_buggy,4467.28,6077.73,1.3605,2024-04-27 22:37:00,17
LOG0002592,HTL0097,v1.2,7459.46,7615.36,1.0209,2024-03-01 06:42:00,9
LOG0002593,HTL0040,v1.2,7895.45,8293.38,1.0504,2024-03-31 01:06:00,13
LOG0002594,HTL0030,v1.2,5984.6,6041.45,1.0095,2024-03-16 01:18:00,11
LOG0002595,HTL0057,v1.3_buggy,3491.96,4605.2,1.3188,2024-05-20 09:14:00,21
LOG0002596,HTL0057,v1.2,3046.28,3481.29,1.1428,2024-04-08 14:16:00,15
LOG0002597,HTL0072,v1.2,1761.81,1995.43,1.1326,2024-01-09 18:53:00,2
LOG0002598,HTL0026,v1.2,4892.77,4973.99,1.0166,2024-02-09 20:40:00,6
LOG0002599,HTL0080,v1.3_buggy,3773.2,4671.6,1.2381,2024-06-24 09:08:00,26
LOG0002600,HTL0109,v1.3_buggy,5578.94,7380.94,1.323,2024-05-09 17:59:00,19
LOG0002601,HTL0085,v1.2,3284.9,3544.74,1.0791,2024-04-07 00:08:00,14
LOG0002602,HTL0079,v1.2,11057.66,12989.43,1.1747,2024-03-31 12:04:00,13
LOG0002603,HTL0041,v1.3_buggy,7974.24,10213.41,1.2808,2024-05-19 18:09:00,20
LOG0002604,HTL0114,v1.2,9926.56,10870.58,1.0951,2024-04-07 18:32:00,14
LOG0002605,HTL0065,v1.3_buggy,4979.31,6129.53,1.231,2024-04-30 04:25:00,18
LOG0002606,HTL0097,v1.3_buggy,4399.1,5521.75,1.2552,2024-06-27 08:38:00,26
LOG0002607,HTL0098,v1.2,10489.35,10893.19,1.0385,2024-04-06 04:07:00,14
LOG0002608,HTL0070,v1.2,6534.97,6838.19,1.0464,2024-04-01 22:32:00,14
LOG0002609,HTL0025,v1.2,9401.78,8970.24,0.9541,2024-03-29 07:53:00,13
LOG0002610,HTL0099,v1.2,4890.49,5148.71,1.0528,2024-03-14 05:03:00,11
LOG0002611,HTL0108,v1.3_buggy,3524.8,4573.78,1.2976,2024-06-09 04:05:00,23
LOG0002612,HTL0086,v1.2,4992.57,5804.86,1.1627,2024-04-07 07:36:00,14
LOG0002613,HTL0061,v1.3_buggy,7472.43,9810.55,1.3129,2024-05-06 03:27:00,19
LOG0002614,HTL0104,v1.3_buggy,6471.23,8822.87,1.3634,2024-05-24 18:12:00,21
LOG0002615,HTL0010,v1.2,4603.38,5005.26,1.0873,2024-03-16 16:56:00,11
LOG0002616,HTL0067,v1.3_buggy,3101.66,4217.64,1.3598,2024-06-16 04:09:00,24
LOG0002617,HTL0070,v1.3_buggy,4438.59,5767.5,1.2994,2024-06-01 11:39:00,22
LOG0002618,HTL0060,v1.2,3119.86,3562.57,1.1419,2024-03-31 16:19:00,13
LOG0002619,HTL0092,v1.3_buggy,10436.64,13066.67,1.252,2024-05-21 11:20:00,21
LOG0002620,HTL0097,v1.2,2146.2,2319.83,1.0809,2024-03-30 20:19:00,13
LOG0002621,HTL0021,v1.2,3666.65,4281.55,1.1677,2024-01-29 11:44:00,5
LOG0002622,HTL0120,v1.3_buggy,4399.76,5425.34,1.2331,2024-04-20 13:03:00,16
LOG0002623,HTL0033,v1.2,6308.88,6253.36,0.9912,2024-03-31 08:59:00,13
LOG0002624,HTL0037,v1.2,5479.77,5504.43,1.0045,2024-01-23 15:19:00,4
LOG0002625,HTL0090,v1.3_buggy,2474.51,3319.31,1.3414,2024-04-15 14:01:00,16
LOG0002626,HTL0114,v1.2,3847.77,3954.74,1.0278,2024-03-13 20:31:00,11
LOG0002627,HTL0107,v1.3_buggy,4191.58,5564.32,1.3275,2024-06-18 16:56:00,25
LOG0002628,HTL0102,v1.2,4205.61,4006.68,0.9527,2024-03-11 14:28:00,11
LOG0002629,HTL0093,v1.2,5345.09,5774.3,1.0803,2024-04-02 10:59:00,14
LOG0002630,HTL0038,v1.2,8490.34,9115.23,1.0736,2024-03-08 05:36:00,10
LOG0002631,HTL0083,v1.2,2806.89,2849.27,1.0151,2024-03-30 17:59:00,13
LOG0002632,HTL0118,v1.2,5247.66,5574.06,1.0622,2024-01-20 03:54:00,3
