inv_id,hotel_id,rooms_available,booking_success,failure_reason,logged_at,week_number
INV0001618,HTL0044,18,True,,2024-04-09 03:36:00,15
INV0001619,HTL0098,21,True,,2024-05-25 17:47:00,21
INV0001620,HTL0013,45,True,,2024-01-23 18:46:00,4
INV0001621,HTL0010,22,True,,2024-05-04 00:34:00,18
INV0001622,HTL0016,19,True,,2024-04-12 03:56:00,15
INV0001623,HTL0038,19,True,,2024-05-24 08:27:00,21
INV0001624,HTL0058,6,True,,2024-02-16 04:29:00,7
INV0001625,HTL0069,33,True,,2024-06-03 14:47:00,23
INV0001626,HTL0041,10,True,,2024-03-22 20:29:00,12
INV0001627,HTL0066,42,True,,2024-01-10 22:11:00,2
INV0001628,HTL0093,7,True,,2024-06-12 09:37:00,24
INV0001629,HTL0007,37,False,timeout,2024-01-08 23:25:00,2
INV0001630,HTL0106,10,True,,2024-01-31 23:02:00,5
INV0001631,HTL0093,42,True,,2024-04-09 10:18:00,15
INV0001632,HTL0112,24,True,,2024-03-13 08:54:00,11
INV0001633,HTL0027,30,True,,2024-04-05 05:58:00,14
INV0001634,HTL0062,36,True,,2024-05-18 18:10:00,20
INV0001635,HTL0030,25,True,,2024-04-26 05:19:00,17
INV0001636,HTL0023,9,True,,2024-06-27 23:00:00,26
INV0001637,HTL0015,32,True,,2024-03-28 13:16:00,13
INV0001638,HTL0028,6,True,,2024-02-21 23:43:00,8
INV0001639,HTL0046,35,True,,2024-06-10 08:34:00,24
INV0001640,HTL0063,44,True,,2024-06-03 16:25:00,23
INV0001641,HTL0069,19,True,,2024-06-19 06:32:00,25
INV0001642,HTL0027,14,True,,2024-02-20 23:53:00,8
INV0001643,HTL0053,15,True,,2024-06-03 19:28:00,23
INV0001644,HTL0023,34,True,,2024-01-06 23:18:00,1
INV0001645,HTL0021,20,True,,2024-05-14 04:20:00,20
INV0001646,HTL0003,34,True,,2024-01-21 03:54:00,3
INV0001647,HTL0075,39,True,,2024-04-11 15:43:00,15
INV0001648,HTL0033,47,True,,2024-02-18 11:42:00,7
INV0001649,HTL0080,33,True,,2024-01-21 11:14:00,3
INV0001650,HTL0048,38,True,,2024-03-26 01:55:00,13
INV0001651,HTL0012,0,True,,2024-03-20 09:11:00,12
INV0001652,HTL0100,8,True,,2024-06-28 17:34:00,26
INV0001653,HTL0047,40,True,,2024-06-12 18:06:00,24
INV0001654,HTL0112,29,True,,2024-04-17 17:56:00,16
INV0001655,HTL0074,20,True,,2024-03-24 00:42:00,12
INV0001656,HTL0082,17,True,,2024-05-16 17:27:00,20
INV0001657,HTL0092,21,True,,2024-03-22 17:22:00,12
INV0001658,HTL0103,43,True,,2024-06-28 22:45:00,26
INV0001659,HTL0076,25,False,timeout,2024-02-10 03:48:00,6
INV0001660,HTL0032,11,True,,2024-06-28 00:54:00,26
INV0001661,HTL0076,30,True,,2024-03-07 17:05:00,10
INV0001662,HTL0009,36,True,,2024-02-05 15:25:00,6
INV0001663,HTL0053,42,True,,2024-05-24 11:21:00,21
INV0001664,HTL0065,35,True,,2024-01-19 07:09:00,3
INV0001665,HTL0083,47,True,,2024-02-11 17:33:00,6
INV0001666,HTL0006,43,True,,2024-01-29 19:35:00,5
INV0001667,HTL0036,1,True,,2024-06-18 06:58:00,25
INV0001668,HTL0086,36,True,,2024-06-11 22:14:00,24
INV0001669,HTL0033,39,True,,2024-04-21 10:02:00,16
INV0001670,HTL0007,15,True,,2024-03-20 23:52:00,12
INV0001671,HTL0039,49,True,,2024-06-26 05:18:00,26
INV0001672,HTL0073,22,True,,2024-04-24 16:08:00,17
INV0001673,HTL0066,34,True,,2024-04-07 12:42:00,14
INV0001674,HTL0074,5,True,,2024-02-05 00:06:00,6
INV0001675,HTL0027,35,True,,2024-05-03 01:30:00,18
INV0001676,HTL0064,21,True,,2024-06-25 14:07:00,26
INV0001677,HTL0063,10,True,,2024-04-08 05:08:00,15
INV0001678,HTL0119,33,True,,2024-04-09 01:38:00,15
INV0001679,HTL0044,20,True,,2024-05-29 19:52:00,22
INV0001680,HTL0031,12,False,no_inventory,2024-05-04 09:37:00,18
INV0001681,HTL0065,44,True,,2024-06-16 06:10:00,24
INV0001682,HTL0027,17,True,,2024-03-16 17:43:00,11
INV0001683,HTL0060,44,True,,2024-02-12 22:15:00,7
INV0001684,HTL0114,43,True,,2024-06-22 20:00:00,25
INV0001685,HTL0076,29,False,no_inventory,2024-05-11 06:58:00,19
INV0001686,HTL0088,40,True,,2024-05-24 07:04:00,21
INV0001687,HTL0097,23,False,api_error,2024-05-12 20:18:00,19
INV0001688,HTL0028,0,True,,2024-03-31 23:42:00,13
INV0001689,HTL0103,36,True,,2024-02-07 17:09:00,6
INV0001690,HTL0069,27,True,,2024-06-01 13:37:00,22
INV0001691,HTL0118,3,True,,2024-06-20 01:32:00,25
INV0001692,HTL0034,3,True,,2024-01-30 13:21:00,5
INV0001693,HTL0064,13,True,,2024-03-13 07:35:00,11
INV0001694,HTL0095,10,True,,2024-06-12 10:38:00,24
INV0001695,HTL0046,22,True,,2024-04-11 05:33:00,15
INV0001696,HTL0074,45,True,,2024-01-06 04:07:00,1
INV0001697,HTL0115,11,True,,2024-03-16 01:45:00,11
INV0001698,HTL0011,47,True,,2024-06-21 16:54:00,25
INV0001699,HTL0049,46,True,,2024-02-10 11:14:00,6
INV0001700,HTL0090,41,True,,2024-06-17 15:28:00,25
INV0001701,HTL0097,3,True,,2024-03-01 14:42:00,9
INV0001702,HTL0071,0,True,,2024-04-08 17:02:00,15
INV0001703,HTL0041,39,True,,2024-04-12 03:09:00,15
INV0001704,HTL0045,9,True,,2024-03-02 20:56:00,9
INV0001705,HTL0008,6,True,,2024-03-29 01:35:00,13
INV0001706,HTL0020,1,True,,2024-05-17 23:12:00,20
INV0001707,HTL0024,22,True,,2024-02-24 03:22:00,8
INV0001708,HTL0071,33,True,,2024-06-10 21:07:00,24
INV0001709,HTL0043,11,True,,2024-03-30 22:24:00,13
INV0001710,HTL0091,11,True,,2024-05-30 10:14:00,22
INV0001711,HTL0118,44,True,,2024-06-08 11:13:00,23
INV0001712,HTL0072,15,True,,2024-03-27 19:27:00,13
INV0001713,HTL0094,7,True,,2024-05-09 18:52:00,19
INV0001714,HTL0076,41,True,,2024-04-30 17:59:00,18
INV0001715,HTL0077,5,True,,2024-03-05 04:12:00,10
INV0001716,HTL0078,14,True,,2024-05-19 02:17:00,20
INV0001717,HTL0028,48,False,timeout,2024-05-25 23:41:00,21
INV0001718,HTL0003,10,True,,2024-05-27 00:09:00,22
INV0001719,HTL0013,29,True,,2024-02-17 01:19:00,7
INV0001720,HTL0110,9,True,,2024-06-17 23:25:00,25
INV0001721,HTL0101,22,True,,2024-01-21 00:41:00,3
INV0001722,HTL0033,17,True,,2024-02-03 18:17:00,5
INV0001723,HTL0014,8,True,,2024-05-25 22:57:00,21
INV0001724,HTL0049,8,True,,2024-03-14 09:14:00,11
INV0001725,HTL0042,49,True,,2024-05-02 02:19:00,18
INV0001726,HTL0012,5,True,,2024-04-18 13:58:00,16
INV0001727,HTL0002,15,True,,2024-01-07 11:05:00,1
INV0001728,HTL0008,11,True,,2024-01-24 06:00:00,4
INV0001729,HTL0063,1,True,,2024-04-23 08:47:00,17
INV0001730,HTL0118,16,True,,2024-05-04 08:16:00,18
INV0001731,HTL0115,25,False,timeout,2024-06-19 20:54:00,25
INV0001732,HTL0101,8,True,,2024-04-29 11:54:00,18
INV0001733,HTL0019,4,True,,2024-04-06 04:58:00,14
INV0001734,HTL0059,27,True,,2024-03-23 13:55:00,12
INV0001735,HTL0037,29,True,,2024-01-04 08:59:00,1
INV0001736,HTL0111,16,True,,2024-05-10 04:38:00,19
INV0001737,HTL0034,46,True,,2024-03-21 23:34:00,12
INV0001738,HTL0006,38,True,,2024-06-29 13:04:00,26
INV0001739,HTL0098,18,True,,2024-05-15 19:46:00,20
INV0001740,HTL0060,5,True,,2024-02-23 18:30:00,8
INV0001741,HTL0110,3,True,,2024-02-17 02:05:00,7
INV0001742,HTL0029,43,True,,2024-03-01 23:36:00,9
INV0001743,HTL0111,37,True,,2024-06-10 04:55:00,24
INV0001744,HTL0075,13,True,,2024-04-16 14:15:00,16
INV0001745,HTL0117,15,True,,2024-01-29 12:28:00,5
INV0001746,HTL0020,36,True,,2024-03-06 19:22:00,10
INV0001747,HTL0041,31,True,,2024-04-01 16:32:00,14
INV0001748,HTL0086,30,True,,2024-05-23 17:40:00,21
INV0001749,HTL0086,4,True,,2024-03-16 09:26:00,11
INV0001750,HTL0078,16,True,,2024-06-24 13:45:00,26
INV0001751,HTL0023,3,True,,2024-02-08 13:49:00,6
INV0001752,HTL0050,42,True,,2024-04-15 11:55:00,16
INV0001753,HTL0094,23,True,,2024-06-08 05:59:00,23
INV0001754,HTL0120,5,True,,2024-06-14 11:55:00,24
INV0001755,HTL0090,29,True,,2024-04-10 07:43:00,15
INV0001756,HTL0049,43,True,,2024-06-17 17:15:00,25
INV0001757,HTL0088,10,True,,2024-01-09 06:09:00,2
INV0001758,HTL0104,26,True,,2024-05-19 09:57:00,20
INV0001759,HTL0024,8,True,,2024-04-10 15:56:00,15
INV0001760,HTL0028,23,True,,2024-04-02 05:58:00,14
INV0001761,HTL0062,19,True,,2024-01-16 12:38:00,3
INV0001762,HTL0044,12,True,,2024-02-03 11:42:00,5
INV0001763,HTL0078,27,True,,2024-01-21 05:11:00,3
INV0001764,HTL0029,46,True,,2024-05-24 04:32:00,21
INV0001765,HTL0038,30,True,,2024-02-29 01:40:00,9
INV0001766,HTL0067,31,True,,2024-05-28 09:04:00,22
INV0001767,HTL0097,34,True,,2024-05-14 02:33:00,20
INV0001768,HTL0111,36,True,,2024-05-23 12:53:00,21
INV0001769,HTL0025,18,True,,2024-01-27 20:39:00,4
INV0001770,HTL0075,46,True,,2024-01-31 03:06:00,5
INV0001771,HTL0119,6,True,,2024-04-01 00:19:00,14
INV0001772,HTL0015,2,True,,2024-03-20 04:27:00,12
INV0001773,HTL0090,39,True,,2024-03-29 14:34:00,13
INV0001774,HTL0003,29,True,,2024-02-26 11:17:00,9
INV0001775,HTL0035,30,True,,2024-05-15 22:43:00,20
INV0001776,HTL0095,44,True,,2024-06-03 20:07:00,23
INV0001777,HTL0061,47,True,,2024-02-23 07:05:00,8
INV0001778,HTL0051,39,True,,2024-02-21 00:27:00,8
INV0001779,HTL0002,8,True,,2024-02-13 03:12:00,7
INV0001780,HTL0017,33,True,,2024-01-27 23:14:00,4
INV0001781,HTL0072,21,False,no_inventory,2024-03-19 04:23:00,12
INV0001782,HTL0076,26,True,,2024-02-12 05:13:00,7
INV0001783,HTL0001,26,True,,2024-05-10 03:54:00,19
INV0001784,HTL0098,32,True,,2024-06-23 04:19:00,25
INV0001785,HTL0051,44,True,,2024-05-18 13:46:00,20
INV0001786,HTL0024,44,True,,2024-06-09 16:06:00,23
INV0001787,HTL0057,42,True,,2024-04-03 08:44:00,14
INV0001788,HTL0028,41,False,no_inventory,2024-03-30 20:42:00,13
INV0001789,HTL0016,5,True,,2024-06-01 09:05:00,22
INV0001790,HTL0109,47,True,,2024-01-07 12:38:00,1
INV0001791,HTL0116,26,True,,2024-04-05 09:22:00,14
INV0001792,HTL0094,31,True,,2024-03-18 23:52:00,12
INV0001793,HTL0078,37,True,,2024-04-10 00:25:00,15
INV0001794,HTL0038,21,True,,2024-01-08 20:52:00,2
INV0001795,HTL0019,12,True,,2024-04-08 17:12:00,15
INV0001796,HTL0096,31,True,,2024-02-18 17:16:00,7
INV0001797,HTL0003,26,True,,2024-04-28 12:31:00,17
INV0001798,HTL0032,43,True,,2024-04-24 15:18:00,17
INV0001799,HTL0013,39,True,,2024-02-17 02:26:00,7
INV0001800,HTL0068,29,True,,2024-02-24 07:11:00,8
INV0001801,HTL0096,34,True,,2024-01-28 00:35:00,4
INV0001802,HTL0097,12,True,,2024-03-08 19:45:00,10
INV0001803,HTL0073,0,True,,2024-04-06 20:25:00,14
INV0001804,HTL0046,41,True,,2024-04-21 20:05:00,16
INV0001805,HTL0102,26,True,,2024-03-15 11:04:00,11
INV0001806,HTL0016,21,True,,2024-03-10 06:40:00,10
INV0001807,HTL0072,46,True,,2024-05-11 06:28:00,19
INV0001808,HTL0099,42,True,,2024-04-26 04:02:00,17
INV0001809,HTL0062,47,True,,2024-02-27 20:09:00,9
INV0001810,HTL0107,23,True,,2024-04-22 07:18:00,17
INV0001811,HTL0096,22,True,,2024-04-11 03:22:00,15
INV0001812,HTL0118,34,True,,2024-01-31 22:36:00,5
INV0001813,HTL0067,8,True,,2024-04-09 01:21:00,15
INV0001814,HTL0117,26,True,,2024-02-03 11:29:00,5
INV0001815,HTL0040,6,True,,2024-02-26 04:24:00,9
INV0001816,HTL0040,23,True,,2024-03-31 04:09:00,13
INV0001817,HTL0084,15,True,,2024-01-15 11:08:00,3
INV0001818,HTL0091,22,True,,2024-01-15 02:22:00,3
INV0001819,HTL0049,6,True,,2024-06-24 05:28:00,26
INV0001820,HTL0086,39,True,,2024-06-27 01:13:00,26
INV0001821,HTL0082,21,True,,2024-03-14 08:00:00,11
INV0001822,HTL0014,28,True,,2024-03-24 07:12:00,12
INV0001823,HTL0065,19,True,,2024-04-23 14:16:00,17
INV0001824,HTL0119,36,True,,2024-03-22 11:55:00,12
INV0001825,HTL0111,5,True,,2024-04-20 15:17:00,16
INV0001826,HTL0070,30,True,,2024-04-10 09:50:00,15
INV0001827,HTL0075,26,True,,2024-02-27 13:21:00,9
INV0001828,HTL0113,40,True,,2024-01-10 18:26:00,2
INV0001829,HTL0088,36,True,,2024-05-14 18:40:00,20
INV0001830,HTL0068,8,False,timeout,2024-06-03 06:13:00,23
INV0001831,HTL0075,24,True,,2024-05-27 23:53:00,22
INV0001832,HTL0079,41,True,,2024-05-16 10:26:00,20
INV0001833,HTL0037,37,True,,2024-03-07 08:14:00,10
INV0001834,HTL0079,32,True,,2024-06-02 01:08:00,22
INV0001835,HTL0060,12,True,,2024-05-16 16:54:00,20
INV0001836,HTL0028,36,True,,2024-04-22 11:20:00,17
INV0001837,HTL0053,26,True,,2024-06-14 23:56:00,24
INV0001838,HTL0003,18,True,,2024-05-20 10:22:00,21
INV0001839,HTL0049,15,True,,2024-04-11 06:11:00,15
INV0001840,HTL0038,46,True,,2024-02-13 22:40:00,7
INV0001841,HTL0059,13,True,,2024-01-20 23:21:00,3
INV0001842,HTL0064,45,True,,2024-05-28 03:00:00,22
INV0001843,HTL0072,3,True,,2024-06-08 19:46:00,23
INV0001844,HTL0039,38,True,,2024-02-15 12:51:00,7
INV0001845,HTL0088,21,True,,2024-06-03 13:29:00,23
INV0001846,HTL0081,46,True,,2024-02-14 11:44:00,7
INV0001847,HTL0079,36,True,,2024-06-19 08:00:00,25
INV0001848,HTL0093,0,True,,2024-06-07 06:21:00,23
INV0001849,HTL0110,20,True,,2024-04-30 19:04:00,18
INV0001850,HTL0023,49,True,,2024-01-20 08:14:00,3
INV0001851,HTL0108,29,True,,2024-02-04 02:26:00,5
INV0001852,HTL0018,26,True,,2024-03-05 14:38:00,10
INV0001853,HTL0028,45,True,,2024-05-27 13:59:00,22
INV0001854,HTL0092,33,True,,2024-04-21 04:47:00,16
INV0001855,HTL0069,28,True,,2024-06-08 12:10:00,23
INV0001856,HTL0005,3,True,,2024-03-21 12:36:00,12
INV0001857,HTL0101,6,True,,2024-01-30 22:17:00,5
INV0001858,HTL0094,32,True,,2024-05-28 09:57:00,22
INV0001859,HTL0095,11,True,,2024-03-09 14:12:00,10
INV0001860,HTL0073,32,True,,2024-05-31 00:44:00,22
INV0001861,HTL0009,45,True,,2024-04-14 23:53:00,15
INV0001862,HTL0061,23,True,,2024-06-18 01:43:00,25
INV0001863,HTL0088,37,True,,2024-06-21 15:02:00,25
INV0001864,HTL0047,0,True,,2024-03-29 04:16:00,13
INV0001865,HTL0080,33,True,,2024-03-01 16:52:00,9
INV0001866,HTL0103,16,True,,2024-04-14 12:46:00,15
INV0001867,HTL0062,39,True,,2024-02-13 09:11:00,7
INV0001868,HTL0020,49,True,,2024-05-09 17:18:00,19
INV0001869,HTL0105,21,True,,2024-05-08 03:51:00,19
INV0001870,HTL0065,48,True,,2024-05-12 20:56:00,19
INV0001871,HTL0095,47,True,,2024-05-14 09:32:00,20
INV0001872,HTL0076,26,True,,2024-05-30 15:53:00,22
INV0001873,HTL0082,14,True,,2024-04-28 03:43:00,17
INV0001874,HTL0058,14,True,,2024-03-21 05:18:00,12
INV0001875,HTL0118,22,True,,2024-04-14 20:38:00,15
INV0001876,HTL0023,11,True,,2024-02-13 15:37:00,7
INV0001877,HTL0074,26,True,,2024-02-10 01:38:00,6
INV0001878,HTL0048,48,True,,2024-01-21 11:18:00,3
INV0001879,HTL0054,49,True,,2024-05-16 21:08:00,20
INV0001880,HTL0051,39,True,,2024-06-01 15:20:00,22
INV0001881,HTL0036,8,True,,2024-04-23 18:06:00,17
INV0001882,HTL0087,46,True,,2024-01-05 14:38:00,1
INV0001883,HTL0028,44,True,,2024-02-26 03:40:00,9
INV0001884,HTL0046,28,False,timeout,2024-06-20 11:12:00,25
INV0001885,HTL0011,36,True,,2024-05-01 09:28:00,18
INV0001886,HTL0116,20,True,,2024-05-16 22:44:00,20
INV0001887,HTL0028,0,True,,2024-03-06 06:52:00,10
INV0001888,HTL0044,11,True,,2024-01-20 20:12:00,3
INV0001889,HTL0095,0,True,,2024-01-25 19:22:00,4
INV0001890,HTL0016,26,True,,2024-02-05 02:17:00,6
INV0001891,HTL0020,23,True,,2024-06-08 05:09:00,23
INV0001892,HTL0042,23,True,,2024-04-28 02:47:00,17
INV0001893,HTL0055,48,False,no_inventory,2024-03-18 00:28:00,12
INV0001894,HTL0087,33,True,,2024-02-28 02:13:00,9
INV0001895,HTL0115,38,True,,2024-04-19 05:01:00,16
INV0001896,HTL0058,34,True,,2024-03-06 05:16:00,10
INV0001897,HTL0056,49,True,,2024-05-17 22:17:00,20
INV0001898,HTL0084,45,False,timeout,2024-05-01 11:26:00,18
INV0001899,HTL0002,9,True,,2024-01-12 00:28:00,2
INV0001900,HTL0089,23,True,,2024-03-12 23:15:00,11
INV0001901,HTL0025,26,False,timeout,2024-05-16 03:24:00,20
INV0001902,HTL0089,6,True,,2024-04-13 17:43:00,15
INV0001903,HTL0081,13,True,,2024-06-02 19:40:00,22
INV0001904,HTL0088,34,True,,2024-06-16 00:35:00,24
INV0001905,HTL0120,42,True,,2024-06-05 08:50:00,23
INV0001906,HTL0040,14,True,,2024-05-21 20:25:00,21
INV0001907,HTL0075,43,True,,2024-04-11 23:27:00,15
INV0001908,HTL0027,31,True,,2024-04-03 17:37:00,14
INV0001909,HTL0075,36,True,,2024-04-18 12:48:00,16
INV0001910,HTL0037,8,True,,2024-05-30 23:22:00,22
INV0001911,HTL0064,38,True,,2024-06-19 03:04:00,25
INV0001912,HTL0100,46,True,,2024-03-29 20:40:00,13
INV0001913,HTL0084,32,True,,2024-06-26 20:24:00,26
INV0001914,HTL0120,32,True,,2024-06-11 12:27:00,24
INV0001915,HTL0101,37,True,,2024-03-17 23:02:00,11
INV0001916,HTL0001,31,True,,2024-03-03 08:23:00,9
INV0001917,HTL0110,20,True,,2024-03-04 12:23:00,10
INV0001918,HTL0042,4,True,,2024-05-08 12:43:00,19
INV0001919,HTL0040,42,True,,2024-03-15 07:23:00,11
INV0001920,HTL0026,10,True,,2024-04-29 14:12:00,18
INV0001921,HTL0002,28,True,,2024-01-30 18:10:00,5
INV0001922,HTL0021,45,True,,2024-03-09 06:12:00,10
INV0001923,HTL0106,7,True,,2024-05-08 19:57:00,19
INV0001924,HTL0012,26,True,,2024-04-17 20:50:00,16
INV0001925,HTL0105,45,True,,2024-03-03 14:15:00,9
INV0001926,HTL0119,40,False,api_error,2024-03-31 02:19:00,13
INV0001927,HTL0086,42,True,,2024-01-24 08:43:00,4
INV0001928,HTL0001,42,True,,2024-06-14 21:13:00,24
INV0001929,HTL0067,47,True,,2024-05-02 01:46:00,18
INV0001930,HTL0078,11,True,,2024-04-17 09:24:00,16
INV0001931,HTL0119,6,True,,2024-01-12 20:45:00,2
INV0001932,HTL0013,34,True,,2024-05-20 21:37:00,21
INV0001933,HTL0097,43,True,,2024-06-06 22:33:00,23
INV0001934,HTL0101,5,True,,2024-06-15 20:30:00,24
INV0001935,HTL0023,18,True,,2024-02-09 22:18:00,6
INV0001936,HTL0086,35,True,,2024-02-16 09:20:00,7
INV0001937,HTL0100,41,True,,2024-01-05 14:41:00,1
INV0001938,HTL0047,39,False,no_inventory,2024-05-12 16:34:00,19
INV0001939,HTL0004,41,True,,2024-05-30 00:47:00,22
INV0001940,HTL0113,15,True,,2024-05-10 08:53:00,19
INV0001941,HTL0015,10,True,,2024-06-06 14:43:00,23
INV0001942,HTL0078,35,True,,2024-06-20 22:50:00,25
INV0001943,HTL0012,27,True,,2024-06-21 09:08:00,25
INV0001944,HTL0053,44,True,,2024-03-29 21:49:00,13
INV0001945,HTL0005,22,True,,2024-04-03 07:27:00,14
INV0001946,HTL0108,34,True,,2024-03-12 19:33:00,11
INV0001947,HTL0019,34,True,,2024-03-14 04:13:00,11
INV0001948,HTL0112,16,True,,2024-03-04 21:16:00,10
INV0001949,HTL0065,38,True,,2024-02-13 04:19:00,7
INV0001950,HTL0111,42,True,,2024-06-14 08:13:00,24
INV0001951,HTL0102,3,True,,2024-02-03 21:45:00,5
INV0001952,HTL0045,47,False,timeout,2024-05-08 03:24:00,19
INV0001953,HTL0090,6,True,,2024-04-02 04:22:00,14
INV0001954,HTL0046,47,True,,2024-05-22 12:34:00,21
INV0001955,HTL0054,17,True,,2024-01-10 09:07:00,2
INV0001956,HTL0103,43,True,,2024-04-19 17:40:00,16
INV0001957,HTL0114,22,False,no_inventory,2024-02-23 11:17:00,8
INV0001958,HTL0085,27,False,timeout,2024-06-13 07:11:00,24
INV0001959,HTL0048,40,True,,2024-04-28 03:38:00,17
INV0001960,HTL0118,41,True,,2024-03-16 10:45:00,11
INV0001961,HTL0115,35,True,,2024-05-09 13:01:00,19
INV0001962,HTL0004,37,True,,2024-05-09 07:13:00,19
INV0001963,HTL0003,18,True,,2024-05-12 13:57:00,19
INV0001964,HTL0008,49,True,,2024-05-14 12:24:00,20
INV0001965,HTL0038,43,True,,2024-06-11 01:31:00,24
INV0001966,HTL0061,49,True,,2024-01-28 12:25:00,4
INV0001967,HTL0088,20,True,,2024-06-26 21:45:00,26
INV0001968,HTL0079,34,True,,2024-04-22 14:01:00,17
INV0001969,HTL0033,49,True,,2024-01-22 05:00:00,4
INV0001970,HTL0049,1,True,,2024-02-11 16:03:00,6
INV0001971,HTL0101,16,True,,2024-01-22 19:50:00,4
INV0001972,HTL0039,10,True,,2024-05-10 03:14:00,19
INV0001973,HTL0055,12,True,,2024-05-02 14:00:00,18
INV0001974,HTL0011,40,True,,2024-05-15 13:01:00,20
INV0001975,HTL0099,27,True,,2024-04-19 19:28:00,16
INV0001976,HTL0066,16,True,,2024-01-09 11:36:00,2
INV0001977,HTL0040,44,True,,2024-02-16 08:33:00,7
INV0001978,HTL0091,23,True,,2024-04-18 20:24:00,16
INV0001979,HTL0003,44,True,,2024-01-14 16:14:00,2
INV0001980,HTL0049,33,True,,2024-02-18 10:02:00,7
INV0001981,HTL0036,48,True,,2024-02-22 19:31:00,8
INV0001982,HTL0018,36,True,,2024-04-16 15:44:00,16
INV0001983,HTL0086,13,True,,2024-05-23 23:09:00,21
INV0001984,HTL0025,48,True,,2024-04-03 03:38:00,14
INV0001985,HTL0089,5,True,,2024-02-26 21:47:00,9
INV0001986,HTL0001,40,True,,2024-06-08 16:35:00,23
INV0001987,HTL0038,43,False,api_error,2024-02-01 13:47:00,5
INV0001988,HTL0037,21,True,,2024-06-03 14:36:00,23
INV0001989,HTL0067,19,True,,2024-02-09 03:26:00,6
INV0001990,HTL0029,22,True,,2024-05-17 10:35:00,20
INV0001991,HTL0022,43,True,,2024-04-20 12:29:00,16
INV0001992,HTL0080,31,True,,2024-05-09 20:11:00,19
INV0001993,HTL0107,21,False,no_inventory,2024-04-05 05:59:00,14
INV0001994,HTL0018,38,True,,2024-01-20 23:14:00,3
INV0001995,HTL0037,49,True,,2024-01-18 02:52:00,3
INV0001996,HTL0086,22,True,,2024-03-08 06:11:00,10
INV0001997,HTL0057,19,True,,2024-06-09 13:03:00,23
INV0001998,HTL0012,36,True,,2024-06-16 11:28:00,24
INV0001999,HTL0070,42,False,timeout,2024-06-11 16:54:00,24
INV0002000,HTL0053,45,True,,2024-03-09 15:31:00,10
INV0002001,HTL0037,38,True,,2024-03-23 13:03:00,12
INV0002002,HTL0040,42,True,,2024-02-15 19:30:00,7
INV0002003,HTL0082,33,True,,2024-04-13 05:50:00,15
INV0002004,HTL0088,16,True,,2024-04-25 06:16:00,17
INV0002005,HTL0120,14,True,,2024-06-24 07:15:00,26
INV0002006,HTL0009,20,True,,2024-01-23 12:23:00,4
INV0002007,HTL0072,0,True,,2024-03-14 08:43:00,11
INV0002008,HTL0119,44,False,timeout,2024-06-29 04:14:00,26
INV0002009,HTL0037,37,True,,2024-05-24 03:58:00,21
INV0002010,HTL0074,33,True,,2024-06-23 15:50:00,25
INV0002011,HTL0071,28,True,,2024-01-31 08:23:00,5
INV0002012,HTL0080,1,True,,2024-06-28 14:51:00,26
INV0002013,HTL0029,19,True,,2024-03-02 15:24:00,9
INV0002014,HTL0006,41,True,,2024-05-31 16:02:00,22
INV0002015,HTL0058,49,True,,2024-03-06 13:16:00,10
INV0002016,HTL0032,43,True,,2024-04-09 02:46:00,15
INV0002017,HTL0066,12,True,,2024-01-19 16:09:00,3
INV0002018,HTL0093,7,True,,2024-03-29 08:00:00,13
INV0002019,HTL0098,22,True,,2024-04-22 03:17:00,17
INV0002020,HTL0046,47,True,,2024-02-07 13:18:00,6
INV0002021,HTL0032,10,False,no_inventory,2024-05-05 18:37:00,18
INV0002022,HTL0030,22,True,,2024-06-16 13:33:00,24
INV0002023,HTL0110,35,True,,2024-02-27 17:27:00,9
INV0002024,HTL0114,27,True,,2024-03-04 05:01:00,10
INV0002025,HTL0064,16,True,,2024-01-27 04:32:00,4
INV0002026,HTL0018,7,True,,2024-03-10 08:34:00,10
INV0002027,HTL0078,0,True,,2024-02-02 22:11:00,5
INV0002028,HTL0013,28,True,,2024-02-23 17:03:00,8
INV0002029,HTL0089,2,True,,2024-04-15 20:57:00,16
INV0002030,HTL0005,12,True,,2024-03-04 00:26:00,10
INV0002031,HTL0002,32,True,,2024-05-02 18:24:00,18
INV0002032,HTL0089,22,True,,2024-05-26 02:36:00,21
INV0002033,HTL0115,22,True,,2024-01-23 04:43:00,4
INV0002034,HTL0076,33,True,,2024-01-20 23:22:00,3
INV0002035,HTL0088,25,True,,2024-05-23 05:13:00,21
INV0002036,HTL0017,4,True,,2024-06-19 02:56:00,25
INV0002037,HTL0031,7,True,,2024-05-25 02:19:00,21
INV0002038,HTL0041,16,True,,2024-06-23 18:37:00,25
INV0002039,HTL0038,24,True,,2024-03-04 00:12:00,10
INV0002040,HTL0010,22,True,,2024-03-15 07:45:00,11
INV0002041,HTL0058,27,True,,2024-04-29 04:07:00,18
INV0002042,HTL0021,33,True,,2024-01-05 01:20:00,1
INV0002043,HTL0107,7,True,,2024-03-29 16:39:00,13
INV0002044,HTL0039,42,True,,2024-04-15 08:45:00,16
INV0002045,HTL0104,18,True,,2024-04-29 06:33:00,18
INV0002046,HTL0066,12,True,,2024-06-17 10:44:00,25
INV0002047,HTL0040,25,True,,2024-02-13 14:36:00,7
INV0002048,HTL0046,38,True,,2024-01-14 05:28:00,2
INV0002049,HTL0109,5,True,,2024-01-16 23:04:00,3
INV0002050,HTL0089,12,True,,2024-05-09 03:57:00,19
