payment_id,booking_id,payment_method,payment_status,amount,week_number
PAY0001504,BKG0001504,upi,success,5304.41,17
PAY0001505,BKG0001505,netbanking,success,5791.22,11
PAY0001506,BKG0001506,wallet,success,3971.82,7
PAY0001507,BKG0001507,card,success,5964.94,26
PAY0001508,BKG0001508,upi,success,16854.18,17
PAY0001509,BKG0001509,card,success,12544.48,6
PAY0001510,BKG0001510,upi,success,2737.28,7
PAY0001511,BKG0001511,card,success,5670.52,6
PAY0001512,BKG0001512,upi,success,2004.88,22
PAY0001513,BKG0001513,card,success,10150.02,8
PAY0001514,BKG0001514,card,success,5492.18,12
PAY0001515,BKG0001515,upi,success,2983.75,10
PAY0001516,BKG0001516,upi,success,4258.73,1
PAY0001517,BKG0001517,wallet,success,3646.11,13
PAY0001518,BKG0001518,upi,success,4807.3,10
PAY0001519,BKG0001519,upi,success,19685.62,25
PAY0001520,BKG0001520,upi,success,15046.13,7
PAY0001521,BKG0001521,upi,success,6129.89,25
PAY0001522,BKG0001522,upi,success,5214.17,13
PAY0001523,BKG0001523,upi,success,4492.77,5
PAY0001524,BKG0001524,upi,success,3949.12,13
PAY0001525,BKG0001525,upi,failed,5304.67,7
PAY0001526,BKG0001526,card,success,3578.24,8
PAY0001527,BKG0001527,netbanking,success,4037.86,17
PAY0001528,BKG0001528,card,success,10879.83,26
PAY0001529,BKG0001529,upi,success,4869.55,11
PAY0001530,BKG0001530,upi,success,5549.91,23
PAY0001531,BKG0001531,wallet,success,19983.23,4
PAY0001532,BKG0001532,netbanking,success,2459.46,3
PAY0001533,BKG0001533,wallet,success,3627.03,1
PAY0001534,BKG0001534,card,success,8503.93,14
PAY0001535,BKG0001535,netbanking,success,18414.22,15
PAY0001536,BKG0001536,card,success,3018.82,1
PAY0001537,BKG0001537,upi,failed,5421.16,2
PAY0001538,BKG0001538,netbanking,success,20689.93,22
PAY0001539,BKG0001539,netbanking,success,2435.97,18
PAY0001540,BKG0001540,netbanking,failed,19977.5,17
PAY0001541,BKG0001541,upi,success,6414.5,6
PAY0001542,BKG0001542,card,success,6875.81,23
PAY0001543,BKG0001543,upi,success,7811.89,12
PAY0001544,BKG0001544,card,success,14239.61,24
PAY0001545,BKG0001545,upi,success,4532.64,7
PAY0001546,BKG0001546,upi,success,4153.12,13
PAY0001547,BKG0001547,card,success,3222.51,16
PAY0001548,BKG0001548,upi,success,24713.81,22
PAY0001549,BKG0001549,upi,success,5455.68,2
PAY0001550,BKG0001550,card,success,4954.6,12
PAY0001551,BKG0001551,upi,success,3144.78,14
PAY0001552,BKG0001552,netbanking,success,4018.58,5
PAY0001553,BKG0001553,upi,success,3488.95,1
PAY0001554,BKG0001554,card,success,41918.92,21
PAY0001555,BKG0001555,upi,success,8098.96,2
PAY0001556,BKG0001556,netbanking,success,14631.72,4
PAY0001557,BKG0001557,card,success,2977.8,8
PAY0001558,BKG0001558,upi,success,3543.01,10
PAY0001559,BKG0001559,upi,success,33500.03,12
PAY0001560,BKG0001560,netbanking,success,4034.57,12
PAY0001561,BKG0001561,upi,success,4689.73,17
PAY0001562,BKG0001562,card,success,8021.34,15
PAY0001563,BKG0001563,card,success,5321.2,23
PAY0001564,BKG0001564,netbanking,success,7769.1,8
PAY0001565,BKG0001565,upi,success,8068.13,12
PAY0001566,BKG0001566,upi,success,5588.34,13
PAY0001567,BKG0001567,upi,success,25363.84,21
PAY0001568,BKG0001568,upi,success,6024.96,12
PAY0001569,BKG0001569,upi,success,20452.59,24
PAY0001570,BKG0001570,card,success,11177.17,13
PAY0001571,BKG0001571,wallet,refunded,3681.86,3
PAY0001572,BKG0001572,card,success,10874.11,18
PAY0001573,BKG0001573,card,success,3670.78,8
PAY0001574,BKG0001574,upi,success,5841.45,12
PAY0001575,BKG0001575,card,success,4007.21,15
PAY0001576,BKG0001576,netbanking,success,18539.21,1
PAY0001577,BKG0001577,card,success,12951.12,15
PAY0001578,BKG0001578,upi,success,19360.75,24
PAY0001579,BKG0001579,card,success,8976.55,17
PAY0001580,BKG0001580,upi,success,11085.24,19
PAY0001581,BKG0001581,netbanking,success,5651.75,13
PAY0001582,BKG0001582,card,success,2646.5,16
PAY0001583,BKG0001583,upi,success,6690.34,5
PAY0001584,BKG0001584,netbanking,success,5846.92,4
PAY0001585,BKG0001585,card,success,7224.77,8
PAY0001586,BKG0001586,netbanking,success,2781.1,5
PAY0001587,BKG0001587,upi,success,3599.74,23
PAY0001588,BKG0001588,upi,success,20108.78,7
PAY0001589,BKG0001589,wallet,success,6690.5,19
PAY0001590,BKG0001590,card,success,2621.47,14
PAY0001591,BKG0001591,upi,success,8702.94,10
PAY0001592,BKG0001592,upi,success,6364.15,10
PAY0001593,BKG0001593,netbanking,success,6311.34,15
PAY0001594,BKG0001594,card,success,11652.74,15
PAY0001595,BKG0001595,wallet,success,3049.53,5
PAY0001596,BKG0001596,upi,success,4414.24,2
PAY0001597,BKG0001597,netbanking,success,5148.32,1
PAY0001598,BKG0001598,card,success,8017.33,3
PAY0001599,BKG0001599,card,success,14460.89,20
PAY0001600,BKG0001600,netbanking,success,10647.15,17
PAY0001601,BKG0001601,netbanking,success,10429.42,18
PAY0001602,BKG0001602,upi,success,9663.13,13
PAY0001603,BKG0001603,wallet,success,20078.93,15
PAY0001604,BKG0001604,wallet,success,19778.75,1
PAY0001605,BKG0001605,card,success,6222.98,11
PAY0001606,BKG0001606,netbanking,success,4658.75,10
PAY0001607,BKG0001607,upi,success,7667.53,24
PAY0001608,BKG0001608,upi,success,4183.55,17
PAY0001609,BKG0001609,upi,success,26274.02,2
PAY0001610,BKG0001610,upi,success,4622.01,22
PAY0001611,BKG0001611,upi,success,4162.07,7
PAY0001612,BKG0001612,netbanking,success,5331.58,16
PAY0001613,BKG0001613,upi,success,13730.2,21
PAY0001614,BKG0001614,card,success,7594.76,12
PAY0001615,BKG0001615,upi,success,5113.83,16
PAY0001616,BKG0001616,card,success,5214.67,19
PAY0001617,BKG0001617,card,success,16457.14,1
PAY0001618,BKG0001618,card,success,10313.29,8
PAY0001619,BKG0001619,card,success,8146.83,11
PAY0001620,BKG0001620,card,success,7811.08,11
PAY0001621,BKG0001621,netbanking,success,3835.72,1
PAY0001622,BKG0001622,card,success,4925.84,15
PAY0001623,BKG0001623,upi,success,23674.61,16
PAY0001624,BKG0001624,card,success,5658.87,20
PAY0001625,BKG0001625,upi,success,16534.83,15
PAY0001626,BKG0001626,wallet,success,2895.5,22
PAY0001627,BKG0001627,upi,success,3240.29,17
PAY0001628,BKG0001628,card,success,13316.0,24
PAY0001629,BKG0001629,upi,failed,15012.29,9
PAY0001630,BKG0001630,wallet,success,11627.51,2
PAY0001631,BKG0001631,card,success,7310.72,24
PAY0001632,BKG0001632,upi,success,3892.53,9
PAY0001633,BKG0001633,upi,success,6607.58,22
PAY0001634,BKG0001634,card,success,3273.37,14
PAY0001635,BKG0001635,netbanking,success,58123.47,13
PAY0001636,BKG0001636,upi,success,28217.32,4
PAY0001637,BKG0001637,card,success,2857.82,14
PAY0001638,BKG0001638,upi,success,4473.27,10
PAY0001639,BKG0001639,upi,success,9208.53,26
PAY0001640,BKG0001640,upi,success,5431.47,4
PAY0001641,BKG0001641,upi,success,3621.64,14
PAY0001642,BKG0001642,card,success,24818.44,17
PAY0001643,BKG0001643,card,success,3355.88,1
PAY0001644,BKG0001644,card,success,8577.15,8
PAY0001645,BKG0001645,netbanking,success,4825.39,12
PAY0001646,BKG0001646,card,success,5446.31,1
PAY0001647,BKG0001647,upi,success,11876.27,1
PAY0001648,BKG0001648,upi,success,4896.05,5
PAY0001649,BKG0001649,upi,success,22974.5,4
PAY0001650,BKG0001650,upi,success,14902.32,8
PAY0001651,BKG0001651,netbanking,success,3527.54,6
PAY0001652,BKG0001652,card,success,7924.68,17
PAY0001653,BKG0001653,wallet,success,17915.62,11
PAY0001654,BKG0001654,upi,success,7699.82,12
PAY0001655,BKG0001655,upi,success,8556.32,10
PAY0001656,BKG0001656,card,success,5744.38,17
PAY0001657,BKG0001657,upi,success,5798.03,15
PAY0001658,BKG0001658,wallet,success,38547.44,12
PAY0001659,BKG0001659,wallet,success,4252.1,3
PAY0001660,BKG0001660,wallet,success,36226.71,15
PAY0001661,BKG0001661,card,success,10229.53,12
PAY0001662,BKG0001662,upi,success,5019.68,8
PAY0001663,BKG0001663,upi,success,6053.23,11
PAY0001664,BKG0001664,upi,success,8074.28,2
PAY0001665,BKG0001665,wallet,success,8619.02,22
PAY0001666,BKG0001666,upi,success,14138.95,18
PAY0001667,BKG0001667,upi,failed,33721.08,23
PAY0001668,BKG0001668,card,success,8427.77,3
PAY0001669,BKG0001669,card,failed,2740.52,12
PAY0001670,BKG0001670,upi,success,8105.01,24
PAY0001671,BKG0001671,upi,success,23057.81,5
PAY0001672,BKG0001672,netbanking,success,4517.82,23
PAY0001673,BKG0001673,upi,success,4778.25,9
PAY0001674,BKG0001674,upi,success,22192.83,22
PAY0001675,BKG0001675,netbanking,success,7224.08,10
PAY0001676,BKG0001676,upi,success,6067.06,15
PAY0001677,BKG0001677,upi,success,17367.1,9
PAY0001678,BKG0001678,card,success,3406.4,1
PAY0001679,BKG0001679,wallet,failed,7891.97,12
PAY0001680,BKG0001680,upi,success,7972.67,25
PAY0001681,BKG0001681,card,success,6853.75,12
PAY0001682,BKG0001682,netbanking,success,8087.78,7
PAY0001683,BKG0001683,card,success,5382.86,19
PAY0001684,BKG0001684,netbanking,success,5034.55,13
PAY0001685,BKG0001685,wallet,success,5622.99,3
PAY0001686,BKG0001686,upi,success,11630.54,16
PAY0001687,BKG0001687,upi,success,8420.01,10
PAY0001688,BKG0001688,upi,success,4360.49,3
PAY0001689,BKG0001689,netbanking,failed,3978.42,8
PAY0001690,BKG0001690,upi,success,6185.36,10
PAY0001691,BKG0001691,upi,success,23840.52,23
PAY0001692,BKG0001692,upi,success,14908.0,11
PAY0001693,BKG0001693,netbanking,success,20516.57,25
PAY0001694,BKG0001694,card,success,5370.37,24
PAY0001695,BKG0001695,card,success,4053.16,1
PAY0001696,BKG0001696,upi,success,6360.96,26
PAY0001697,BKG0001697,card,refunded,4145.84,1
PAY0001698,BKG0001698,netbanking,success,2561.39,18
PAY0001699,BKG0001699,upi,success,4190.82,12
PAY0001700,BKG0001700,card,success,8554.49,20
PAY0001701,BKG0001701,card,failed,4511.23,10
PAY0001702,BKG0001702,wallet,success,3585.72,16
PAY0001703,BKG0001703,upi,success,7310.25,19
PAY0001704,BKG0001704,upi,success,9265.8,1
PAY0001705,BKG0001705,netbanking,success,6598.98,3
PAY0001706,BKG0001706,netbanking,success,12804.93,1
PAY0001707,BKG0001707,upi,success,13242.71,14
PAY0001708,BKG0001708,upi,success,7943.55,22
PAY0001709,BKG0001709,wallet,success,20555.05,8
PAY0001710,BKG0001710,netbanking,success,5022.9,22
PAY0001711,BKG0001711,card,failed,4626.52,4
PAY0001712,BKG0001712,card,success,30486.29,21
PAY0001713,BKG0001713,wallet,success,3590.29,10
PAY0001714,BKG0001714,netbanking,success,5195.26,11
PAY0001715,BKG0001715,upi,success,3600.41,24
PAY0001716,BKG0001716,upi,success,2739.66,9
PAY0001717,BKG0001717,netbanking,success,8010.41,21
PAY0001718,BKG0001718,wallet,success,6909.97,8
PAY0001719,BKG0001719,upi,success,3568.82,4
PAY0001720,BKG0001720,upi,success,4978.37,2
PAY0001721,BKG0001721,card,success,12324.46,5
PAY0001722,BKG0001722,upi,success,8140.59,22
PAY0001723,BKG0001723,card,success,2832.29,1
PAY0001724,BKG0001724,card,success,2318.39,5
PAY0001725,BKG0001725,netbanking,failed,6165.84,13
PAY0001726,BKG0001726,upi,success,14388.2,9
PAY0001727,BKG0001727,card,success,19037.54,3
PAY0001728,BKG0001728,card,success,3898.31,20
PAY0001729,BKG0001729,netbanking,success,8778.37,21
PAY0001730,BKG0001730,netbanking,success,4988.04,17
PAY0001731,BKG0001731,wallet,success,4985.58,7
PAY0001732,BKG0001732,upi,success,3438.92,12
PAY0001733,BKG0001733,card,success,2819.71,11
PAY0001734,BKG0001734,netbanking,success,4737.9,13
PAY0001735,BKG0001735,card,success,4631.73,1
PAY0001736,BKG0001736,upi,success,18999.06,8
PAY0001737,BKG0001737,wallet,success,3522.99,7
PAY0001738,BKG0001738,upi,failed,6604.31,25
PAY0001739,BKG0001739,card,success,6680.15,1
PAY0001740,BKG0001740,card,refunded,6095.8,4
PAY0001741,BKG0001741,upi,success,23399.26,16
PAY0001742,BKG0001742,card,success,27302.08,12
PAY0001743,BKG0001743,upi,success,5216.45,2
PAY0001744,BKG0001744,card,success,17421.16,20
PAY0001745,BKG0001745,upi,success,2658.09,16
PAY0001746,BKG0001746,upi,success,4952.13,7
PAY0001747,BKG0001747,upi,refunded,29924.57,5
PAY0001748,BKG0001748,upi,success,5506.0,26
PAY0001749,BKG0001749,card,success,9678.46,9
PAY0001750,BKG0001750,netbanking,success,6199.78,12
PAY0001751,BKG0001751,upi,success,8305.4,23
PAY0001752,BKG0001752,card,success,25566.84,7
PAY0001753,BKG0001753,card,success,6085.53,22
PAY0001754,BKG0001754,upi,success,6619.43,8
PAY0001755,BKG0001755,card,success,28711.9,13
PAY0001756,BKG0001756,netbanking,success,10159.19,15
PAY0001757,BKG0001757,netbanking,success,5136.14,12
PAY0001758,BKG0001758,upi,success,5087.1,4
PAY0001759,BKG0001759,card,success,6184.28,9
PAY0001760,BKG0001760,upi,success,5849.91,8
PAY0001761,BKG0001761,upi,success,3513.93,18
PAY0001762,BKG0001762,netbanking,success,6397.85,6
PAY0001763,BKG0001763,upi,success,2755.25,1
PAY0001764,BKG0001764,card,success,10498.49,17
PAY0001765,BKG0001765,upi,success,7914.8,11
PAY0001766,BKG0001766,card,success,15092.16,12
PAY0001767,BKG0001767,upi,success,2063.21,10
PAY0001768,BKG0001768,netbanking,success,7400.85,22
PAY0001769,BKG0001769,wallet,success,2984.73,6
PAY0001770,BKG0001770,card,success,18784.35,21
PAY0001771,BKG0001771,card,success,4133.9,10
PAY0001772,BKG0001772,upi,success,3286.88,3
PAY0001773,BKG0001773,upi,success,9099.26,20
PAY0001774,BKG0001774,upi,success,4122.99,8
PAY0001775,BKG0001775,card,success,41702.27,25
PAY0001776,BKG0001776,upi,success,8781.23,3
PAY0001777,BKG0001777,netbanking,success,6720.26,10
PAY0001778,BKG0001778,upi,success,28404.15,7
PAY0001779,BKG0001779,wallet,success,7422.86,25
PAY0001780,BKG0001780,wallet,success,17914.14,6
PAY0001781,BKG0001781,upi,success,7677.81,12
PAY0001782,BKG0001782,upi,success,3463.69,24
PAY0001783,BKG0001783,upi,success,3482.36,8
PAY0001784,BKG0001784,card,success,9820.16,11
PAY0001785,BKG0001785,upi,success,23079.29,23
PAY0001786,BKG0001786,netbanking,success,5588.65,12
PAY0001787,BKG0001787,wallet,success,5908.65,1
PAY0001788,BKG0001788,card,failed,31432.07,23
PAY0001789,BKG0001789,upi,success,3035.1,11
PAY0001790,BKG0001790,upi,success,19821.18,21
PAY0001791,BKG0001791,card,failed,4620.4,19
PAY0001792,BKG0001792,upi,success,6368.55,4
PAY0001793,BKG0001793,card,success,17911.61,1
PAY0001794,BKG0001794,upi,success,2829.73,25
PAY0001795,BKG0001795,upi,success,6156.03,19
PAY0001796,BKG0001796,upi,success,4916.36,18
PAY0001797,BKG0001797,netbanking,success,22635.08,20
PAY0001798,BKG0001798,upi,success,7311.03,14
PAY0001799,BKG0001799,upi,success,2836.03,13
PAY0001800,BKG0001800,upi,success,28034.24,21
PAY0001801,BKG0001801,upi,success,4508.51,17
PAY0001802,BKG0001802,upi,success,3307.29,11
PAY0001803,BKG0001803,upi,success,6738.82,12
PAY0001804,BKG0001804,upi,success,6201.38,16
PAY0001805,BKG0001805,netbanking,success,29325.96,6
PAY0001806,BKG0001806,upi,success,22406.01,6
PAY0001807,BKG0001807,netbanking,success,20821.92,22
PAY0001808,BKG0001808,wallet,success,9217.46,13
PAY0001809,BKG0001809,upi,success,4278.83,10
PAY0001810,BKG0001810,card,success,5388.25,24
PAY0001811,BKG0001811,card,success,4742.73,7
PAY0001812,BKG0001812,netbanking,success,3266.28,17
PAY0001813,BKG0001813,upi,success,6971.75,8
PAY0001814,BKG0001814,card,success,6095.0,22
PAY0001815,BKG0001815,upi,failed,7308.42,4
PAY0001816,BKG0001816,wallet,success,6438.96,10
PAY0001817,BKG0001817,wallet,success,6709.53,12
PAY0001818,BKG0001818,card,success,8240.51,22
PAY0001819,BKG0001819,upi,success,18092.98,9
PAY0001820,BKG0001820,netbanking,success,2870.75,8
PAY0001821,BKG0001821,wallet,success,49086.43,9
PAY0001822,BKG0001822,wallet,failed,7130.01,21
PAY0001823,BKG0001823,card,success,3898.7,10
PAY0001824,BKG0001824,wallet,success,5399.65,4
PAY0001825,BKG0001825,card,success,4039.68,5
PAY0001826,BKG0001826,card,success,5486.43,7
PAY0001827,BKG0001827,netbanking,success,9915.64,4
PAY0001828,BKG0001828,card,success,6586.47,10
PAY0001829,BKG0001829,card,success,2952.4,26
PAY0001830,BKG0001830,upi,success,6923.57,9
PAY0001831,BKG0001831,card,success,5694.54,7
PAY0001832,BKG0001832,wallet,success,10777.55,15
PAY0001833,BKG0001833,netbanking,success,34838.06,20
PAY0001834,BKG0001834,wallet,success,2457.73,15
PAY0001835,BKG0001835,card,failed,9361.56,6
PAY0001836,BKG0001836,wallet,success,13347.94,17
PAY0001837,BKG0001837,card,success,6222.83,10
PAY0001838,BKG0001838,upi,success,4184.32,4
PAY0001839,BKG0001839,upi,success,15436.27,23
PAY0001840,BKG0001840,upi,failed,5130.2,18
PAY0001841,BKG0001841,netbanking,success,4716.4,10
PAY0001842,BKG0001842,upi,failed,6475.34,10
PAY0001843,BKG0001843,card,success,2975.74,15
PAY0001844,BKG0001844,upi,success,10150.48,10
PAY0001845,BKG0001845,upi,success,17025.55,17
PAY0001846,BKG0001846,card,success,22885.78,13
PAY0001847,BKG0001847,card,success,5354.89,2
PAY0001848,BKG0001848,card,success,5012.74,7
PAY0001849,BKG0001849,netbanking,success,5795.47,8
PAY0001850,BKG0001850,upi,success,4859.77,5
PAY0001851,BKG0001851,card,success,5824.03,9
PAY0001852,BKG0001852,upi,success,9882.66,22
PAY0001853,BKG0001853,card,success,9649.76,11
PAY0001854,BKG0001854,card,success,4846.21,14
PAY0001855,BKG0001855,upi,success,10583.17,2
PAY0001856,BKG0001856,upi,success,8189.05,26
PAY0001857,BKG0001857,upi,success,26682.75,17
PAY0001858,BKG0001858,netbanking,success,31154.25,25
PAY0001859,BKG0001859,card,refunded,4201.17,6
PAY0001860,BKG0001860,upi,success,7452.15,25
PAY0001861,BKG0001861,netbanking,success,3228.07,4
PAY0001862,BKG0001862,wallet,failed,3225.35,14
PAY0001863,BKG0001863,upi,failed,4991.09,7
PAY0001864,BKG0001864,upi,success,6240.05,13
PAY0001865,BKG0001865,card,success,5815.34,6
PAY0001866,BKG0001866,card,success,39820.32,14
PAY0001867,BKG0001867,card,success,3368.37,3
PAY0001868,BKG0001868,card,success,6009.9,9
PAY0001869,BKG0001869,card,success,15027.1,15
PAY0001870,BKG0001870,upi,success,10207.83,7
PAY0001871,BKG0001871,upi,success,3599.89,4
PAY0001872,BKG0001872,netbanking,success,4632.95,11
PAY0001873,BKG0001873,card,success,5706.77,6
PAY0001874,BKG0001874,card,success,3507.17,9
PAY0001875,BKG0001875,card,success,5684.41,14
PAY0001876,BKG0001876,upi,success,27854.14,4
PAY0001877,BKG0001877,upi,success,2969.08,4
PAY0001878,BKG0001878,card,success,3643.13,5
PAY0001879,BKG0001879,upi,success,7921.2,7
PAY0001880,BKG0001880,upi,success,12745.34,9
PAY0001881,BKG0001881,card,success,45794.57,17
PAY0001882,BKG0001882,netbanking,success,3114.6,12
PAY0001883,BKG0001883,upi,success,7681.95,12
PAY0001884,BKG0001884,card,success,8373.86,4
PAY0001885,BKG0001885,wallet,success,4510.72,14
PAY0001886,BKG0001886,upi,success,21502.84,10
PAY0001887,BKG0001887,netbanking,refunded,3341.97,7
PAY0001888,BKG0001888,card,success,3093.6,1
PAY0001889,BKG0001889,upi,success,25875.33,10
PAY0001890,BKG0001890,upi,success,4211.3,7
PAY0001891,BKG0001891,card,success,3697.43,16
PAY0001892,BKG0001892,upi,success,2974.23,5
PAY0001893,BKG0001893,card,success,13112.93,13
PAY0001894,BKG0001894,card,success,13451.18,24
PAY0001895,BKG0001895,netbanking,success,7656.84,15
PAY0001896,BKG0001896,upi,success,26591.39,4
PAY0001897,BKG0001897,upi,success,3415.67,6
PAY0001898,BKG0001898,card,success,22499.21,6
PAY0001899,BKG0001899,card,success,3929.44,13
PAY0001900,BKG0001900,upi,success,2977.04,12
PAY0001901,BKG0001901,card,success,3070.48,6
PAY0001902,BKG0001902,card,success,20593.76,12
PAY0001903,BKG0001903,upi,success,31777.73,9
PAY0001904,BKG0001904,card,success,4545.98,17
PAY0001905,BKG0001905,netbanking,success,4899.04,12
PAY0001906,BKG0001906,card,success,33051.76,8
PAY0001907,BKG0001907,upi,success,3073.01,7
PAY0001908,BKG0001908,upi,success,6187.76,12
PAY0001909,BKG0001909,card,success,5678.26,7
PAY0001910,BKG0001910,card,success,7205.7,4
PAY0001911,BKG0001911,card,success,10093.51,6
PAY0001912,BKG0001912,card,success,12726.75,6
PAY0001913,BKG0001913,upi,success,3425.72,9
PAY0001914,BKG0001914,card,success,3164.5,13
PAY0001915,BKG0001915,upi,success,3291.07,13
PAY0001916,BKG0001916,card,success,6225.12,2
PAY0001917,BKG0001917,upi,success,31805.67,19
PAY0001918,BKG0001918,upi,success,5966.28,14
PAY0001919,BKG0001919,upi,success,7908.55,19
PAY0001920,BKG0001920,upi,success,21113.74,10
PAY0001921,BKG0001921,upi,success,11615.04,15
PAY0001922,BKG0001922,upi,success,8098.81,8
PAY0001923,BKG0001923,upi,success,6686.02,18
PAY0001924,BKG0001924,upi,failed,3012.35,10
PAY0001925,BKG0001925,netbanking,success,3788.72,5
PAY0001926,BKG0001926,upi,success,2843.88,13
PAY0001927,BKG0001927,upi,success,20648.39,17
PAY0001928,BKG0001928,upi,success,5135.06,22
PAY0001929,BKG0001929,upi,success,15712.54,16
PAY0001930,BKG0001930,upi,success,4091.56,22
PAY0001931,BKG0001931,card,success,13472.39,2
PAY0001932,BKG0001932,upi,success,36130.05,20
PAY0001933,BKG0001933,card,success,5001.98,5
PAY0001934,BKG0001934,upi,success,17903.93,6
PAY0001935,BKG0001935,wallet,success,12429.25,15
PAY0001936,BKG0001936,card,success,10300.39,24
PAY0001937,BKG0001937,wallet,success,37041.35,22
PAY0001938,BKG0001938,upi,success,25353.76,15
PAY0001939,BKG0001939,card,success,13044.13,1
